Feature	Gain	Cover	Frequency
rf_004_022	0.0477000622530003	0.000939426375545188	0.00196571691214189
rf_018_027	0.0467272004782209	0.00151737431598118	0.00236788863946946
rf_009_015	0.0399171201214403	0.000636553948742555	0.00132962897606257
rf_008_022	0.0352317762786088	0.000865460676348752	0.00210934967190174
mcaja_ahorro_rank	0.0338561403124409	0.00168067871076923	0.00108340138790284
rf_013_026	0.0186036657694849	0.00128095234915655	0.00110802414671881
ctrx_quarter	0.0180798605886092	0.00249624321527831	0.000779720695839164
mcuentas_saldo_rank	0.0159445187401093	0.00453880558624895	0.00220373691402964
rf_017_021	0.0157064559261695	0.0019337332179119	0.000558115866495402
ctrx_quarter_lag1	0.0138612076811901	0.000874997693684969	0.000636087936079318
mcaja_ahorro_rank_lag1	0.012510226237174	0.00105020656358956	0.00114495828494277
ctrx_quarter_normalizado	0.0116480121393395	0.00140421191553673	0.000730475178207217
ctarjeta_visa_transacciones	0.0113320604161207	0.00206727372428622	0.000685333453711265
mpasivos_margen_rank	0.0110443745817175	0.00410447028796452	0.00243765312278139
mprestamos_personales_rank	0.00867266272115282	0.00586646816328216	0.00151429966718238
rf_016_022	0.00763366460413275	0.00116355286983009	0.000426794486143543
rf_007_015	0.00759134939162578	0.00071372126868549	0.00136656311428653
mtarjeta_visa_consumo_rank	0.00758482297726949	0.000884519824663766	0.000755097937023191
ctrx_quarter_normalizado_lag1	0.00713171351867924	0.000619407368011694	0.000627880349807327
cdescubierto_preacordado	0.00618365245980024	0.00171592064697548	0.00117778863003074
rf_003_018	0.00586348509282155	0.00136942460605131	0.0023309545012455
vm_status01	0.00584310974823573	0.000901997462175105	0.0003734451753756
ctarjeta_visa_delta2	0.00525182817636354	0.000197455016084041	6.1556897039934e-05
rf_010_019	0.00521621430910137	0.000909812272869384	0.00216680277580568
rf_009_026	0.0052098313365606	0.00114850684634742	0.000467832417503499
mpayroll_rank	0.00503358595465673	0.00233871973320054	0.000500662762591463
rf_010_015	0.0049291830360594	0.000501860869438509	0.000968495180094962
rf_003_019	0.00487424185853491	0.0009379598717329	0.000340614830287635
cdescubierto_preacordado_tend6	0.00477705897579443	0.000967991846317846	0.000192878277391793
cdescubierto_preacordado_delta2	0.00467497833125879	0.00220720522054964	0.000385756554783587
mcuentas_saldo_rank_tend6	0.00436082498983581	0.00249935947001058	0.00292600450596486
mprestamos_personales_rank_delta2	0.00434364932914372	0.00477040371458144	0.00133783656233457
rf_006_019	0.00427197307237089	0.000895254469214994	0.00292600450596486
rf_017_022	0.00416439399666776	0.000904044006976029	0.00030778448519967
rf_001_022	0.00413054261927057	0.000846167166707646	0.002798786918749
foto_mes	0.00387059514434866	0.00342549246011826	0.00274543760798106
mprestamos_personales_rank_lag1	0.00375547870056734	0.00223386681842478	0.0010259482839989
rf_007_020	0.00374651799443694	0.00121929687711959	0.00051297414199945
rf_007_026	0.00372788623195564	0.000637603898022463	0.00192467898078194
rf_003_021	0.00371081430144665	0.000471201428301467	0.000566323452767393
mcuentas_saldo_rank_delta2	0.00364958424862618	0.00242002032273658	0.00437464348297131
vm_status05_tend6	0.00359506968206623	0.000451638251637027	0.000164151725439824
vm_status04_delta2	0.00351172519372308	0.000533698967565178	0.000143632759759846
mcuenta_corriente_rank	0.00345607156802417	0.00240725178020135	0.00198623587782187
mactivos_margen_rank	0.00343172541595123	0.00457528901831641	0.00305322209318073
mcaja_ahorro_rank_lag2	0.0032900246753254	0.00156929147551258	0.00153892242599835
Visa_Finiciomora	0.00328018624536916	0.00243254725837353	0.000426794486143543
vm_status06_delta2	0.00326228504327252	0.000245508046094958	0.000110802414671881
mautoservicio_rank	0.0032402673242762	0.00160748156917618	0.000870004144831067
mcomisiones_mantenimiento_rank_tend6	0.00311641709754006	0.00226730091849952	0.00166203622007822
ctrx_quarter_delta2	0.00290073639524223	0.00165582336817349	0.00258128588254123
vm_Finiciomora	0.00284823178145481	0.00125051936508503	0.000332407244015644
mcomisiones_otras_rank_lag2	0.00274385275819591	0.00193402409470111	0.00514615659253848
Visa_delinquency	0.00272148235119875	0.000703065271526998	0.000537596900815424
mrentabilidad_annual_rank_lag2	0.00271043729347269	0.0032899454571966	0.00537596900815424
rf_014_025	0.00267308163087607	0.00161256835607017	0.0028931741608769
mprestamos_personales_rank_delta1	0.00263574916375845	0.00601078547026411	0.00151429966718238
ccomisiones_mantenimiento_tend6	0.00263497233566225	0.00315815877450653	0.000722267591935226
mcomisiones_rank_lag2	0.0024912405722038	0.002458468490508	0.00538417659442623
mprestamos_personales_rank_lag2	0.00247971741627692	0.00206715002260819	0.00110392035358282
mpayroll_sobre_edad_rank	0.00241836629531242	0.00142112229061403	0.000406275520463564
rf_002_017	0.00240123422013888	0.00048618948720657	0.0013050062172466
rf_014_030	0.0023337346997862	0.000944790206772381	0.000582738625311375
ctrx_quarter_normalizado_delta2	0.00230205830880297	0.00163144544291657	0.00235968105319747
mprestamos_personales_rank_tend6	0.00220656970124928	0.00269044628682351	0.000882315524239054
vm_status04_delta1	0.00218242423139149	0.000141531977292485	4.51417244959516e-05
thomebanking	0.00216906215248681	0.00192547972075562	0.00433770934474735
vm_status01_tend6	0.00216192711848011	0.000574847494224872	0.000320095864607657
mrentabilidad_annual_rank_delta1	0.00215859818626849	0.00206214702087632	0.00557705487181802
cproductos_tend6	0.00214392313267465	0.00206157106375565	0.000467832417503499
mrentabilidad_annual_rank_delta2	0.00214176544105211	0.00261794840881613	0.00663583350090489
vm_status05_delta2	0.00201403563050648	0.000262753298345348	0.000127217587215864
cliente_vip_delta1	0.0020057206078807	0.00183447796873872	0.000841277592879098
mactivos_margen_rank_delta2	0.001995939095224	0.00230312724303772	0.00604899108245752
mcuenta_debitos_automaticos_rank	0.00194080234914539	0.00257672571384469	0.000997221732046931
