Feature	Gain	Cover	Frequency
ctrx_quarter	0.137874437274152	0.00796850307088919	0.00474495848161329
mcaja_ahorro_rank	0.0728365403179904	0.0171216106120125	0.0118623962040332
rf_004_022	0.0715583877278649	0.00836598986077797	0.00593119810201661
rf_018_027	0.069489586531714	0.00781698919852203	0.00593119810201661
mcaja_ahorro_rank_lag1	0.060131337885613	0.00979669033635892	0.00593119810201661
ctrx_quarter_normalizado	0.0458709456421859	0.00398425153544459	0.00237247924080664
ctarjeta_visa_transacciones	0.0365615953364596	0.00370709395538426	0.00237247924080664
rf_009_015	0.0361623391323978	0.00597637730316689	0.00355871886120996
vm_status01	0.0334361352901668	0.0165675561084628	0.0106761565836299
rf_013_026	0.0276887218826996	0.0318972251992984	0.0237247924080664
mtarjeta_visa_consumo_rank	0.022424328940733	0.0205083866034513	0.0189798339264531
rf_002_017	0.0216813204913035	0.0019921257677223	0.00118623962040332
rf_008_022	0.019105113918472	0.00482598400787947	0.00474495848161329
mcuentas_saldo_rank	0.0182122529913348	0.0163361220352361	0.0130486358244365
rf_017_021	0.0155439199137373	0.0237506357667183	0.0213523131672598
cproductos_delta2	0.0147378412967758	0.019921257677223	0.0118623962040332
ctrx_quarter_lag1	0.0140331180855916	0.000518033213526402	0.00118623962040332
Visa_status	0.0137406355636103	0.00359104385759677	0.00237247924080664
ccomisiones_mantenimiento_tend6	0.0133791939725638	0.0159370061417784	0.00948991696322657
mpasivos_margen_rank	0.0124688939633819	0.0159617467946446	0.0177935943060498
cproductos_tend6	0.0118077850491958	0.00996062883861149	0.00593119810201661
rf_007_015	0.0115830818945028	0.0108870746966287	0.00830367734282325
cdescubierto_preacordado	0.0110238245162874	0.0317195877461465	0.0189798339264531
rf_003_018	0.00906470777662889	0.00774798761180411	0.0130486358244365
rf_006_019	0.00862113107495995	0.010291257218033	0.0130486358244365
mpayroll_sobre_edad_rank	0.00771970450120889	0.0114698231443718	0.00711743772241993
rf_010_015	0.00761967914631464	0.0102832927116962	0.00711743772241993
mcuentas_saldo_rank_tend6	0.00737681603839098	0.0194559494956462	0.0166073546856465
mprestamos_personales_rank	0.00721816279430855	0.0218066300981909	0.0130486358244365
mpayroll_rank	0.00681200958535723	0.0116332765357838	0.00711743772241993
ctarjeta_visa_transacciones_tend6	0.00669087887183756	0.0158507432976905	0.0118623962040332
vm_status04	0.0065393850766264	0.00359104385759677	0.00237247924080664
ctrx_quarter_normalizado_delta2	0.00612269310761164	0.0115763013536345	0.00830367734282325
mprestamos_personales_rank_lag2	0.00598561082514096	0.0191446821070834	0.0130486358244365
mcuentas_saldo_rank_lag1	0.0054435678667263	0.00144804861847456	0.00237247924080664
mprestamos_personales_rank_lag1	0.00500368130171602	0.019731745869169	0.0142348754448399
mcuenta_corriente_rank	0.0046527090143058	0.0120515651681323	0.0106761565836299
mcomisiones_mantenimiento_rank_tend6	0.00465077778878057	0.0151699083341796	0.0130486358244365
ctrx_quarter_delta2	0.00422171335088507	0.00543869348036951	0.00474495848161329
mcuentas_saldo_rank_delta2	0.00391042490583009	0.0174211556953396	0.0177935943060498
rf_009_026	0.00387676635790128	0.00609297767593765	0.00593119810201661
internet	0.00347813749557745	0.0156965142527085	0.0213523131672598
mactivos_margen_rank	0.00340758112154312	0.0164100398945019	0.0142348754448399
ctarjeta_visa_transacciones_delta2	0.00269194578784862	0.00906592515857658	0.00593119810201661
ctrx_quarter_normalizado_delta1	0.00248389443950423	0.00669712168388547	0.00474495848161329
mcuenta_corriente_rank_delta2	0.002474670713413	0.0053337357677711	0.00355871886120996
ctrx_quarter_normalizado_tend6	0.00240813106411748	0.00580165051505811	0.00593119810201661
rf_001_022	0.00230083283156839	0.00422433795873728	0.00474495848161329
vm_msaldopesos_rank	0.00224723314381602	0.00223624512740553	0.00355871886120996
ctrx_quarter_delta1	0.00205394186961356	0.00977305747391954	0.00711743772241993
vm_mpagominimo_rank	0.00203815727379757	0.00697868870427228	0.00711743772241993
rf_014_025	0.00191965388969318	0.000965305408480488	0.00118623962040332
thomebanking	0.00182751692258874	0.0134455709908815	0.0201660735468565
cpayroll_trx	0.0018085777855014	0.00398425153544459	0.00237247924080664
mcaja_ahorro_rank_lag2	0.00176675087053622	0.0012178309425792	0.00237247924080664
