Feature	Gain	Cover	Frequency
ctrx_quarter	0.19889712255991	0.0257724879429405	0.0231673993109184
mcaja_ahorro	0.0939176959483068	0.0233300745758659	0.0317809195675419
cpayroll_trx	0.0585936990238004	0.0143106082754672	0.00469288345016039
mcuentas_saldo	0.0440038765841972	0.0291536670953723	0.0311868836877747
mtarjeta_visa_consumo	0.0434732683414727	0.0148857825905867	0.0178210763930141
mpayroll	0.0400881608738332	0.0249313838437309	0.0117025068314126
mcuenta_corriente	0.0387661912401549	0.0144912468409459	0.0191279553285018
mpasivos_margen	0.0335163274341051	0.0212690505962607	0.0270880361173815
ctarjeta_visa_transacciones	0.0210814861548369	0.0169169660819281	0.0175834620411073
mrentabilidad_annual	0.01977934082679	0.0221408473333702	0.0298206011643103
Visa_mpagominimo	0.0173700595297419	0.0198270399318463	0.0207318522038731
Visa_status	0.0159033128296902	0.016141286867196	0.00504930497802067
Master_fechaalta	0.0148998153618755	0.0222477320618879	0.032790780563146
mactivos_margen	0.0143641808799705	0.0179768076514878	0.0250683141261732
cliente_edad	0.0122912874997086	0.0202654833110593	0.0273850540572651
mtransferencias_recibidas	0.0116000401276258	0.0169089383366985	0.0203754306760128
chomebanking_transacciones	0.0114077243502169	0.02156561963975	0.0229297849590115
mrentabilidad	0.0110594689167813	0.0120500192391368	0.0196031840323156
Visa_mpagospesos	0.0107954415257039	0.0166788884369509	0.0246524890103362
mprestamos_personales	0.0107845518176626	0.0194810748050884	0.0105144350718783
Visa_fechaalta	0.0106398087257132	0.0121312174705698	0.0228703813710348
Master_Fvencimiento	0.0105747327542965	0.0150932991375407	0.0248901033622431
Visa_msaldototal	0.0102770933096136	0.00663137508965682	0.0130093857669003
Visa_Fvencimiento	0.0101543161184582	0.017023332276439	0.0235832244267554
numero_de_cliente	0.00907308488038821	0.0226077052323284	0.0245930854223595
Visa_msaldopesos	0.00862410838302513	0.00987484342941921	0.0128311750029702
mcomisiones_mantenimiento	0.00857373190084644	0.0218553486096502	0.0156825472258524
cdescubierto_preacordado	0.00844125535114464	0.00882078770805986	0.00392063680646311
cliente_antiguedad	0.00761715630512808	0.0111831542942165	0.0196031840323156
Visa_mconsumospesos	0.00746434936401789	0.00963795917520761	0.0186527266246881
Master_mfinanciacion_limite	0.00687271820097426	0.0114388449380482	0.0177022692170607
Visa_mfinanciacion_limite	0.00649256366690831	0.0114215522101978	0.0156825472258524
mcomisiones	0.00623534685605486	0.0079237448464964	0.0136628252346442
mcomisiones_otras	0.00622034057658845	0.00925459668958739	0.015147914934062
cproductos	0.0060789988927073	0.00698058677308205	0.00849471308067007
mcuenta_debitos_automaticos	0.00579709903970173	0.013289254511284	0.00962338125222763
Master_mpagospesos	0.00547847240444494	0.0164363403425405	0.0116431032434359
mautoservicio	0.0050182123179155	0.0117143180355126	0.0169300225733634
Visa_cconsumos	0.00497946939364229	0.00843035638384754	0.0130093857669003
mcaja_ahorro_dolares	0.00489010220953322	0.0103032078038758	0.0128311750029702
