Feature	Gain	Cover	Frequency
rf_004_022	0.111533815539324	0.00205709407231936	0.00315737749479869
vm_status05	0.0496488763164592	0.000218810904985904	0.000250917416805194
mcaja_ahorro_rank	0.0493463129077452	0.00239866082960739	0.00095139520538636
rf_018_027	0.0306038968348038	0.00147179847728853	0.00253008395278571
cdescubierto_preacordado_delta2	0.0178213306820934	0.00130556108482163	0.000334556555740259
mpasivos_margen_rank	0.0151795144460645	0.00261371455488244	0.0019759746573409
rf_017_021	0.0119939112562607	0.000808555440866826	0.000292736986272726
mcuenta_corriente_rank_delta1	0.0111418063762769	0.00236260520566181	0.00113958326799026
rf_013_026	0.00869924715126371	0.000950926559016076	0.000669113111480517
rf_016_022	0.00835051014673976	0.00046908512432541	0.000188188062603896
mcuentas_saldo_rank	0.00792327491746074	0.00356865513244677	0.00149504960846428
rf_003_019	0.00791687174888782	0.000350824007355006	0.000188188062603896
ccomisiones_mantenimiento_tend6	0.0064141650182735	0.00302117990530045	0.000512289725977271
Visa_msaldopesos_rank	0.00637374285519546	0.00133343458507141	0.00182960616420454
mprestamos_personales_rank	0.0055741072960359	0.0035499717355833	0.000888665851185062
rf_009_019	0.00534397723556814	0.000667301986455277	0.000334556555740259
foto_mes	0.00501604478683233	0.00392091664110753	0.0027182720153896
mprestamos_personales_rank_delta2	0.0048970737156583	0.00386813247397302	0.00111867348325649
rf_009_026	0.00482387019380203	0.00039481891897008	0.000125458708402597
rf_014_025	0.00434481652050348	0.00122339150357876	0.00270781712302272
mcuentas_saldo_rank_delta1	0.00401945055338944	0.00222259023447141	0.00241508013674999
cdescubierto_preacordado	0.00381612115206542	0.00171701868401001	0.00120231262219155
rf_007_020	0.00363567902944145	0.000693277173208148	0.000292736986272726
mrentabilidad_annual_rank_lag1	0.00352731352186165	0.0026815416385416	0.00363830254367531
rf_014_030	0.00344950015296414	0.000603100767874839	0.000386831017574674
mcuentas_saldo_rank_tend6	0.00340773854454363	0.00324418441558294	0.00269736223065584
mrentabilidad_annual_rank_lag2	0.00336032251264431	0.00275850047590106	0.00445378414829219
Visa_msaldodolares_rank	0.00329964914365896	0.000248361819515726	0.000250917416805194
mcomisiones_otras_rank_tend6	0.0032340562203028	0.0021153663670546	0.00328283620320129
mcomisiones_mantenimiento_rank_tend6	0.0032298666911247	0.00219158205323647	0.00155777896266558
mrentabilidad_annual_rank_delta2	0.0032054544917599	0.00333687587055057	0.00623111585066232
rf_007_015	0.00317224087170137	0.000897715570609608	0.00188188062603896
mcuentas_saldo_rank_delta2	0.00314264433227434	0.00284754128944428	0.00374285146734414
vm_status04	0.00306361756607628	0.00016483198905616	0.000198642954970779
rf_008_022	0.00301795878805595	0.000784619096816499	0.00218507250467856
mcomisiones_rank_lag2	0.00291824759563598	0.00232891293887007	0.00467333688799674
thomebanking	0.00290323685684861	0.00206020564727428	0.00458969774906167
rf_004_021	0.00288545292201507	0.00101514712541702	0.000648203326746751
rf_006_019	0.00285423694149326	0.00122252096301032	0.00355466340474025
mcomisiones_otras_rank_lag2	0.00281978408727685	0.00209174721590622	0.00396240420704869
ctrx_quarter_normalizado_delta2	0.00281190715430549	0.00183217512999597	0.00202824911917532
mactivos_margen_rank_delta2	0.00278532328158881	0.00331125481850945	0.00569791633995128
mrentabilidad_annual_rank_delta1	0.00273465302618742	0.00282672704333615	0.00550972827734739
mactivos_margen_rank	0.00270630763554645	0.00266970188593514	0.0022268920741461
mrentabilidad_rank_delta2	0.00269438059013832	0.00260442629262547	0.00530063043000972
mcuenta_corriente_rank	0.00264306884639925	0.00185260690170707	0.0019132453031396
mprestamos_personales_rank_tend6	0.00263523863490027	0.00121846849936836	0.000501834833610388
