envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
70	2262000	2430000	2310000	2550000	2430000	1590000	
71	2307000	2547000	2307000	2667000	2427000	1587000	
72	2328000	2544000	2304000	2784000	2424000	1584000	
73	2373000	2661000	2421000	2781000	2421000	1581000	
74	2442000	2658000	2418000	2898000	2538000	1698000	
75	2511000	2775000	2535000	2895000	2535000	1815000	
76	2580000	2772000	2652000	3012000	2652000	1812000	
77	2625000	2889000	2649000	3129000	2649000	1809000	
78	2646000	2886000	2646000	3126000	2766000	1806000	
79	2667000	2883000	2643000	3243000	2763000	1803000	
80	2736000	2880000	2640000	3360000	2880000	1920000	
81	2781000	2997000	2637000	3357000	2877000	2037000	
82	2874000	3114000	2634000	3474000	2994000	2154000	
83	2895000	3111000	2631000	3471000	2991000	2271000	
84	2988000	3228000	2748000	3468000	3108000	2388000	
85	3057000	3345000	2745000	3585000	3225000	2385000	
86	3054000	3342000	2742000	3582000	3222000	2382000	
87	3123000	3459000	2739000	3699000	3219000	2499000	
88	3168000	3576000	2736000	3696000	3216000	2616000	
89	3189000	3573000	2853000	3693000	3213000	2613000	
90	3210000	3570000	2850000	3690000	3210000	2730000	
91	3231000	3567000	2847000	3687000	3327000	2727000	
92	3276000	3684000	2844000	3684000	3444000	2724000	
93	3369000	3801000	2961000	3801000	3441000	2841000	
94	3438000	3918000	3078000	3798000	3558000	2838000	
95	3483000	3915000	3075000	3795000	3675000	2955000	
96	3528000	3912000	3192000	3792000	3672000	3072000	
97	3597000	4029000	3309000	3789000	3789000	3069000	
98	3666000	4026000	3426000	3786000	3906000	3186000	
99	3735000	4143000	3543000	3903000	3903000	3183000	
100	3828000	4260000	3540000	4020000	4020000	3300000	
101	3873000	4257000	3657000	4017000	4017000	3417000	
102	3942000	4374000	3654000	4134000	4014000	3534000	
103	4035000	4491000	3651000	4251000	4131000	3651000	
104	4104000	4608000	3648000	4248000	4248000	3768000	
105	4125000	4605000	3765000	4245000	4245000	3765000	
106	4194000	4602000	3762000	4362000	4362000	3882000	
107	4287000	4719000	3879000	4359000	4479000	3999000	
108	4332000	4836000	3996000	4356000	4476000	3996000	
109	4377000	4953000	4113000	4353000	4473000	3993000	
110	4422000	4950000	4110000	4350000	4590000	4110000	
111	4467000	4947000	4107000	4467000	4707000	4107000	
112	4512000	5064000	4104000	4464000	4824000	4104000	
113	4557000	5061000	4101000	4581000	4821000	4221000	
114	4650000	5058000	4218000	4698000	4938000	4338000	
115	4719000	5055000	4335000	4695000	5055000	4455000	
116	4788000	5052000	4332000	4812000	5172000	4572000	
117	4833000	5169000	4329000	4809000	5289000	4569000	
118	4878000	5166000	4326000	4926000	5286000	4686000	
119	4923000	5283000	4443000	4923000	5283000	4683000	
120	5016000	5280000	4560000	5040000	5400000	4800000	
121	5061000	5277000	4557000	5037000	5517000	4917000	
122	5082000	5274000	4554000	5034000	5634000	4914000	
123	5151000	5391000	4671000	5031000	5631000	5031000	
124	5220000	5508000	4788000	5028000	5628000	5148000	
125	5313000	5625000	4905000	5145000	5625000	5265000	
126	5358000	5622000	4902000	5142000	5742000	5382000	
127	5379000	5619000	5019000	5139000	5739000	5379000	
128	5472000	5736000	5136000	5256000	5856000	5376000	
129	5493000	5733000	5133000	5373000	5853000	5373000	
130	5586000	5850000	5130000	5490000	5970000	5490000	
131	5631000	5847000	5247000	5607000	5967000	5487000	
132	5676000	5844000	5244000	5604000	6084000	5604000	
133	5745000	5961000	5241000	5601000	6201000	5721000	
134	5814000	5958000	5238000	5718000	6318000	5838000	
135	5859000	5955000	5355000	5715000	6435000	5835000	
136	5952000	6072000	5472000	5832000	6552000	5832000	
137	6069000	6189000	5589000	5949000	6669000	5949000	
138	6090000	6306000	5586000	5946000	6666000	5946000	
139	6135000	6423000	5583000	5943000	6783000	5943000	
140	6156000	6420000	5580000	6060000	6780000	5940000	
141	6201000	6417000	5577000	6177000	6897000	5937000	
142	6294000	6534000	5574000	6294000	7014000	6054000	
143	6315000	6531000	5691000	6291000	7011000	6051000	
144	6360000	6648000	5688000	6288000	7008000	6168000	
145	6453000	6765000	5685000	6405000	7125000	6285000	
146	6546000	6762000	5802000	6522000	7242000	6402000	
147	6615000	6879000	5919000	6639000	7239000	6399000	
148	6660000	6876000	6036000	6756000	7236000	6396000	
149	6729000	6993000	6153000	6873000	7233000	6393000	
150	6774000	6990000	6270000	6870000	7230000	6510000	
151	6795000	6987000	6267000	6867000	7227000	6627000	
152	6912000	7104000	6384000	6984000	7344000	6744000	
153	6957000	7101000	6381000	7101000	7461000	6741000	
154	7026000	7218000	6378000	7218000	7458000	6858000	
155	7095000	7335000	6495000	7215000	7575000	6855000	
156	7116000	7452000	6492000	7212000	7572000	6852000	
157	7161000	7449000	6489000	7209000	7689000	6969000	
158	7254000	7446000	6606000	7326000	7806000	7086000	
159	7299000	7443000	6723000	7443000	7803000	7083000	
160	7368000	7440000	6840000	7560000	7920000	7080000	
161	7461000	7557000	6957000	7677000	8037000	7077000	
162	7482000	7554000	6954000	7674000	8154000	7074000	
163	7503000	7551000	6951000	7791000	8151000	7071000	
164	7548000	7668000	6948000	7908000	8148000	7068000	
165	7593000	7785000	7065000	7905000	8145000	7065000	
166	7638000	7902000	7062000	8022000	8142000	7062000	
167	7731000	8019000	7059000	8139000	8259000	7179000	
168	7824000	8136000	7176000	8256000	8256000	7296000	
169	7893000	8133000	7293000	8373000	8373000	7293000	
170	7914000	8130000	7290000	8490000	8370000	7290000	
171	7983000	8247000	7287000	8607000	8367000	7407000	
172	8052000	8364000	7404000	8604000	8364000	7524000	
173	8121000	8481000	7401000	8721000	8361000	7641000	
174	8166000	8598000	7398000	8718000	8358000	7758000	
175	8211000	8715000	7395000	8835000	8355000	7755000	
176	8256000	8712000	7512000	8832000	8352000	7872000	
177	8349000	8709000	7629000	8949000	8469000	7989000	
178	8418000	8826000	7626000	9066000	8586000	7986000	
179	8487000	8823000	7743000	9183000	8703000	7983000	
180	8556000	8820000	7860000	9300000	8700000	8100000	
181	8625000	8937000	7857000	9417000	8817000	8097000	
182	8694000	9054000	7974000	9414000	8814000	8214000	
183	8715000	9051000	7971000	9531000	8811000	8211000	
184	8784000	9168000	7968000	9528000	8928000	8328000	
185	8829000	9285000	8085000	9525000	8925000	8325000	
186	8922000	9402000	8202000	9642000	9042000	8322000	
187	8991000	9519000	8199000	9639000	9159000	8439000	
188	9060000	9636000	8316000	9636000	9156000	8556000	
189	9105000	9753000	8313000	9753000	9153000	8553000	
190	9174000	9870000	8310000	9750000	9270000	8670000	
191	9291000	9987000	8427000	9867000	9387000	8787000	
192	9360000	9984000	8544000	9864000	9504000	8904000	
193	9453000	10101000	8541000	9981000	9621000	9021000	
194	9474000	10098000	8538000	9978000	9618000	9138000	
195	9519000	10095000	8535000	10095000	9735000	9135000	
196	9612000	10212000	8532000	10212000	9852000	9252000	
197	9705000	10209000	8649000	10329000	9969000	9369000	
198	9726000	10206000	8646000	10446000	9966000	9366000	
199	9771000	10203000	8643000	10443000	10083000	9483000	
200	9840000	10200000	8760000	10440000	10200000	9600000	
201	9861000	10197000	8757000	10557000	10197000	9597000	
202	9930000	10194000	8874000	10554000	10314000	9714000	
203	9999000	10191000	8991000	10671000	10431000	9711000	
204	10068000	10308000	9108000	10668000	10548000	9708000	
205	10161000	10425000	9225000	10665000	10665000	9825000	
206	10182000	10422000	9222000	10782000	10662000	9822000	
207	10203000	10419000	9219000	10779000	10659000	9939000	
208	10296000	10536000	9336000	10896000	10656000	10056000	
209	10341000	10653000	9333000	10893000	10653000	10173000	
210	10410000	10650000	9450000	10890000	10770000	10290000	
211	10479000	10647000	9567000	11007000	10767000	10407000	
212	10500000	10644000	9564000	11004000	10764000	10524000	
213	10545000	10641000	9561000	11121000	10881000	10521000	
214	10590000	10638000	9678000	11118000	10878000	10638000	
215	10683000	10755000	9795000	11115000	10995000	10755000	
216	10704000	10752000	9792000	11112000	11112000	10752000	
217	10725000	10749000	9789000	11109000	11109000	10869000	
218	10770000	10866000	9786000	11106000	11226000	10866000	
219	10863000	10983000	9903000	11223000	11223000	10983000	
220	10908000	10980000	9900000	11220000	11340000	11100000	
221	10929000	10977000	10017000	11217000	11337000	11097000	
222	10950000	10974000	10014000	11214000	11334000	11214000	
223	10995000	11091000	10131000	11211000	11331000	11211000	
224	11040000	11088000	10128000	11328000	11328000	11328000	
225	11133000	11205000	10245000	11445000	11325000	11445000	
226	11178000	11322000	10362000	11442000	11322000	11442000	
227	11247000	11439000	10359000	11559000	11439000	11439000	
228	11292000	11556000	10356000	11676000	11436000	11436000	
229	11361000	11553000	10473000	11673000	11553000	11553000	
230	11430000	11670000	10470000	11790000	11670000	11550000	
231	11523000	11787000	10587000	11907000	11787000	11547000	
232	11592000	11784000	10584000	12024000	11904000	11664000	
233	11637000	11901000	10581000	12021000	12021000	11661000	
234	11730000	12018000	10578000	12138000	12138000	11778000	
235	11775000	12015000	10695000	12135000	12135000	11895000	
236	11796000	12012000	10692000	12132000	12252000	11892000	
237	11841000	12009000	10689000	12129000	12369000	12009000	
238	11886000	12006000	10806000	12126000	12366000	12126000	
239	11955000	12123000	10923000	12123000	12483000	12123000	
240	11976000	12120000	10920000	12240000	12480000	12120000	
241	12021000	12117000	10917000	12357000	12597000	12117000	
242	12042000	12114000	11034000	12354000	12594000	12114000	
243	12135000	12231000	11031000	12471000	12711000	12231000	
244	12156000	12228000	11028000	12588000	12708000	12228000	
245	12201000	12345000	11025000	12585000	12705000	12345000	
246	12222000	12342000	11022000	12702000	12702000	12342000	
247	12291000	12459000	11139000	12699000	12699000	12459000	
248	12360000	12576000	11256000	12696000	12816000	12456000	
249	12429000	12573000	11253000	12813000	12933000	12573000	
250	12426000	12570000	11250000	12810000	12930000	12570000	
251	12495000	12687000	11367000	12807000	13047000	12567000	
252	12540000	12804000	11484000	12804000	13044000	12564000	
253	12585000	12921000	11601000	12801000	13041000	12561000	
254	12654000	13038000	11598000	12798000	13158000	12678000	
255	12723000	13155000	11595000	12915000	13155000	12795000	
256	12744000	13272000	11592000	12912000	13152000	12792000	
257	12789000	13389000	11709000	12909000	13149000	12789000	
258	12810000	13386000	11706000	13026000	13146000	12786000	
259	12831000	13503000	11703000	13023000	13143000	12783000	
260	12876000	13500000	11820000	13020000	13140000	12900000	
261	12921000	13617000	11937000	13017000	13137000	12897000	
262	12990000	13734000	11934000	13134000	13254000	12894000	
263	13059000	13851000	11931000	13251000	13251000	13011000	
264	13104000	13848000	12048000	13248000	13248000	13128000	
265	13125000	13845000	12045000	13365000	13245000	13125000	
266	13194000	13842000	12042000	13482000	13362000	13242000	
267	13239000	13959000	12039000	13479000	13359000	13359000	
268	13260000	14076000	12036000	13476000	13356000	13356000	
269	13329000	14073000	12033000	13593000	13473000	13473000	
270	13374000	14190000	12030000	13710000	13470000	13470000	
271	13419000	14307000	12027000	13707000	13587000	13467000	
272	13464000	14304000	12144000	13704000	13584000	13584000	
273	13485000	14301000	12141000	13701000	13581000	13701000	
274	13554000	14418000	12258000	13818000	13578000	13698000	
275	13623000	14415000	12375000	13815000	13695000	13815000	
276	13644000	14412000	12492000	13812000	13692000	13812000	
277	13713000	14529000	12609000	13809000	13689000	13929000	
278	13734000	14526000	12606000	13806000	13686000	14046000	
279	13803000	14523000	12723000	13923000	13683000	14163000	
280	13824000	14520000	12720000	14040000	13680000	14160000	
281	13869000	14517000	12837000	14037000	13797000	14157000	
282	13914000	14514000	12834000	14154000	13794000	14274000	
283	13935000	14511000	12831000	14271000	13791000	14271000	
284	13980000	14628000	12828000	14268000	13908000	14268000	
285	14025000	14625000	12945000	14385000	13905000	14265000	
286	14070000	14622000	13062000	14382000	13902000	14382000	
287	14115000	14739000	13059000	14379000	14019000	14379000	
288	14136000	14736000	13056000	14496000	14016000	14376000	
289	14181000	14733000	13053000	14613000	14013000	14493000	
290	14226000	14730000	13170000	14610000	14130000	14490000	
291	14271000	14727000	13167000	14607000	14247000	14607000	
292	14340000	14724000	13284000	14724000	14364000	14604000	
293	14385000	14721000	13401000	14721000	14361000	14721000	
294	14454000	14838000	13398000	14838000	14358000	14838000	
295	14499000	14955000	13515000	14835000	14355000	14835000	
296	14544000	15072000	13512000	14952000	14352000	14832000	
297	14613000	15189000	13629000	14949000	14349000	14949000	
298	14634000	15186000	13746000	14946000	14346000	14946000	
299	14703000	15183000	13863000	15063000	14343000	15063000	
300	14724000	15180000	13980000	15060000	14340000	15060000	
301	14769000	15177000	13977000	15057000	14457000	15177000	
302	14790000	15174000	13974000	15174000	14454000	15174000	
303	14859000	15171000	14091000	15171000	14571000	15291000	
304	14928000	15288000	14208000	15168000	14568000	15408000	
305	14997000	15285000	14325000	15285000	14685000	15405000	
306	15066000	15402000	14442000	15402000	14682000	15402000	
307	15087000	15399000	14439000	15519000	14679000	15399000	
308	15108000	15396000	14556000	15516000	14676000	15396000	
309	15177000	15513000	14673000	15513000	14673000	15513000	
310	15270000	15630000	14790000	15510000	14790000	15630000	
311	15315000	15627000	14787000	15507000	14907000	15747000	
312	15336000	15624000	14784000	15504000	15024000	15744000	
313	15381000	15621000	14901000	15501000	15141000	15741000	
314	15402000	15618000	14898000	15618000	15138000	15738000	
315	15447000	15735000	14895000	15615000	15255000	15735000	
316	15516000	15732000	15012000	15732000	15252000	15852000	
317	15561000	15729000	15129000	15849000	15249000	15849000	
318	15606000	15726000	15246000	15966000	15246000	15846000	
319	15627000	15723000	15243000	15963000	15243000	15963000	
320	15696000	15840000	15360000	15960000	15360000	15960000	
321	15717000	15837000	15357000	15957000	15357000	16077000	
322	15762000	15834000	15474000	16074000	15354000	16074000	
323	15831000	15831000	15591000	16071000	15471000	16191000	
324	15948000	15948000	15708000	16188000	15588000	16308000	
325	15945000	15945000	15705000	16185000	15585000	16305000	
326	15942000	15942000	15702000	16182000	15582000	16302000	
327	16011000	16059000	15699000	16179000	15699000	16419000	
328	16080000	16056000	15696000	16296000	15816000	16536000	
329	16101000	16173000	15693000	16293000	15813000	16533000	
330	16146000	16170000	15690000	16290000	15930000	16650000	
331	16191000	16167000	15807000	16287000	15927000	16767000	
332	16284000	16284000	15924000	16404000	15924000	16884000	
333	16329000	16281000	16041000	16401000	16041000	16881000	
334	16374000	16278000	16158000	16398000	16038000	16998000	
335	16443000	16395000	16155000	16515000	16155000	16995000	
336	16464000	16392000	16272000	16512000	16152000	16992000	
337	16533000	16509000	16269000	16509000	16269000	17109000	
338	16602000	16626000	16266000	16626000	16386000	17106000	
339	16647000	16623000	16383000	16623000	16383000	17223000	
340	16764000	16740000	16500000	16740000	16500000	17340000	
341	16809000	16737000	16617000	16857000	16497000	17337000	
342	16806000	16734000	16614000	16854000	16494000	17334000	
343	16827000	16851000	16611000	16851000	16491000	17331000	
344	16872000	16968000	16608000	16968000	16488000	17328000	
345	16917000	16965000	16605000	17085000	16485000	17445000	
346	16986000	17082000	16722000	17202000	16482000	17442000	
347	17007000	17199000	16719000	17199000	16479000	17439000	
348	17028000	17196000	16716000	17196000	16476000	17556000	
349	17073000	17313000	16713000	17193000	16593000	17553000	
350	17118000	17310000	16830000	17190000	16710000	17550000	
351	17163000	17307000	16947000	17187000	16827000	17547000	
352	17184000	17304000	17064000	17184000	16824000	17544000	
353	17229000	17301000	17181000	17301000	16821000	17541000	
354	17250000	17298000	17178000	17298000	16938000	17538000	
355	17319000	17295000	17295000	17295000	17055000	17655000	
356	17388000	17412000	17412000	17412000	17052000	17652000	
357	17457000	17529000	17409000	17529000	17049000	17769000	
358	17526000	17646000	17526000	17526000	17046000	17886000	
359	17571000	17763000	17523000	17643000	17043000	17883000	
360	17664000	17760000	17640000	17760000	17160000	1.8e+07	
361	17709000	17757000	17757000	17757000	17277000	17997000	
362	17754000	17874000	17754000	17874000	17274000	17994000	
363	17823000	17991000	17751000	17991000	17271000	18111000	
364	17844000	17988000	17868000	17988000	17268000	18108000	
365	17889000	17985000	17865000	18105000	17265000	18225000	
366	17982000	18102000	17982000	18222000	17382000	18222000	
367	18027000	18099000	18099000	18219000	17499000	18219000	
368	18024000	18096000	18096000	18216000	17496000	18216000	
369	18045000	18093000	18213000	18213000	17493000	18213000	
370	18090000	18090000	18330000	18210000	17490000	18330000	
371	18111000	18087000	18327000	18207000	17487000	18447000	
372	18132000	18084000	18324000	18204000	17604000	18444000	
373	18201000	18201000	18441000	18321000	17601000	18441000	
374	18246000	18318000	18438000	18318000	17718000	18438000	
375	18291000	18435000	18435000	18315000	17715000	18555000	
376	18384000	18552000	18552000	18312000	17832000	18672000	
377	18429000	18669000	18549000	18309000	17949000	18669000	
378	18474000	18666000	18546000	18426000	18066000	18666000	
379	18519000	18663000	18663000	18423000	18183000	18663000	
380	18564000	18780000	18780000	18420000	18180000	18660000	
381	18609000	18897000	18777000	18417000	18177000	18777000	
382	18702000	19014000	18894000	18534000	18294000	18774000	
383	18819000	19131000	19011000	18651000	18411000	18891000	
384	18888000	19248000	19128000	18648000	18408000	19008000	
385	18933000	19245000	19125000	18765000	18405000	19125000	
386	19050000	19362000	19242000	18882000	18522000	19242000	
387	19119000	19479000	19239000	18999000	18519000	19359000	
388	19188000	19596000	19356000	18996000	18516000	19476000	
389	19233000	19593000	19353000	19113000	18513000	19593000	
390	19302000	19710000	19350000	19230000	18510000	19710000	
391	19371000	19827000	19347000	19347000	18627000	19707000	
392	19416000	19944000	19344000	19344000	18744000	19704000	
393	19461000	20061000	19341000	19341000	18861000	19701000	
394	19578000	20178000	19458000	19458000	18978000	19818000	
395	19623000	20295000	19455000	19575000	18975000	19815000	
396	19668000	20292000	19452000	19692000	19092000	19812000	
397	19665000	20289000	19449000	19689000	19089000	19809000	
398	19710000	20406000	19446000	19686000	19206000	19806000	
399	19779000	20403000	19563000	19803000	19203000	19923000	
400	19824000	20400000	19680000	19800000	19320000	19920000	
401	19869000	20397000	19677000	19797000	19437000	20037000	
402	19914000	20394000	19674000	19914000	19434000	20154000	
403	19959000	20391000	19671000	19911000	19551000	20271000	
404	19980000	20388000	19788000	19908000	19548000	20268000	
405	20049000	20385000	19905000	20025000	19665000	20265000	
406	20118000	20502000	19902000	20142000	19662000	20382000	
407	20187000	20619000	20019000	20139000	19659000	20499000	
408	20232000	20616000	20136000	20136000	19656000	20616000	
409	20253000	20733000	20133000	20133000	19653000	20613000	
410	20322000	20850000	20250000	20130000	19770000	20610000	
411	20391000	20847000	20367000	20247000	19767000	20727000	
412	20460000	20964000	20484000	20244000	19884000	20724000	
413	20505000	20961000	20601000	20241000	20001000	20721000	
414	20550000	20958000	20598000	20238000	20118000	20838000	
415	20571000	21075000	20595000	20235000	20115000	20835000	
416	20592000	21072000	20592000	20352000	20112000	20832000	
417	20637000	21069000	20589000	20349000	20229000	20949000	
418	20658000	21066000	20586000	20346000	20226000	21066000	
419	20703000	21063000	20583000	20463000	20223000	21183000	
420	20748000	21060000	20700000	20460000	20220000	21300000	
421	20793000	21057000	20697000	20577000	20217000	21417000	
422	20862000	21054000	20694000	20694000	20334000	21534000	
423	20955000	21051000	20811000	20811000	20451000	21651000	
424	20976000	21048000	20928000	20808000	20448000	21648000	
425	21021000	21045000	20925000	20805000	20565000	21765000	
426	21090000	21162000	21042000	20802000	20562000	21882000	
427	21087000	21159000	21039000	20799000	20559000	21879000	
428	21108000	21276000	21036000	20796000	20556000	21876000	
429	21153000	21273000	21033000	20913000	20553000	21993000	
430	21174000	21270000	21030000	21030000	20550000	21990000	
431	21195000	21267000	21027000	21027000	20547000	22107000	
432	21216000	21384000	21024000	21024000	20544000	22104000	
433	21237000	21381000	21021000	21021000	20661000	22101000	
434	21282000	21378000	21018000	21018000	20778000	22218000	
435	21327000	21375000	21135000	21015000	20775000	22335000	
436	21348000	21372000	21132000	21012000	20892000	22332000	
437	21393000	21489000	21249000	21009000	20889000	22329000	
438	21414000	21486000	21366000	21006000	20886000	22326000	
439	21483000	21603000	21483000	21003000	20883000	22443000	
440	21552000	21720000	21600000	21120000	20880000	22440000	
441	21573000	21717000	21597000	21237000	20877000	22437000	
442	21618000	21834000	21594000	21234000	20874000	22554000	
443	21639000	21831000	21591000	21351000	20871000	22551000	
444	21636000	21828000	21588000	21348000	20868000	22548000	
445	21681000	21825000	21705000	21345000	20865000	22665000	
446	21774000	21822000	21822000	21462000	20982000	22782000	
447	21819000	21939000	21819000	21459000	21099000	22779000	
448	21888000	22056000	21816000	21456000	21216000	22896000	
449	21933000	22173000	21813000	21453000	21213000	23013000	
450	21978000	22170000	21930000	21570000	21210000	23010000	
451	22047000	22287000	22047000	21567000	21327000	23007000	
452	22092000	22404000	22044000	21564000	21444000	23004000	
453	22161000	22401000	22161000	21681000	21561000	23001000	
454	22182000	22398000	22158000	21678000	21678000	22998000	
455	22227000	22515000	22275000	21675000	21675000	22995000	
456	22272000	22632000	22272000	21672000	21792000	22992000	
457	22365000	22629000	22389000	21789000	21909000	23109000	
458	22410000	22746000	22506000	21786000	21906000	23106000	
459	22407000	22743000	22503000	21783000	21903000	23103000	
460	22452000	22740000	22500000	21900000	21900000	23220000	
461	22497000	22737000	22497000	22017000	22017000	23217000	
462	22590000	22854000	22494000	22134000	22134000	23334000	
463	22659000	22971000	22611000	22131000	22251000	23331000	
464	22704000	22968000	22608000	22248000	22368000	23328000	
465	22773000	23085000	22605000	22365000	22365000	23445000	
466	22818000	23202000	22722000	22362000	22362000	23442000	
467	22887000	23199000	22839000	22479000	22479000	23439000	
468	22932000	23316000	22956000	22476000	22476000	23436000	
469	22929000	23313000	22953000	22473000	22473000	23433000	
470	23022000	23430000	23070000	22470000	22590000	23550000	
471	23043000	23427000	23187000	22467000	22587000	23547000	
472	23088000	23424000	23184000	22464000	22704000	23664000	
473	23109000	23541000	23181000	22461000	22701000	23661000	
474	23130000	23538000	23178000	22458000	22698000	23778000	
475	23199000	23655000	23175000	22455000	22815000	23895000	
476	23268000	23652000	23292000	22572000	22932000	23892000	
477	23385000	23769000	23409000	22689000	23049000	24009000	
478	23406000	23766000	23526000	22686000	23046000	24006000	
479	23475000	23883000	23523000	22683000	23163000	24123000	
480	23496000	23880000	23520000	22800000	23160000	24120000	
481	23517000	23877000	23517000	22797000	23157000	24237000	
482	23562000	23994000	23634000	22794000	23154000	24234000	
483	23607000	23991000	23751000	22911000	23151000	24231000	
484	23652000	24108000	23748000	23028000	23148000	24228000	
485	23673000	24105000	23745000	23025000	23265000	24225000	
486	23718000	24102000	23862000	23022000	23382000	24222000	
487	23763000	24219000	23859000	23019000	23379000	24339000	
488	23808000	24216000	23976000	23016000	23376000	24456000	
489	23829000	24333000	23973000	23013000	23373000	24453000	
490	23874000	24330000	23970000	23130000	23490000	24450000	
491	23943000	24447000	24087000	23127000	23607000	24447000	
492	23964000	24444000	24084000	23244000	23604000	24444000	
493	23985000	24561000	24081000	23241000	23601000	24441000	
494	23982000	24558000	24078000	23238000	23598000	24438000	
495	24027000	24555000	24195000	23235000	23595000	24555000	
496	24096000	24552000	24312000	23352000	23712000	24552000	
497	24141000	24549000	24309000	23469000	23829000	24549000	
498	24234000	24666000	24306000	23586000	23946000	24666000	
499	24303000	24783000	24303000	23703000	24063000	24663000	
500	24396000	24900000	24300000	23820000	24180000	24780000	
501	24441000	25017000	24297000	23817000	24177000	24897000	
502	24510000	25014000	24414000	23814000	24294000	25014000	
503	24555000	25011000	24531000	23811000	24411000	25011000	
504	24624000	25008000	24648000	23928000	24528000	25008000	
505	24669000	25125000	24645000	23925000	24645000	25005000	
506	24714000	25122000	24642000	24042000	24762000	25002000	
507	24759000	25119000	24759000	24039000	24879000	24999000	
508	24828000	25116000	24756000	24156000	24996000	25116000	
509	24897000	25233000	24873000	24153000	24993000	25233000	
510	25014000	25350000	24990000	24270000	25110000	25350000	
511	25011000	25347000	24987000	24267000	25107000	25347000	
512	25032000	25464000	24984000	24264000	25104000	25344000	
513	25029000	25461000	24981000	24261000	25101000	25341000	
514	25098000	25578000	24978000	24258000	25218000	25458000	
515	25191000	25695000	24975000	24375000	25335000	25575000	
516	25260000	25812000	25092000	24372000	25452000	25572000	
517	25329000	25929000	25209000	24369000	25449000	25689000	
518	25422000	26046000	25326000	24366000	25566000	25806000	
519	25467000	26043000	25443000	24363000	25563000	25923000	
520	25536000	26160000	25440000	24480000	25560000	26040000	
521	25581000	26157000	25437000	24597000	25557000	26157000	
522	25626000	26274000	25434000	24714000	25554000	26154000	
