Feature	Gain	Cover	Frequency
rf_009_015	0.303840175517702	0.0143923729061966	0.0133279483037157
rf_018_027	0.0968564126126713	0.012334803861306	0.00525040387722133
vm_status04_tend6	0.0461150428201813	0.00306352582767702	0.000807754442649435
rf_004_022	0.0424133701395006	0.00594837683249242	0.00767366720516963
rf_017_021	0.0290296022274851	0.0130105910976228	0.00323101777059774
cdescubierto_preacordado_delta2	0.0288226161598506	0.00407214322352884	0.000807754442649435
mpasivos_margen_rank	0.0243448069982614	0.0109112005705629	0.00686591276252019
mpayroll_sobre_edad_rank	0.0230090194933629	0.00905328966036104	0.00201938610662359
vm_status05_delta2	0.0179892192824535	0.000923143198361871	0.000807754442649435
cdescubierto_preacordado	0.017253842949496	0.00860563373667093	0.00484652665589661
mcuentas_saldo_rank	0.0154324555009457	0.0132541639562869	0.00767366720516963
foto_mes	0.0125411436052714	0.00939050328123758	0.00767366720516963
rf_009_026	0.011662022512595	0.00653119152291393	0.00161550888529887
mcomisiones_mantenimiento_rank_tend6	0.0110788991598716	0.00693247191472446	0.00525040387722133
mpayroll_rank	0.0109423382868198	0.00524081774812472	0.000807754442649435
mprestamos_personales_rank	0.0107360695921719	0.0232203662252737	0.0105008077544427
mprestamos_personales_rank_lag2	0.00862816332755681	0.00590302106091634	0.00282714054927302
Visa_status	0.00846218248765595	0.00145173434946648	0.000403877221324717
mcuenta_corriente_rank	0.00712239623569898	0.00796049303065791	0.00605815831987076
mprestamos_personales_rank_delta2	0.006525246951151	0.01105933253561	0.00444264943457189
rf_016_022	0.00646190592916644	0.00645071245445219	0.00161550888529887
mprestamos_personales_rank_tend6	0.00627954616086217	0.00343503053809359	0.00161550888529887
vm_mpagominimo_rank_lag1	0.00581789377183381	0.000848428320303239	0.00161550888529887
mcuentas_saldo_rank_tend6	0.0057227580512794	0.00504941005862705	0.00484652665589661
rf_003_018	0.00514213347488514	0.0027528222047826	0.00363489499192246
Visa_delinquency	0.00507380208697908	0.00893029073414319	0.00484652665589661
rf_012_027	0.00462127571147243	0.00205936446390923	0.00605815831987076
rf_004_021	0.00453656795999546	0.0100981603832315	0.00525040387722133
mcomisiones_otras_rank_tend6	0.00426106142303637	0.000872771563259738	0.00201938610662359
thomebanking	0.00414596519556021	0.00320695671657457	0.00888529886914378
mprestamos_personales_rank_delta1	0.00373580515832095	0.00389890837892208	0.000807754442649435
cproductos_delta1	0.00367175222565262	0.00146647940487143	0.000403877221324717
ctarjeta_visa_transacciones_tend6	0.00307392463640601	0.00520482737223793	0.00363489499192246
tcallcenter_delta2	0.00294528016198851	0.00267832503895143	0.00121163166397415
ctrx_quarter_delta1	0.00283356961387743	0.00598099879495528	0.00444264943457189
mactivos_margen_rank	0.00282277830692817	0.0119552089268181	0.00807754442649435
cliente_vip_delta1	0.0027483265538596	0.00878113052649801	0.00444264943457189
mv_status07_rank	0.00272942536639276	0.000218250381922618	0.000403877221324717
Visa_msaldopesos_rank	0.00268092432011181	0.00203993906685258	0.00323101777059774
mcuentas_saldo_rank_delta2	0.00257517643164044	0.00515413906480495	0.00444264943457189
mcomisiones_rank_lag2	0.00256692965737547	0.00359853336338994	0.00848142164781906
rf_017_022	0.00246241944565424	0.000635349310640574	0.000807754442649435
internet	0.00243688943723326	0.0117568221938386	0.00282714054927302
mcomisiones_rank_tend6	0.00234458450809512	0.00293842140744993	0.00484652665589661
mcuenta_debitos_automaticos_rank	0.00228714545935613	0.00619804469104808	0.00363489499192246
rf_009_018	0.00226838468388406	0.00245902756488724	0.00121163166397415
vm_status02	0.00222839964473254	0.00309526468902679	0.00161550888529887
ccomisiones_mantenimiento_tend6	0.00217966871703822	0.0077350562602749	0.00161550888529887
ctrx_quarter_delta2	0.00205858207653432	0.00457541284036917	0.00403877221324717
mrentabilidad_annual_rank_delta1	0.00201562239070184	0.00233016171825419	0.00444264943457189
vm_mpagominimo_rank	0.00194945536489024	0.00249602262144272	0.00403877221324717
mcomisiones_mantenimiento_rank_delta2	0.00192619137990809	0.000548130587899459	0.000807754442649435
tcallcenter	0.00191740172978419	0.0065377002702854	0.00403877221324717
ctrx_quarter_normalizado_delta1	0.00190823100461582	0.0042135345918194	0.00323101777059774
vm_msaldopesos_rank	0.00188589066406006	0.00228282014727011	0.0024232633279483
mrentabilidad_annual_rank_lag2	0.00186690203840866	0.00353052232547802	0.00646203554119548
mprestamos_personales_rank_lag1	0.00184307510478919	0.00495284573221732	0.00323101777059774
ccaja_seguridad_lag1	0.00183467394381924	0.00524081774812472	0.000807754442649435
rf_010_019	0.00171724486693398	0.0020209349570932	0.00282714054927302
rf_013_026	0.00169374498323733	0.000605850717536101	0.000807754442649435
Master_fechaalta_tend6	0.00167535344278047	0.000461527302753705	0.00201938610662359
ccaja_ahorro	0.00167240082430909	0.00786122662218707	0.00121163166397415
ctrx_quarter_tend6	0.00167204677484004	0.00742041685269713	0.00444264943457189
mtransferencias_recibidas_rank	0.0016484767843823	0.0038784754737652	0.0024232633279483
rf_001_022	0.00162098801292578	0.0025000102423707	0.00484652665589661
rf_011_021	0.00160702696367403	0.00038743257467631	0.00161550888529887
vm_Finiciomora	0.00159051663263036	0.00824421070459676	0.00201938610662359
ccaja_seguridad_lag2	0.00155752347268234	0.0037843889198489	0.000807754442649435
cproductos_delta2	0.00154717801365934	0.00409948165894791	0.000807754442649435
vm_Finiciomora_delta1	0.0015372752836528	0.00490014335106108	0.000807754442649435
rf_008_022	0.00152489229613114	0.00148449391359691	0.000807754442649435
internet_lag1	0.00151389783439101	0.00561729119820858	0.00201938610662359
mcuenta_corriente_rank_lag2	0.00147888889716309	0.00284824519133325	0.00323101777059774
rf_014_015	0.00147623022330856	0.00154675866817205	0.00161550888529887
Visa_mpagominimo_rank	0.00145039187363879	0.00450430670741412	0.00525040387722133
mcomisiones_otras_rank_delta2	0.00144471822608381	0.000625944330909926	0.0024232633279483
Visa_mpagominimo_rank_lag2	0.0013918364356732	0.00288432133264297	0.00484652665589661
cprestamos_personales_delta2	0.00138614595383319	0.0044835910591047	0.00121163166397415
rf_019_021	0.00128502419789242	0.00130471639244038	0.00121163166397415
rf_007_020	0.00124829213419743	0.00213461372652617	0.0024232633279483
cproductos_tend6	0.00123759841375584	0.0083602437820132	0.00161550888529887
rf_015_015	0.00119953696566858	0.000630352296658021	0.000807754442649435
mtarjeta_visa_consumo_rank_tend6	0.00115850999590296	0.0024591312373765	0.00201938610662359
mrentabilidad_annual_rank_lag1	0.0011278552150006	0.00327460207334253	0.00807754442649435
Visa_Finiciomora	0.00110816094388984	0.00389081532741921	0.000807754442649435
mttarjeta_visa_debitos_automaticos_rank_tend6	0.001092728082113	0.00332600666342861	0.00161550888529887
ccaja_ahorro_tend6	0.0010887112202672	0.00524081774812472	0.000807754442649435
mcuentas_saldo_rank_delta1	0.00108547525137162	0.00475216877970222	0.00403877221324717
rf_010_015	0.00108244676208437	0.000424809334487716	0.00121163166397415
Visa_cconsumos_tend6	0.00104793669985647	0.00231460047761558	0.00605815831987076
rf_002_026	0.00102026569090381	0.00861074856030038	0.00444264943457189
rf_006_019	0.00100161613071014	0.00226866037019092	0.00403877221324717
vm_fechaalta_lag2	0.000996739368819699	0.00341154966175234	0.00444264943457189
cliente_vip_lag1	0.000980782585317078	0.00678431073288493	0.00201938610662359
mpasivos_margen_rank_lag1	0.000977412669690759	0.00238880830295399	0.0024232633279483
mtarjeta_visa_consumo_rank_delta2	0.000966613036270537	0.00178038085282107	0.00201938610662359
rf_017_018	0.000959771904756813	0.00322664694971744	0.00282714054927302
ccajas_consultas_tend6	0.000959395909998399	0.00400770888649655	0.000807754442649435
rf_017_017	0.000940574328991215	0.00176778087546673	0.000807754442649435
chomebanking_transacciones_delta1	0.000916012771920195	0.00592332673165457	0.00403877221324717
mpayroll_sobre_edad_rank_tend6	0.000900822574187286	0.0031104734432019	0.00121163166397415
mcomisiones_otras_rank_lag1	0.000894162019053224	0.00146608733436658	0.00323101777059774
mcuenta_corriente_rank_tend6	0.00089103187650787	0.00124567585228138	0.00282714054927302
mcaja_ahorro_rank	0.000889788855830383	0.00183438385247899	0.00201938610662359
vm_status06	0.000875738425941601	0.000213421128877238	0.000807754442649435
rf_013_021	0.000874736767465604	0.000635180607226225	0.00121163166397415
mplazo_fijo_dolares_rank	0.000859985631695168	0.00783863261686762	0.00121163166397415
mcomisiones_rank_delta2	0.000855777618623047	0.00243309059302759	0.00323101777059774
Master_delinquency	0.000839441800026707	0.00503423334867589	0.000807754442649435
ctarjeta_visa_transacciones_delta2	0.000814480704026436	0.00286342095880723	0.00121163166397415
vm_Finiciomora_tend6	0.000804719713694918	0.000107294429048614	0.000403877221324717
vm_status04	0.000792441951483564	0.000945192451874097	0.00121163166397415
mcuenta_corriente_rank_lag1	0.000787604787268882	0.00273858985696093	0.00282714054927302
mcomisiones_otras_rank_lag2	0.000782401399195585	0.00188250673704126	0.00444264943457189
mrentabilidad_rank	0.000779170814204175	0.00129471576713505	0.00363489499192246
rf_008_013	0.000772016734083072	0.0011167355499515	0.0024232633279483
rf_006_020	0.000753334178824733	0.00220318648083446	0.000807754442649435
