Feature	Gain	Cover	Frequency
rf_013_016	0.263226665215861	0.0147715768140079	0.0111464968152866
rf_018_027	0.0947863317465077	0.0143865679671812	0.0035828025477707
vm_status05_tend6	0.0672355563509061	0.00504621799708492	0.000796178343949045
rf_010_015	0.0668788938656908	0.00844722159431578	0.00835987261146497
cdescubierto_preacordado_delta2	0.0360517251764358	0.00409736446757524	0.000796178343949045
rf_017_021	0.0314464683742503	0.015946656746724	0.00477707006369427
cdescubierto_preacordado	0.025143134790261	0.00649157761740803	0.00437898089171975
ccomisiones_mantenimiento_tend6	0.0203002761157652	0.00332697894480217	0.00119426751592357
rf_007_015	0.0135135516910666	0.00304241714216116	0.00278662420382166
rf_013_026	0.0121074627962278	0.0025194474703924	0.00199044585987261
rf_009_026	0.0111334682425698	0.00743931999645229	0.00159235668789809
vm_status01	0.0108153680406009	0.00131238651992717	0.00119426751592357
mcuentas_saldo_rank	0.0105587821458002	0.0161656989874385	0.00636942675159236
mcaja_ahorro_rank	0.0103525256336227	0.00227309487543689	0.00119426751592357
rf_004_022	0.0087797212846471	0.00076466884520615	0.00119426751592357
mprestamos_personales_rank	0.00837655753310187	0.0204082630420826	0.00676751592356688
foto_mes	0.0078794456157663	0.0140688067128324	0.0107484076433121
cpayroll_trx_lag1	0.00776343989593254	0.00266325716149119	0.000398089171974522
mpayroll_rank	0.00723426179513939	0.00780533487553866	0.00119426751592357
rf_014_025	0.00678986314072026	0.0021212293434638	0.00278662420382166
Visa_status	0.00659427150627379	0.00184792081295017	0.000796178343949045
cproductos_delta2	0.00619498733100016	0.00849104881706998	0.00199044585987261
mprestamos_personales_rank_delta1	0.00591587662229803	0.011607026993707	0.00318471337579618
mcuentas_saldo_rank_delta2	0.00551370672259996	0.00619328544341241	0.00915605095541401
mcuentas_saldo_rank_tend6	0.00528009755369798	0.00342089127478523	0.00517515923566879
mprestamos_personales_rank_delta2	0.00515640469582767	0.0116288553530225	0.00318471337579618
rf_003_018	0.00501432409746474	0.00242949984021656	0.00318471337579618
rf_013_015	0.005002239230092	0.00286164062454381	0.000796178343949045
mprestamos_personales_rank_lag1	0.00495807880694561	0.0045612506291219	0.00199044585987261
