Feature	Gain	Cover	Frequency
rf_018_027	0.0889768736339005	0.000961863642131645	0.001359254119476
rf_013_016	0.074513008952215	0.00202193063754224	0.00449082910431665
rf_007_015	0.0373870525940095	0.00297262486400378	0.00484285150352226
ctrx_quarter	0.0241238627476753	0.00119794889084089	0.000457832600122903
rf_017_021	0.016590325538611	0.0014857521890212	0.000185167851605263
rf_013_026	0.0152939879188977	0.000422946100888018	0.000665383378845285
mprestamos_personales_rank_lag1	0.0144462169387202	0.00176929268601851	0.000476145904127819
ctrx_quarter_normalizado	0.0114386512350063	0.00140418881450406	0.000508702889025447
mpasivos_margen_rank	0.0110694030766573	0.00197195429584107	0.00105810200917293
rf_001_022	0.0110530720792849	0.000560893167440564	0.00179266898092568
mcuentas_saldo_rank	0.00910156676177346	0.00708505797433619	0.00125751354167091
cproductos_tend6	0.00559716579483806	0.00278885754398437	0.000380509760991035
mcomisiones_mantenimiento_rank_tend6	0.00548140246086416	0.00686548121879124	0.00246822641755147
mpayroll_sobre_edad_rank	0.00548126049108008	0.00103584201270207	0.000174993793824754
mpayroll_rank	0.00476481617153666	0.00180516310037188	0.000219759648058993
mprestamos_personales_rank	0.00452898958508687	0.0115779341803237	0.00075084546420156
rf_014_015	0.00416674483727354	0.00291806215221445	0.00325569848976286
rf_016_022	0.00415138980644579	0.000709381186618888	0.000130227939590515
ccomisiones_mantenimiento_tend6	0.00406498861549725	0.00585441604718955	0.000535155439254771
mcomisiones_otras_rank_lag2	0.00383016026947064	0.00171268261008479	0.00382951534858357
mcaja_ahorro_rank	0.00374845800239254	0.00172592949819552	0.000687766305962405
rf_010_015	0.00373685855704974	0.00234804731436585	0.00507685483247396
rf_003_018	0.00367485180939457	0.000476200054585045	0.00138977629281752
mcomisiones_rank_delta2	0.00364633295177472	0.00175437078573082	0.00339203086402168
mrentabilidad_annual_rank_delta2	0.00360444406521645	0.00438187758904145	0.0059111275704757
mpayroll_sobre_edad_rank_lag1	0.00352555653705921	0.000371811161458086	0.000103775389361191
thomebanking	0.00344389342295307	0.00309883388731671	0.00768344843584036
Master_mfinanciacion_limite_rank_tend6	0.0034088491497823	0.00279744603076656	0.0060291466407296
cdescubierto_preacordado	0.00340645331285317	0.00242896545666102	0.00247229604066367
thomebanking_lag2	0.00329325027449159	0.00176988532400149	0.00732125197885424
rf_009_026	0.00326533055298125	0.000859535452267667	0.000199411532497975
mcomisiones_rank_lag2	0.00324790772834119	0.00210678724987987	0.00404317056197426
mprestamos_personales_rank_tend6	0.0031540808755386	0.00558542738521854	0.000630791582391555
Master_mlimitecompra_rank_delta2	0.00308696220612453	0.00245809313712707	0.00622652336167148
mcomisiones_rank_tend6	0.00307966410372513	0.0021583448488102	0.00325976811287507
mcuentas_saldo_rank_tend6	0.00304118252659766	0.00295217523297329	0.00313360979639676
Master_mfinanciacion_limite_rank_delta2	0.00294274777255654	0.00252922570202621	0.00605966881407113
Master_mlimitecompra_rank_tend6	0.00293351248794171	0.00334358232187224	0.00583583954289993
mcuentas_saldo_rank_delta2	0.00291846521371691	0.00291427879706527	0.00460070892834615
