Feature	Gain	Cover	Frequency
rf_018_027	0.105726840121595	0.00133667979197261	0.00133354755784062
rf_013_016	0.078041355212105	0.00234843007728482	0.00468508997429306
ctrx_quarter_normalizado_lag1	0.0237086983134642	0.000860920417869631	0.000459511568123393
rf_013_026	0.0206334090359853	0.000498969446599772	0.000623393316195373
rf_017_021	0.0205397914903764	0.00205550441876797	0.000183161953727506
rf_007_015	0.018994549590946	0.00312434951162682	0.00500642673521851
mprestamos_personales_rank_lag1	0.0146983347452293	0.00189360788748594	0.000440231362467866
rf_001_022	0.00996067558896223	0.00039812297988071	0.00166131105398458
rf_006_019	0.00855368496940326	0.0010041454603561	0.00232005141388175
mcuentas_saldo_rank	0.0084188166638183	0.00766170614093248	0.00140102827763496
mpasivos_margen_rank	0.00675862851386219	0.00267599354488245	0.00123714652956298
mcaja_ahorro_rank	0.00645143756934953	0.0022930593561299	0.000729434447300771
cproductos_tend6	0.00568852346833813	0.00298010598506413	0.00035025706940874
mpayroll_sobre_edad_rank	0.00504055343414099	0.00109285355329674	0.000269922879177378
rf_016_022	0.00490124988793906	0.00111436687160158	0.000118894601542416
mprestamos_personales_rank	0.00467233383735638	0.0113904051147004	0.000777634961439589
rf_014_015	0.00436530644760107	0.00329421050207266	0.00292095115681234
ccomisiones_mantenimiento_tend6	0.00430254233752157	0.00669443541442908	0.000649100257069409
mrentabilidad_annual_rank_delta2	0.00410405756427189	0.00394201744260432	0.00583868894601542
mcomisiones_otras_rank_lag2	0.00407335171250898	0.00163403110904946	0.00347043701799486
mcomisiones_mantenimiento_rank_tend6	0.0038223818158346	0.00667564308853973	0.00233290488431877
mcomisiones_rank_delta2	0.00373531970027405	0.00153264806809251	0.00343508997429306
thomebanking	0.00365464285085518	0.00312268872085564	0.00701799485861183
mcuentas_saldo_rank_tend6	0.00356676218562778	0.0031327656713555	0.00341259640102828
thomebanking_lag2	0.00342474920877703	0.0016454653190492	0.00675771208226221
rf_010_015	0.00336545701094775	0.00268583241753681	0.00467223650385604
cdescubierto_preacordado	0.00331575556461927	0.00298870771604399	0.00205012853470437
Master_mfinanciacion_limite_rank_delta2	0.00322065893692737	0.00270343938907758	0.00613110539845758
rf_004_022	0.00321923430737016	0.00121039999408474	0.00382712082262211
Master_mlimitecompra_rank_tend6	0.00305966964399664	0.00406395645560521	0.00538881748071979
rf_008_022	0.00287141622921496	0.000397413061954703	0.00113753213367609
mcomisiones_rank_tend6	0.00285203659614059	0.00228185171568102	0.00322300771208226
Master_mlimitecompra_rank_delta2	0.00285033736458587	0.00228915372863424	0.00584511568123393
Master_mfinanciacion_limite_rank_tend6	0.00277603706039322	0.00271185626807468	0.00531491002570694
rf_014_025	0.00272902423206411	0.000487953850817804	0.00168701799485861
Master_mlimitecompra_rank_delta1	0.00271256779604109	0.00193066675405298	0.00580976863753213
Visa_mlimitecompra_rank_tend6	0.00267582775109551	0.00332145495111147	0.00466902313624679
mactivos_margen_rank	0.00267489698706843	0.00483348950568681	0.00095758354755784
mactivos_margen_rank_delta2	0.00266419897949409	0.00250419628386233	0.00388817480719794
Master_Fvencimiento	0.00258350394798297	0.00178957865802869	0.00394280205655527
mrentabilidad_annual_rank_lag2	0.00253412780396111	0.00340457073212232	0.00369215938303342
mcuentas_saldo_rank_delta2	0.00252185889091878	0.0027620130124863	0.00420951156812339
mcomisiones_otras_rank_tend6	0.00248691148420419	0.00200799314358822	0.00351542416452442
rf_003_018	0.00248259678829778	0.000448548730679695	0.0013560411311054
mcomisiones_rank_lag2	0.0024815318033568	0.00158009748618854	0.0038913881748072
vm_status01	0.00245494186465006	0.00182970808146112	0.000273136246786632
mtarjeta_visa_consumo_rank	0.00243830845368548	0.00117190115215004	0.000488431876606684
Visa_mfinanciacion_limite_rank_delta2	0.00243011726522711	0.00209474770351261	0.00524421593830334
Visa_mfinanciacion_limite_rank_tend6	0.00242489802997856	0.00257261884968323	0.00497107969151671
mpayroll_rank	0.00241721851900671	0.00136093855781907	0.000231362467866324
mrentabilidad_annual_rank_tend6	0.00239944765190294	0.0053189964053554	0.00404241645244216
Master_Fvencimiento_lag2	0.00236844049967685	0.00165537108366619	0.00397814910025707
Visa_mfinanciacion_limite_rank_delta1	0.00233369986570965	0.00219875391638056	0.00532776349614396
foto_mes	0.00233304720777064	0.0143441254572138	0.000796915167095116
thomebanking_lag1	0.00232668116699383	0.00192469538766827	0.00613753213367609
Visa_mpagospesos_rank_tend6	0.00232240491133832	0.00144709612495867	0.00393958868894602
mcomisiones_otras_rank_delta2	0.00231720231628783	0.00187539313413415	0.00361182519280206
Master_mfinanciacion_limite_rank_delta1	0.0023059075889618	0.00230902136080463	0.00556555269922879
Master_fechaalta_lag1	0.00230233782529204	0.00167861496177851	0.00349293059125964
Visa_mlimitecompra_rank_delta2	0.00229108862816241	0.00225390597993719	0.00550449871465296
mrentabilidad_rank_delta2	0.00224198659177215	0.00270911657468039	0.00367287917737789
rf_009_015	0.00220444662534095	0.00179302539227533	0.00384961439588689
cliente_edad_lag1	0.00219765170458689	0.00321680067740124	0.00276349614395887
Visa_Fvencimiento_tend6	0.00217698846535656	0.000697970158359025	0.000919023136246787
mprestamos_personales_rank_tend6	0.00215108020460735	0.00545409946889508	0.000668380462724936
rf_019_021	0.00214086960938979	0.000670750164446338	0.00102506426735219
cliente_edad_lag2	0.00210905331632931	0.00361669018051019	0.00325514138817481
tcallcenter	0.00206771659506978	0.00140829734809475	0.00129498714652956
Master_fechaalta	0.00205795920655386	0.00136602306624758	0.00343508997429306
rf_016_015	0.00203980979523665	0.00178308726057964	0.0027474293059126
