Feature	Gain	Cover	Frequency
rf_003_021	0.106480656535423	0.00631594645417684	0.00120094049556882
rf_018_027	0.0400776046894896	0.00218741221852459	0.00340025321034545
rf_013_016	0.0377921809358693	0.00360041622099835	0.00241635015373485
rf_017_021	0.0173241778644245	0.00230273304193686	0.000622173991680231
vm_Finiciomora_tend6	0.0160470381298467	0.00454656867510987	0.000752396455055164
vm_status06_delta2	0.0121957893475864	0.00139225111936309	0.000173629951166576
rf_013_026	0.0116502234115594	0.00147377893970557	0.00122264423946464
mcuentas_saldo_rank	0.0115582004243148	0.00559564574790951	0.00152649665400615
rf_017_016	0.00978308831093566	0.00146507247269353	0.00307469705190812
ctrx_quarter_lag1	0.0070703629085836	0.00131453424609557	0.000557062759992765
ctrx_quarter_lag2	0.00697446066160157	0.00151444255179049	0.00181587990595044
mprestamos_personales_rank	0.00666309953985708	0.00382796246661013	0.000803038524145415
rf_009_026	0.00634011146484861	0.00147256205549381	0.0011864713329716
ctrx_quarter_normalizado_delta2	0.006305333473765	0.00127568961090432	0.00243081931633207
mv_status07_rank	0.00627835519241938	0.00117023244652648	0.000441309459215048
cdescubierto_preacordado	0.0060215759238975	0.00335242041984702	0.00180141074335323
cproductos_delta2	0.00537598261264093	0.00167026372724878	0.000188099113763791
foto_mes	0.00511763636041118	0.00566523140437195	0.00173629951166576
cdescubierto_preacordado_tend6	0.00497394076733382	0.0012575068377401	0.000144691625972147
rf_014_025	0.00490585424922982	0.00148827471263386	0.00371134020618557
cprestamos_personales_tend6	0.00464750247440274	0.00521521944085195	0.000448544040513655
mprestamos_personales_rank_delta1	0.00459787957740623	0.00337506375839658	0.000752396455055164
rf_010_019	0.00455137300934302	0.00142992107310066	0.00351600651112317
mrentabilidad_annual_rank_lag1	0.00446536056404776	0.00248643860621099	0.003942846807741
mpayroll_rank	0.00427336895472532	0.00197150777482094	0.000361729064930367
rf_003_018	0.00426052099452841	0.00174397970300948	0.00332067281606077
mcuentas_saldo_rank_tend6	0.00416510486562902	0.00360006681257786	0.0036462289744981
mcuentas_saldo_rank_delta2	0.00411841677543253	0.00253044688192487	0.0048254657261711
mrentabilidad_annual_rank_tend6	0.00401439560100194	0.00303289497392645	0.00396455055163682
mrentabilidad_annual_rank_delta2	0.00386856462222646	0.00387855536111728	0.00777717489600289
mpasivos_margen_rank	0.00379361246045691	0.0027219303004513	0.00227165852776271
ccomisiones_mantenimiento_tend6	0.0036807699631151	0.00402151838274272	0.000499186109603907
mcomisiones_rank_lag2	0.00362257793218024	0.00231574966522527	0.00507867607162236
mactivos_margen_rank	0.00342801247319595	0.00296735964162443	0.00277807921866522
mactivos_margen_rank_delta2	0.00327687765148155	0.00317133705360815	0.00557062759992765
mrentabilidad_annual_rank_lag2	0.0032281863932167	0.00259525396951677	0.00478205823837945
mprestamos_personales_rank_lag2	0.00319554387970711	0.00153321928124903	0.000846446011937059
mpayroll_sobre_edad_rank	0.00316210758054561	0.00269023853848776	0.000340025321034545
thomebanking_lag2	0.00315917918412614	0.00192237045724196	0.00609151745342738
mrentabilidad_annual_rank_delta1	0.003135341545789	0.00241396985502326	0.00603364080303853
mactivos_margen_rank_delta1	0.00304212895441976	0.00242287889527407	0.0053174172544764
mcuenta_corriente_rank	0.0030397584829802	0.00343053392299947	0.00222101645867245
thomebanking	0.00302365882152771	0.00192961343906125	0.00504250316512932
rf_014_017	0.00292671996969361	0.00154526676192175	0.00115029842647857
mrentabilidad_rank_delta2	0.00292037296520297	0.00274928734489367	0.00617109784771206
Master_mlimitecompra_rank_tend6	0.0029143498042143	0.00300028494077994	0.0054187013926569
tcallcenter	0.00289996097729131	0.00181108999661838	0.00139627419063122
Visa_mpagospesos_rank_tend6	0.00285225829668929	0.00226066594101257	0.00520166395369868
rf_004_021	0.00283095998786554	0.00131284491911635	0.000643877735576054
mcomisiones_otras_rank_tend6	0.00281899606655375	0.00249184253631114	0.00368240188099114
mpasivos_margen_rank_delta2	0.0027480436416502	0.00254030248061272	0.00622173991680232
rf_005_013	0.00274733519292447	0.00155259924400457	0.00141797793452704
Visa_msaldopesos_rank_tend6	0.00267623496978093	0.00134380212496631	0.0021631398082836
cdescubierto_preacordado_delta2	0.00266728582288672	0.00230925401440849	0.000296617833242901
ctrx_quarter_delta2	0.0026472514497773	0.00194656784582187	0.00281425212515826
thomebanking_lag1	0.00262056869385668	0.00189268762260395	0.00494121902694882
mcomisiones_rank_delta1	0.00259109399936633	0.00226523486483082	0.00477482365708085
rf_016_022	0.00257714422554201	0.000849731546586765	0.000506420690902514
ctrx_quarter_tend6	0.00257440745238757	0.00175402532817019	0.00207632483270031
Master_mfinanciacion_limite_rank_delta2	0.00256617074124555	0.00304500883839702	0.00577319587628866
mcomisiones_rank_delta2	0.00256600162003361	0.00200428456589261	0.00489057695785856
mrentabilidad_rank_delta1	0.00254709258387002	0.00277487848906423	0.00540423223005969
mcomisiones_otras_rank_lag2	0.0025347355106175	0.00245754591366161	0.0043335141978658
rf_006_019	0.00251812101457309	0.00158716512785473	0.00455055163682402
Visa_cconsumos_tend6	0.00250736419138535	0.00170673588306699	0.00438415626695605
Master_mfinanciacion_limite_rank_tend6	0.00247636458574636	0.00224609823329303	0.00526677518538615
Master_mlimitecompra_rank_delta2	0.0024618870521907	0.00240207894278096	0.00533188641707361
Visa_mfinanciacion_limite_rank_delta2	0.00245837119702834	0.0021787926663819	0.00469524326279617
rf_007_020	0.00243985517396523	0.000901599344592901	0.000520889853499729
ctarjeta_visa_transacciones	0.00243977776229657	0.00245530095505487	0.000730692711159342
mcomisiones_mantenimiento_rank_tend6	0.00243472231193073	0.00317406684966626	0.00164948453608247
mcomisiones_otras_rank_delta2	0.00242229339517691	0.00184432523891249	0.00490504612045578
Master_mlimitecompra_rank_delta1	0.00239812177204291	0.00204689011317718	0.00572978838849702
mprestamos_personales_rank_lag1	0.00239111084094125	0.00285841721379839	0.000824742268041237
mcomisiones_rank_tend6	0.00238445476468171	0.00162063503269196	0.00293000542593597
mcuenta_corriente_rank_lag2	0.00237658099598066	0.0027937241116738	0.00211249773919334
Visa_mlimitecompra_rank_delta2	0.00237539315975176	0.00452609311354642	0.00477482365708085
rf_007_026	0.00235898839519325	0.00129593727757414	0.00313980828359559
Visa_msaldopesos_rank	0.00235627467217904	0.00175596308111453	0.00192439862542955
Master_Fvencimiento_lag2	0.00232100420289366	0.00193885394205523	0.00418158799059504
Master_fechaalta_lag1	0.00232044522690592	0.00378614371560995	0.00404413094592151
Master_fechaalta_lag2	0.00231748741688169	0.00278820809713147	0.00426116838487973
Visa_mconsumototal_rank_tend6	0.002307575431016	0.00190927893356309	0.00457948996201845
Visa_mconsumospesos_rank_tend6	0.00229734504709316	0.00204640694862794	0.00462289744981009
Master_fechaalta	0.00229209030099482	0.00240776719020085	0.00413094592150479
mcomisiones_otras_rank	0.00228253127380934	0.00189650670606651	0.00385603183215771
chomebanking_transacciones	0.0022797001993185	0.00260164506395093	0.00372580936878278
chomebanking_transacciones_lag2	0.00226734388691835	0.00204002596764752	0.00429010671007415
Master_Fvencimiento_lag1	0.00225566321239165	0.00187135675181012	0.00418882257189365
chomebanking_transacciones_delta2	0.00222921549072859	0.00267541540903059	0.00421052631578947
mprestamos_personales_rank_delta2	0.00221570109993744	0.00467365851703255	0.00081750768674263
internet_lag2	0.00218980933266485	0.0020941181171479	0.000311086995840116
Visa_mpagospesos_rank_delta2	0.00217500210603965	0.00165212277663762	0.00504973774642793
mpayroll_rank_lag1	0.00216014444287838	0.000682778196039512	0.000296617833242901
mcomisiones_otras_rank_delta1	0.00215606716782021	0.00214317528750703	0.00404413094592151
mpasivos_margen_rank_delta1	0.00213595108309136	0.00314067770037692	0.0043335141978658
ccaja_ahorro_tend6	0.0021296570574002	0.00399755748169006	0.00032555615843733
Visa_mlimitecompra_rank_tend6	0.00212306785794298	0.00217057924924982	0.00397178513293543
vm_status01_delta2	0.00212004065968333	0.00191314417391601	0.000347259902333152
mcomisiones_rank_lag1	0.00210913329414911	0.00188483159819795	0.00371134020618557
Master_mfinanciacion_limite_rank_delta1	0.00210787150364518	0.00170116108882738	0.00483993488876831
mcuenta_corriente_rank_tend6	0.00208911704909799	0.00408282575909536	0.00242358473503346
mrentabilidad_rank_lag2	0.00207351708236573	0.00304405475190043	0.0039356122264424
chomebanking_transacciones_delta1	0.00204850680810968	0.00287063358154442	0.00350877192982456
mrentabilidad_rank	0.00204189899058744	0.00168829464652492	0.00279254838126243
Visa_mfinanciacion_limite_rank_delta1	0.00203282918882377	0.00181141666877821	0.0046301320311087
mcuentas_saldo_rank_delta1	0.00202949741165849	0.00273413001521712	0.00272020256827636
chomebanking_transacciones_lag1	0.00202704098325869	0.00179468399758976	0.0034436606981371
mcomisiones_rank	0.00202475859490622	0.00184839145564307	0.00336408030385241
