Feature	Gain	Cover	Frequency
rf_003_021	0.106504463651584	0.00396995381400402	0.0013078601673483
rf_018_027	0.0447229245625537	0.0025159744745335	0.00447996300417648
Master_status	0.0393762686595384	0.00319849070997569	0.0007514776652167
rf_001_013	0.0159578499224188	0.00155238370052338	0.00158243854502363
rf_017_021	0.0139836753814699	0.0021009683764206	0.000657542957064613
rf_007_026	0.0139479147423099	0.00157863715358522	0.00354784166943654
rf_019_015	0.012734001223195	0.00152281735868868	0.000989927308987384
mpayroll_rank	0.0105720081847087	0.00198481855651196	0.00037573883260835
mcaja_ahorro_rank_lag1	0.00957745944881491	0.00198811421191406	0.00120669971241528
rf_013_026	0.00844918550643358	0.00169270150887757	0.0015029553304334
mcomisiones_mantenimiento_rank_tend6	0.00766438202500904	0.00387103494613216	0.00182088818879431
mcuentas_saldo_rank	0.00740474027227365	0.00680774901587793	0.00164024451927107
foto_mes	0.00589605637683809	0.00623228595047411	0.00158966429180456
cproductos_tend6	0.00581016932398497	0.00294562478061579	0.000296255618018122
mprestamos_personales_rank_lag1	0.00556591851545349	0.00194745645754414	0.00074425191843577
mpasivos_margen_rank	0.00538846751067688	0.00207972824696446	0.00249288263942078
mprestamos_personales_rank	0.00529098421848733	0.00424148484442138	0.000838186626587858
cdescubierto_preacordado	0.00525541688545269	0.00334283628964925	0.00174140497420408
mcuentas_saldo_rank_delta2	0.00522381534774972	0.00273847588488686	0.0049929910256225
rf_020_025	0.00512384555144899	0.00104393614979537	0.00268797780250589
rf_010_019	0.00496054267504075	0.00152863588886744	0.00344668121450352
mtarjeta_visa_consumo_rank	0.00495450433610571	0.00121080740791547	0.000794832145902279
rf_003_018	0.004668825006957	0.0011954702370378	0.00246397965229706
thomebanking	0.00428792080974596	0.00238891623327647	0.00558550226165874
cdescubierto_preacordado_delta2	0.0042691800200657	0.00294035431697803	0.000310707111579982
rf_009_026	0.00414047756451316	0.00153663806852483	0.000924895587959016
mpayroll_sobre_edad_rank	0.00401557742552926	0.00201346200599172	0.000346835845484631
mcuenta_corriente_rank	0.00388001532710551	0.00249272945402785	0.00160411578536642
rf_007_020	0.00384151383506369	0.0010737173796698	0.000556382502131595
mrentabilidad_annual_rank_delta1	0.00380411157642712	0.00290211792678421	0.00636588291399916
mactivos_margen_rank	0.00378240184495202	0.00273252810442744	0.0023989479312687
mrentabilidad_annual_rank_delta2	0.00351835129241361	0.00310957090080502	0.00682833070797867
mcomisiones_otras_rank_lag2	0.00349919465019004	0.00266750961996536	0.00481957310288018
mcaja_ahorro_rank	0.00328476258842383	0.00303464662948172	0.000939347081520875
mprestamos_personales_rank_delta1	0.00321338892382728	0.00535822117700948	0.000823735133025998
cdescubierto_preacordado_tend6	0.00314379286904815	0.000838250503296511	0.000122837695275807
mcuentas_saldo_rank_tend6	0.00314212506957624	0.00309460318920916	0.0029336531930575
rf_020_016	0.00305185808143152	0.00159155228002215	0.00143792360940503
Master_mfinanciacion_limite_rank	0.00305118672196867	0.00231587334717893	0.00389467751492117
mcomisiones_rank_lag2	0.00296389488253798	0.00244126441098529	0.0045088659913002
Master_mfinanciacion_limite_rank_delta2	0.00292881092170005	0.00271953686393634	0.00658988106420799
Visa_mpagominimo_rank	0.00292422570177547	0.00244536738933932	0.00270242929606775
mcomisiones_otras_rank_delta2	0.00292225218737372	0.00241716354198374	0.00597569258782895
rf_016_022	0.0028914139490008	0.000865828658357736	0.000455222047198578
mactivos_margen_rank_delta1	0.00287348590365561	0.00282310284628534	0.00564330823590618
mprestamos_personales_rank_delta2	0.00282920830906008	0.0046339948178069	0.000845412373368788
mrentabilidad_annual_rank_lag1	0.00282600091092014	0.00239666837788798	0.00338164949347515
