Feature	Gain	Cover	Frequency
rf_006_019	0.134984326403836	0.00467094895583439	0.00597847748106815
ctrx_quarter_normalizado	0.103223475149664	0.00232425987962755	0.00185997077188787
mcaja_ahorro_rank	0.0935798572318535	0.0068208381968961	0.00518134715025907
rf_004_022	0.0673504081362619	0.00603174763118012	0.00624418759133785
mcuenta_corriente_rank_lag1	0.0351964532535134	0.00912698712418288	0.00783844825295603
mpasivos_margen_rank	0.033793670256247	0.00545751204107842	0.00425136176431513
vm_status01	0.0326193836198328	0.00243020755552431	0.00159426066161817
mtarjeta_visa_consumo_rank	0.0291813492268626	0.0033686395273218	0.00252424604756211
mcuentas_saldo_rank	0.0198740003435991	0.00494384987255865	0.00411850670918028
rf_013_026	0.0182669382935857	0.000863223880164277	0.000531420220539392
mprestamos_personales_rank	0.0174561949608937	0.0189184353101288	0.0107612594659227
rf_007_015	0.0170817429293254	0.00210094621621299	0.00212568088215757
cdescubierto_preacordado	0.0159098016352846	0.00434597954945068	0.00265710110269696
mpayroll_sobre_edad_rank	0.0143347802783752	0.000702002518552167	0.000398565165404544
ccomisiones_mantenimiento_tend6	0.0118468105616814	0.000859696569877876	0.000531420220539392
ctrx_quarter_normalizado_delta2	0.0115665457805419	0.00286397104325741	0.00212568088215757
foto_mes	0.0107372296900167	0.0168681096641629	0.0156768965059121
Visa_mpagospesos_rank	0.0100272982780389	0.00333128783089616	0.00478278198485452
cproductos_delta2	0.00949923901367855	0.0021060075556565	0.00119569549621363
rf_003_018	0.00853044073090473	0.00265812490103509	0.0033213763783712
cproductos_tend6	0.00658478220962427	0.00348418684513723	0.00212568088215757
mv_status07_rank_tend6	0.00642072520389471	0.000214156529906577	0.000132855055134848
rf_009_026	0.00641706783630126	0.000410654183632502	0.000398565165404544
ctrx_quarter_normalizado_tend6	0.00638979736104832	0.00289477361520463	0.00252424604756211
rf_017_021	0.00627445001039549	0.000342870665549688	0.000265710110269696
mpayroll_sobre_edad_rank_lag1	0.00550058144317614	0.000455555631663459	0.000265710110269696
rf_001_022	0.00474083362507	0.00145490466670957	0.00212568088215757
