Feature	Gain	Cover	Frequency	pos
canarito1223	9.66112428978348e-05	0.000211378149609311	0.000625451046427712	565
canarito250	9.65650316329146e-05	9.14496426885929e-05	0.000288669713735867	566
vmr_mpagominimo_delta2	9.62937294013453e-05	0.00163534108537204	0.000577339427471734	567
canarito1431	9.62361295782152e-05	0.000256366132821946	0.00045706038008179	568
canarito1054	9.62276762469149e-05	0.000762586609088134	0.000890064950685591	569
canarito996	9.59881112546828e-05	0.000219563674551858	0.000360837142169834	570
canarito731	9.58350372398184e-05	0.000100435404837227	0.000360837142169834	571
vmr_mconsumospesos_delta2	9.58086455682547e-05	0.000597729291424246	0.000433004570603801	572
canarito107	9.55895209314723e-05	0.00166537815796672	0.00113062304546548	573
canarito302	9.55172177197531e-05	0.000228991821353153	0.000625451046427712	574
canarito301	9.5471835227932e-05	0.000161543659373894	0.000529227808515757	575
canarito526	9.53936021112539e-05	0.000178399359961266	0.000336781332691845	576
canarito1280	9.53570596942306e-05	0.000336612454625318	0.000505171999037768	577
canarito1135	9.5262338252707e-05	0.000688694283410561	0.000745730093817657	578
canarito295	9.50808330967207e-05	0.00146192066605569	0.000938176569641569	579
canarito1388	9.50052583851836e-05	0.000248203149772528	0.00045706038008179	580
mcomisiones_rank_delta2	9.48665251529592e-05	0.000151594231293985	0.000288669713735867	581
canarito1152	9.48590329219165e-05	0.000144006066519363	0.000312725523213856	582
matm_other_rank_delta2	9.46271962154968e-05	0.000326431972140835	0.000240558094779889	583
canarito366	9.45403932259654e-05	0.00013392420481732	0.00045706038008179	584
canarito942	9.44429343304015e-05	0.00193991305665081	0.000793841712773635	585
canarito393	9.42631939218657e-05	0.000196765367388295	0.000577339427471734	586
Visa_mlimitecompra_rank_tend6	9.42398895598229e-05	0.000490965250090991	0.000721674284339668	587
canarito1099	9.41747393228069e-05	0.000474923875392912	0.000553283617993746	588
Visa_msaldototal_rank_tend6	9.41564725662963e-05	0.000223697294204428	0.000312725523213856	589
canarito1158	9.4028869366641e-05	0.000478634834549309	0.000577339427471734	590
canarito347	9.38762167182501e-05	0.000264557293237775	0.000601395236949723	591
canarito1195	9.37428513558829e-05	0.000266828388970544	0.000721674284339668	592
canarito702	9.35518376225212e-05	0.000241578650929179	0.000312725523213856	593
canarito771	9.35143674878131e-05	0.000122518006893936	0.000336781332691845	594
canarito1284	9.33141661529912e-05	0.000183823502995484	0.000433004570603801	595
canarito255	9.32170892378292e-05	0.000528700379189301	0.000938176569641569	596
canarito505	9.31030511654543e-05	0.000133571987737176	0.000336781332691845	597
canarito1425	9.30858813903271e-05	0.000327302652762951	0.000697618474861679	598
canarito311	9.29517563184086e-05	0.000396362560100949	0.000649506855905701	599
canarito296	9.28964526497298e-05	0.000724628878795174	0.000721674284339668	600
canarito1072	9.28098846612481e-05	0.000129210131416673	0.00045706038008179	601
canarito975	9.27076803157884e-05	0.000233370584093503	0.000481116189559779	602
canarito170	9.26056438472359e-05	0.000148286208477273	0.00045706038008179	603
canarito696	9.25876052755605e-05	0.000257972242707402	0.000433004570603801	604
canarito515	9.25774310726682e-05	0.000578605312840746	0.000962232379119557	605
canarito884	9.25323931871426e-05	0.000499176134663308	0.000577339427471734	606
canarito618	9.22982231364977e-05	0.000131903887645614	0.000433004570603801	607
ctrx_quarter_normalizado_lag1	9.19818421667685e-05	0.000935389944080072	0.000360837142169834	608
canarito777	9.19262449176781e-05	0.000325262611434757	0.000577339427471734	609
canarito144	9.18134558568391e-05	0.000190400100315933	0.000336781332691845	610
canarito1234	9.13339987827999e-05	0.000142957868488854	0.000433004570603801	611
canarito1230	9.13248761955857e-05	0.000484140691946121	0.000817897522251624	612
canarito950	9.12685979806788e-05	0.000390958141223219	0.000697618474861679	613
canarito1162	9.1083111536019e-05	0.00122913617118354	0.000649506855905701	614
canarito443	9.09994591654877e-05	0.000957086516216944	0.000721674284339668	615
canarito699	9.09635969618824e-05	0.000493878789777942	0.000841953331729613	616
canarito1215	9.08499170985557e-05	0.000343834313636591	0.000433004570603801	617
canarito644	9.07643695592349e-05	0.000275259057000871	0.000601395236949723	618
canarito670	9.0753816754649e-05	0.000254244377131158	0.000577339427471734	619
vm_mlimitecompra_rank_lag1	9.06674914068716e-05	0.000122788509611487	0.000168390666345923	620
canarito554	9.02354315329288e-05	8.15002146086847e-05	0.000288669713735867	621
canarito687	9.01373507575367e-05	0.000179002355602472	0.000433004570603801	622
canarito674	8.99192440843015e-05	0.000346195576941876	0.000577339427471734	623
canarito609	8.98678504956417e-05	0.000192671196048701	0.00045706038008179	624
canarito93	8.98269366442172e-05	0.00133905325981825	0.000793841712773635	625
canarito234	8.95739042016277e-05	0.000342385997003038	0.000721674284339668	626
canarito474	8.94458734977493e-05	0.00145233754373913	0.000841953331729613	627
Visa_mfinanciacion_limite_rank_delta2	8.9272688181324e-05	0.00025498262413114	0.000553283617993746	628
canarito120	8.914245788139e-05	0.000820916575296625	0.000577339427471734	629
canarito1365	8.90995974299775e-05	0.000120768192439781	0.000384892951647823	630
canarito531	8.90347782443934e-05	0.00019643287446464	0.000336781332691845	631
chomebanking_transacciones	8.86216318945968e-05	0.000157249428732778	0.000288669713735867	632
minversion2_rank_lag1	8.83377456958296e-05	0.00501264077514402	0.000817897522251624	633
Master_cconsumos_tend6	8.82501171234808e-05	0.000106741499440126	0.000192446475823911	634
canarito1107	8.7918826130818e-05	0.000610076613385775	0.000577339427471734	635
canarito1189	8.79185937868505e-05	0.000502137575873159	0.000649506855905701	636
canarito101	8.78323713764734e-05	0.000432147815443581	0.000745730093817657	637
canarito1070	8.7771035175196e-05	0.000239919004047541	0.000481116189559779	638
canarito824	8.76970657666493e-05	0.000487412084186498	0.000601395236949723	639
canarito37	8.7652172536762e-05	0.000501993871304461	0.000529227808515757	640
Master_fechaalta_lag1	8.73062745972864e-05	0.00030132875640481	0.000288669713735867	641
canarito974	8.72799659312755e-05	0.000174062863270533	0.000433004570603801	642
canarito959	8.6990426542974e-05	0.000147908631767358	0.000384892951647823	643
Visa_mlimitecompra_rank_delta2	8.67983489309818e-05	0.00014617572373305	0.000505171999037768	644
canarito561	8.67674328718292e-05	0.000339959925755006	0.00067356266538369	645
ccajas_consultas_delta1	8.67656815531404e-05	0.000394959327253655	9.62232379119557e-05	646
canarito766	8.67125690466237e-05	0.000359348771582774	0.000505171999037768	647
canarito412	8.6658427104069e-05	0.000426199573394109	0.000697618474861679	648
canarito1333	8.66436712527891e-05	0.000431096799676431	0.000529227808515757	649
canarito1395	8.66096487520539e-05	0.000315995075622007	0.000577339427471734	650
canarito1161	8.65873441590859e-05	0.000131774271760121	0.000360837142169834	651
canarito882	8.64975810786236e-05	0.000162101571228842	0.000312725523213856	652
ccaja_ahorro_tend6	8.64969361601617e-05	0.000350551797789097	0.000168390666345923	653
Visa_mconsumosdolares_rank_lag1	8.64775592187676e-05	1.51706940759632e-05	0.000144334856867934	654
canarito60	8.64255210193861e-05	0.000149424574080298	0.000336781332691845	655
canarito1157	8.60689285347505e-05	0.00135646687226057	0.00067356266538369	656
canarito963	8.59505422508215e-05	0.00016774549772107	0.000288669713735867	657
canarito1059	8.58693705774716e-05	0.00103142122654718	0.000553283617993746	658
canarito570	8.55779781863082e-05	0.000312146047370194	0.000577339427471734	659
canarito1015	8.54485641722103e-05	0.00031130636185113	0.000601395236949723	660
canarito1250	8.52380220562753e-05	0.000171715688648453	0.000433004570603801	661
canarito238	8.50136535916266e-05	0.000273771292054342	0.000384892951647823	662
mrentabilidad_annual_rank_tend6	8.49561538090256e-05	0.000588825243638205	0.00067356266538369	663
canarito327	8.48986637728851e-05	0.000201265292804215	0.000481116189559779	664
canarito386	8.48842258151279e-05	0.000448051121046244	0.000529227808515757	665
canarito1177	8.47756161544766e-05	0.000213925383532912	0.00045706038008179	666
canarito596	8.45942617052856e-05	0.000106623154501197	0.000408948761125812	667
canarito225	8.45702517467489e-05	0.000182766851755052	0.000505171999037768	668
canarito1313	8.44119787412786e-05	0.000344152717877041	0.000553283617993746	669
canarito292	8.43245924824663e-05	0.000169112099992028	0.000481116189559779	670
canarito1106	8.42038868756393e-05	0.00119238724990964	0.000697618474861679	671
canarito1397	8.40819897061187e-05	0.000326127656583591	0.00045706038008179	672
canarito927	8.38086492913421e-05	0.000402310802150421	0.000866009141207602	673
Visa_cconsumos_delta2	8.37962641078499e-05	0.000140971364156842	0.000192446475823911	674
canarito893	8.37564542097884e-05	0.00105536917026033	0.000890064950685591	675
canarito743	8.36726627423336e-05	0.00146964408218908	0.00091412076016358	676
canarito909	8.36486314702691e-05	0.000296172298351502	0.00067356266538369	677
ctarjeta_master_transacciones_tend6	8.35123512410822e-05	0.000472218848217406	0.000240558094779889	678
canarito182	8.34983668290803e-05	0.000117702494974207	0.000481116189559779	679
vmr_msaldototal_tend6	8.34387097512888e-05	0.000161419678961683	0.000168390666345923	680
canarito277	8.32338751561805e-05	0.000341126468724443	0.00067356266538369	681
canarito1024	8.29263297606457e-05	0.000116921981924608	0.000384892951647823	682
canarito576	8.26761667102116e-05	0.000398309616119985	0.000625451046427712	683
canarito885	8.2640796340456e-05	0.000671928750395705	0.000625451046427712	684
canarito518	8.25314988698403e-05	5.37116958536422e-05	0.000144334856867934	685
canarito783	8.2421239248364e-05	0.000105972257337091	0.000312725523213856	686
Visa_mpagospesos_rank_delta1	8.23771283248623e-05	0.000152966469038227	0.000336781332691845	687
canarito943	8.23168479151816e-05	0.000401341500745865	0.000553283617993746	688
rf_005_013	8.22413129700559e-05	0.000502100945296824	0.000240558094779889	689
canarito612	8.22342801327926e-05	0.000247436725406135	0.000433004570603801	690
canarito227	8.22056234747873e-05	9.61947111922931e-05	0.000360837142169834	691
canarito807	8.20165434479118e-05	0.000467555494076299	0.000721674284339668	692
canarito661	8.20017002042422e-05	0.000159517706728905	0.000312725523213856	693
mactivos_margen_rank_delta1	8.18408666375587e-05	0.00111708887364813	0.000769785903295646	694
canarito483	8.17925135774091e-05	0.000230059743540149	0.000481116189559779	695
canarito599	8.17377781187862e-05	0.000205167858052211	0.000336781332691845	696
canarito1414	8.15681718799731e-05	0.000200952524037048	0.000264613904257878	697
canarito1321	8.15568849623395e-05	9.59129375281779e-05	0.000240558094779889	698
canarito143	8.15458644616505e-05	0.000231026227208064	0.000433004570603801	699
canarito1289	8.15078325669986e-05	0.000276326979187868	0.000529227808515757	700
canarito987	8.14928313553567e-05	0.00025153371448237	0.000481116189559779	701
mrentabilidad_rank_delta2	8.13643824928256e-05	0.00120324962466128	0.000866009141207602	702
canarito1077	8.1054694438868e-05	0.000120585039558106	0.000529227808515757	703
vm_mfinanciacion_limite_rank_delta1	8.1016670841455e-05	0.00020276714643395	0.000529227808515757	704
canarito857	8.09902285242811e-05	0.000434055423149641	0.00067356266538369	705
canarito1150	8.09081839063975e-05	0.000343907574789261	0.000577339427471734	706
canarito130	8.09072484407727e-05	0.000234117284303408	0.000697618474861679	707
canarito1387	8.07190854442303e-05	0.000300601780351393	0.000577339427471734	708
cproductos_lag2	8.07060035073217e-05	0.000219591851918269	0.000168390666345923	709
vm_mpagominimo_rank_lag2	8.06655189347398e-05	8.2303269551413e-05	0.000264613904257878	710
canarito1165	8.05541261227245e-05	0.00024982334834119	0.00045706038008179	711
Visa_mlimitecompra_rank_delta1	8.04892151651777e-05	0.000371484763296217	0.000769785903295646	712
canarito166	8.03862009051737e-05	0.000335612158117709	0.000697618474861679	713
canarito44	8.03303656736364e-05	0.000331892745751388	0.000505171999037768	714
canarito231	8.01678557482666e-05	0.000334851369224598	0.000577339427471734	715
Visa_mfinanciacion_limite_rank_delta1	8.01636582517886e-05	0.000285834022615115	0.000408948761125812	716
canarito142	7.9988672565208e-05	0.000407768758024333	0.000649506855905701	717
canarito1319	7.99842265587248e-05	0.000672416218834625	0.000769785903295646	718
canarito538	7.99707195182452e-05	0.000339077974186326	0.000817897522251624	719
canarito744	7.98458540003875e-05	9.3729191631285e-05	0.000312725523213856	720
Master_mpagominimo_rank_tend6	7.97925790873687e-05	1.30066723355583e-05	7.21674284339668e-05	721
canarito516	7.97532702894448e-05	0.000759236320221805	0.000577339427471734	722
canarito1078	7.97070870871614e-05	0.000571924459264575	0.000505171999037768	723
canarito356	7.91347307991789e-05	0.000339745777770279	0.00045706038008179	724
canarito75	7.9051954206764e-05	0.000220578059742672	0.000384892951647823	725
canarito4	7.90490579081265e-05	0.000202429018037011	0.000577339427471734	726
canarito214	7.90295967653903e-05	0.000336220789232198	0.000433004570603801	727
canarito1452	7.90137764072285e-05	0.000133011258145587	0.000288669713735867	728
canarito814	7.89685386870904e-05	0.000318801541316595	0.000601395236949723	729
canarito1290	7.89492593435877e-05	0.00052309871874669	0.000745730093817657	730
canarito1331	7.89356380329749e-05	0.00090816497265326	0.000986288188597546	731
canarito21	7.88767580030002e-05	0.000754000965542544	0.00067356266538369	732
canarito1132	7.87599645240416e-05	0.00103629872867301	0.000817897522251624	733
canarito458	7.87188032567722e-05	0.000148782130126116	0.000408948761125812	734
canarito591	7.84342992493759e-05	0.000327612603793478	0.00067356266538369	735
canarito776	7.84090973250234e-05	0.000316431824801386	0.000553283617993746	736
canarito1272	7.838661057121e-05	0.000265783008676676	0.000601395236949723	737
canarito523	7.82820747817975e-05	0.000255010801497552	0.000625451046427712	738
canarito761	7.82761969861455e-05	0.000260542018524133	0.000408948761125812	739
canarito1138	7.82469432170703e-05	0.000266873472756802	0.000433004570603801	740
canarito1298	7.79951936823083e-05	0.000305563814576462	0.000505171999037768	741
canarito668	7.79324233454253e-05	0.000219617211548039	0.000505171999037768	742
canarito519	7.78680220337872e-05	0.000173048478079718	0.000384892951647823	743
canarito678	7.7819486658057e-05	0.000192065382670854	0.00045706038008179	744
canarito816	7.77650336233889e-05	0.000588501203924473	0.00105845561703151	745
canarito900	7.77452186512436e-05	0.000242688839165793	0.000505171999037768	746
canarito781	7.77363097506268e-05	0.000220772483570912	0.000408948761125812	747
canarito712	7.74724973299412e-05	0.000236013621062904	0.00045706038008179	748
canarito1087	7.72553630574311e-05	0.000198760324930231	0.000312725523213856	749
canarito1073	7.71556799659334e-05	0.000495521530239734	0.000841953331729613	750
canarito415	7.71007827326125e-05	0.000148308750370402	0.000288669713735867	751
canarito135	7.70980634193444e-05	8.22750921850015e-05	0.000312725523213856	752
canarito658	7.66948310360233e-05	0.000322320894381394	0.000793841712773635	753
canarito698	7.66179529983121e-05	0.000126448749508344	0.000360837142169834	754
canarito804	7.65803634254833e-05	9.57833216426849e-05	0.000264613904257878	755
canarito50	7.6477610283223e-05	0.000311275366748078	0.000529227808515757	756
canarito215	7.64754371612472e-05	8.27202945743036e-05	0.000312725523213856	757
canarito463	7.64657393543833e-05	0.000370366121849679	0.000697618474861679	758
canarito117	7.64087381159252e-05	0.000306913510427574	0.000553283617993746	759
canarito1129	7.63273165555257e-05	0.000187072353342732	0.000336781332691845	760
canarito1112	7.6256191437536e-05	0.000748957216954882	0.000601395236949723	761
canarito128	7.61792788708971e-05	7.7451127055349e-05	0.000192446475823911	762
canarito1224	7.61636593538653e-05	0.00079762234648422	0.000721674284339668	763
mactivos_margen_rank_delta2	7.61449567253664e-05	0.000594793209844165	0.000793841712773635	764
canarito1036	7.58943663410288e-05	0.000105008591405817	0.000336781332691845	765
canarito586	7.58814826410891e-05	0.000197565604594383	0.000601395236949723	766
canarito444	7.5808594745325e-05	0.000172552556430875	0.000336781332691845	767
canarito1171	7.5788342748814e-05	0.000213567530979486	0.000433004570603801	768
canarito1026	7.57566379930118e-05	0.000434294930764139	0.00045706038008179	769
canarito1190	7.57131493919631e-05	0.000148015705759722	0.000408948761125812	770
canarito1225	7.5625092297423e-05	0.000110477818226293	0.000505171999037768	771
canarito1433	7.55612905853213e-05	7.3895143414215e-05	0.000408948761125812	772
canarito1288	7.55188189636751e-05	0.000264405135459153	0.000336781332691845	773
canarito317	7.53957355441725e-05	7.83753446736469e-05	0.000288669713735867	774
Visa_msaldopesos_rank_lag2	7.53166690704152e-05	0.000337364790308505	0.0002165022853019	775
canarito706	7.50095403378092e-05	9.18610322382011e-05	0.000408948761125812	776
canarito1297	7.49971562739803e-05	8.61973815894853e-05	0.000240558094779889	777
canarito1405	7.49239617148065e-05	0.00013705471022564	0.000360837142169834	778
canarito97	7.49158456147262e-05	0.000616501052927601	0.000577339427471734	779
canarito1083	7.48529827213752e-05	0.000278054251748894	0.000697618474861679	780
canarito1282	7.47972636802126e-05	0.000112484046714794	0.00045706038008179	781
canarito675	7.4728003945066e-05	0.000277110309974108	0.000890064950685591	782
canarito396	7.46097583303992e-05	0.000391955619994187	0.000577339427471734	783
canarito273	7.46068854956658e-05	0.000103501102302801	0.00045706038008179	784
canarito1266	7.45525684796627e-05	0.000489877603747506	0.000433004570603801	785
canarito1178	7.44998898783638e-05	0.000281514432344229	0.000697618474861679	786
canarito465	7.44472889988165e-05	0.000163037059793704	0.000384892951647823	787
canarito1411	7.44011082952615e-05	0.000416438933669158	0.000721674284339668	788
canarito416	7.42966473310594e-05	0.000213660516288644	0.000553283617993746	789
canarito175	7.42425267554554e-05	0.000851269234395116	0.000649506855905701	790
canarito543	7.41948185280928e-05	0.00022945111242566	0.000288669713735867	791
canarito1443	7.40421847345189e-05	0.000124642580321365	0.000360837142169834	792
Visa_mconsumosdolares_rank_delta1	7.40316321338515e-05	1.3057391595099e-05	0.000120279047389945	793
canarito34	7.38541225989607e-05	0.000757182190210405	0.000697618474861679	794
vmr_mconsumospesos_tend6	7.38397979852903e-05	0.000659463083495248	0.000769785903295646	795
canarito693	7.37791747445016e-05	0.000204330990269789	0.00045706038008179	796
Visa_mfinanciacion_limite_rank_tend6	7.35699290096109e-05	0.000148917381484891	0.000336781332691845	797
canarito408	7.35580518082424e-05	0.00014162789679423	0.000408948761125812	798
canarito660	7.3549476081131e-05	0.000440333340386128	0.000697618474861679	799
canarito772	7.35471063589759e-05	0.000310759720942747	0.000505171999037768	800
canarito648	7.3518973797162e-05	9.30782944671788e-05	0.000312725523213856	801
canarito574	7.34939657273394e-05	0.000346722493693772	0.000577339427471734	802
canarito632	7.34247238891606e-05	0.000151492792774904	0.00045706038008179	803
canarito1327	7.34116854258336e-05	0.00160521666294148	0.000841953331729613	804
mtransferencias_emitidas_rank_lag2	7.34114070684027e-05	7.73665949561145e-05	0.000168390666345923	805
canarito682	7.33314185211719e-05	6.0116411238981e-05	0.000144334856867934	806
canarito1412	7.33157959860137e-05	0.000129700417592233	0.000481116189559779	807
canarito441	7.33111128375608e-05	0.000137167419691286	0.000433004570603801	808
canarito811	7.29565049038554e-05	0.00153504374963023	0.000866009141207602	809
canarito1454	7.28830499208288e-05	9.84319940853679e-05	0.000384892951647823	810
canarito588	7.28086095181732e-05	0.000171253579839304	0.000481116189559779	811
canarito1186	7.28003756968367e-05	0.000407723674238074	0.00045706038008179	812
canarito445	7.27922154991629e-05	0.000253004573009051	0.000505171999037768	813
canarito751	7.25849705996423e-05	0.000112168460210985	0.000384892951647823	814
mactivos_margen_rank_lag1	7.25109668499274e-05	0.000809487835480112	0.000793841712773635	815
canarito854	7.24044316265698e-05	0.000153036912454255	0.000288669713735867	816
canarito156	7.23950154075286e-05	8.52365333948524e-05	0.000312725523213856	817
canarito928	7.2349521014133e-05	0.000277327275695477	0.000697618474861679	818
canarito542	7.23113425487321e-05	0.000171332476465256	0.000408948761125812	819
canarito1222	7.22790798671828e-05	0.000349717747743316	0.000481116189559779	820
canarito269	7.22299332985139e-05	0.000274749046668822	0.00045706038008179	821
canarito217	7.2187741742539e-05	0.000529317463513713	0.000601395236949723	822
canarito611	7.20540834857929e-05	0.000180687362113881	0.000408948761125812	823
canarito426	7.20339971218174e-05	0.000325865607075963	0.000577339427471734	824
canarito615	7.19969918584389e-05	0.00113146214825464	0.000866009141207602	825
ccallcenter_transacciones_delta1	7.19033434970525e-05	0.00186287613688171	0.000433004570603801	826
canarito1317	7.18710481304269e-05	0.000152464911916101	0.000433004570603801	827
canarito1305	7.18393111165887e-05	0.000343952658575519	0.000577339427471734	828
canarito1056	7.17479485340304e-05	0.000203457491911032	0.000529227808515757	829
canarito941	7.15292624555855e-05	0.000365226570216218	0.000601395236949723	830
canarito96	7.15254327805899e-05	0.000204311266113301	0.000481116189559779	831
canarito830	7.14432477357954e-05	0.000272925971061997	0.000481116189559779	832
canarito1030	7.13532615756723e-05	0.00021981445311292	0.00067356266538369	833
canarito246	7.12631628532338e-05	0.000142428134000318	0.000481116189559779	834
canarito95	7.12508196262037e-05	0.00103916154910042	0.000962232379119557	835
canarito71	7.12164821683593e-05	0.0004388455754396	0.00067356266538369	836
Visa_mpagominimo_rank_delta2	7.08925258607621e-05	0.000105352355276038	0.000168390666345923	837
canarito319	7.08443190406279e-05	0.000221468464521276	0.000264613904257878	838
canarito1119	7.0768480939927e-05	7.64536482843812e-05	0.000240558094779889	839
canarito435	7.07192376520917e-05	0.000274827943294775	0.000408948761125812	840
canarito345	7.06779409535192e-05	0.000350791305403595	0.000649506855905701	841
canarito333	7.05984985784568e-05	6.66225651434013e-05	0.000312725523213856	842
canarito206	7.04747835131718e-05	0.00273154489503594	0.000938176569641569	843
canarito1181	7.03713684223073e-05	0.000145916491962064	0.000384892951647823	844
canarito1260	7.0355426180059e-05	0.00016053209191972	0.000481116189559779	845
canarito320	7.02832855749436e-05	0.000164651622889085	0.00045706038008179	846
mtarjeta_visa_consumo_rank_delta2	7.02056867369479e-05	0.000166147841045536	0.000144334856867934	847
canarito307	7.01562049731538e-05	0.000138562199328657	0.000288669713735867	848
canarito1435	6.99379806176896e-05	0.000283458670626624	0.000384892951647823	849
canarito1380	6.99231273563373e-05	0.000166764925369949	0.000360837142169834	850
canarito940	6.99035395667226e-05	0.000148607430454364	0.000360837142169834	851
canarito1219	6.98679511286834e-05	0.000309852409744296	0.000384892951647823	852
canarito925	6.97565444068358e-05	0.00019396453716699	0.000336781332691845	853
canarito856	6.9734103422193e-05	0.000319536970579936	0.000721674284339668	854
canarito1371	6.96446907269241e-05	0.000116147104348291	0.000360837142169834	855
canarito1294	6.94995456063316e-05	0.000328198693014837	0.000577339427471734	856
canarito1394	6.93959576136322e-05	0.000185578952922921	0.000481116189559779	857
canarito274	6.931278889468e-05	0.00021235590422379	0.000505171999037768	858
mtransferencias_emitidas_rank_lag1	6.91853182114683e-05	0.000241057369650566	0.000240558094779889	859
canarito492	6.90324238175675e-05	0.000130559827267785	0.000433004570603801	860
canarito746	6.90039945694277e-05	8.28809055628492e-05	0.00045706038008179	861
canarito617	6.89301661593779e-05	0.0016427742746314	0.00113062304546548	862
canarito994	6.8913605142344e-05	0.000847355398200556	0.000697618474861679	863
canarito88	6.88928843782992e-05	0.000224793393757836	0.00067356266538369	864
canarito786	6.85343194880101e-05	0.000177100383369695	0.000553283617993746	865
canarito645	6.83054130191523e-05	0.000370867678971804	0.00067356266538369	866
canarito498	6.82271147546774e-05	0.000416861594165331	0.000625451046427712	867
internet_lag2	6.81922232884084e-05	0.00320742961862349	0.000938176569641569	868
canarito544	6.81665512826211e-05	0.000140173944687396	0.00045706038008179	869
canarito1139	6.81445902579849e-05	0.000128308455691504	0.000625451046427712	870
canarito1130	6.81124399529131e-05	0.000242686021429152	0.000721674284339668	871
canarito266	6.79685939346075e-05	0.00037315568112442	0.000721674284339668	872
canarito1045	6.79446297560449e-05	0.000292021772279085	0.000553283617993746	873
canarito199	6.78605586327633e-05	0.000377252670200655	0.000505171999037768	874
canarito1322	6.783480629269e-05	0.000295867982794258	0.000529227808515757	875
canarito436	6.75539639489068e-05	0.00117235877786433	0.000841953331729613	876
canarito499	6.74702823554106e-05	9.08494647840275e-05	0.000384892951647823	877
canarito540	6.74014524732085e-05	0.000169796809995828	0.000769785903295646	878
ctarjeta_debito_transacciones_delta1	6.73661216745832e-05	0.00205740422137693	0.000817897522251624	879
canarito380	6.72721984777452e-05	0.000325651459091236	0.000481116189559779	880
vm_mpagado_rank_delta2	6.72306525740087e-05	0.00024023459055135	0.000168390666345923	881
canarito1011	6.71765751755648e-05	0.000498685848487748	0.000481116189559779	882
canarito1044	6.71092715270819e-05	0.000252883410333482	0.000553283617993746	883
canarito423	6.70680964788159e-05	0.000232652061250009	0.000505171999037768	884
canarito367	6.69653836186538e-05	0.000267670892226248	0.000721674284339668	885
ccajas_transacciones_delta1	6.69441260820547e-05	0.00164665148024962	0.000336781332691845	886
canarito834	6.69361931542109e-05	6.41739520022401e-05	0.0002165022853019	887
vmr_msaldopesos_lag2	6.69174715165297e-05	0.00104420529768809	0.000336781332691845	888
canarito354	6.67844328390305e-05	0.000215097561975631	0.000481116189559779	889
canarito1429	6.67473567397431e-05	0.000298384221614807	0.000481116189559779	890
Master_mlimitecompra_rank_lag2	6.66616861381912e-05	0.00011465088619184	0.000120279047389945	891
canarito312	6.66341100221434e-05	0.000177638571068155	0.000529227808515757	892
canarito1220	6.65607267474905e-05	0.000243528524684857	0.000336781332691845	893
canarito888	6.64478552165963e-05	0.000204201374384296	0.000529227808515757	894
canarito1315	6.64115249851636e-05	0.000293312295660733	0.000601395236949723	895
canarito1273	6.63882602931992e-05	0.000329300428041528	0.000721674284339668	896
canarito290	6.63627930728202e-05	0.000262365094130959	0.000553283617993746	897
canarito659	6.63281886332801e-05	0.000145288136691087	0.000360837142169834	898
canarito1151	6.62926791916416e-05	6.63154318495158e-05	0.000433004570603801	899
canarito58	6.61664364790865e-05	0.000252150798806782	0.000336781332691845	900
canarito1389	6.61591765208577e-05	0.000470116816683106	0.000697618474861679	901
vm_mconsumospesos_rank	6.61412922702552e-05	3.22968973808859e-05	0.000120279047389945	902
canarito25	6.61263106943037e-05	0.000159444445576235	0.000529227808515757	903
canarito1164	6.60306205678625e-05	0.000122627898622941	0.000408948761125812	904
canarito244	6.5997909986341e-05	0.000846352283956306	0.000697618474861679	905
canarito82	6.58976158442117e-05	0.00136883673611522	0.000962232379119557	906
canarito241	6.56235194194598e-05	0.0011054403503736	0.000841953331729613	907
canarito126	6.56029975373422e-05	0.000246075758608458	0.000408948761125812	908
canarito213	6.56017110830096e-05	0.000483608139720943	0.000601395236949723	909
canarito1192	6.55882303320925e-05	7.78287037652634e-05	0.000288669713735867	910
canarito174	6.55782550740332e-05	0.000156274491854939	0.000408948761125812	911
canarito1149	6.53416503018187e-05	0.000242855085627621	0.000553283617993746	912
canarito1117	6.52502919923838e-05	0.000230809261486696	0.000481116189559779	913
canarito1421	6.51116692024353e-05	0.000215404695269517	0.000408948761125812	914
canarito916	6.50835394633874e-05	0.0001233097908901	0.000433004570603801	915
canarito330	6.50289810037505e-05	0.000169892613041627	0.000360837142169834	916
canarito322	6.5015522629511e-05	0.000206263957605619	0.000384892951647823	917
canarito94	6.49050999553988e-05	0.000375291525498413	0.00067356266538369	918
canarito593	6.49020736678509e-05	0.000243970909337517	0.000625451046427712	919
canarito1091	6.48281490339428e-05	0.0010668289051799	0.00067356266538369	920
canarito1261	6.47992816548756e-05	0.000188444591086973	0.000408948761125812	921
canarito464	6.4796531894854e-05	0.000145017633973536	0.000288669713735867	922
canarito1191	6.47360494853793e-05	0.000456394439240695	0.000866009141207602	923
cextraccion_autoservicio_tend6	6.46656583222683e-05	0.00142756682092676	0.000577339427471734	924
canarito847	6.45488514446604e-05	0.000400901933829845	0.000577339427471734	925
canarito858	6.45423376974412e-05	0.000993145092013768	0.000986288188597546	926
canarito405	6.45239027220373e-05	0.000254295096390699	0.000505171999037768	927
canarito125	6.43917305729548e-05	0.000472748582705942	0.000625451046427712	928
canarito18	6.43236308195968e-05	5.68731963650149e-05	0.000192446475823911	929
canarito947	6.42953398597591e-05	7.99617304026156e-05	0.000312725523213856	930
canarito1114	6.42107806232165e-05	0.000103461653989825	0.000408948761125812	931
canarito553	6.41408207015847e-05	0.000504817243418895	0.000577339427471734	932
