Feature	Gain	Cover	Frequency
rf_013_016	0.240135115324285	0.00448707269757908	0.00313107832439869
rf_004_022	0.0830890721743177	0.00466856785172965	0.00479149864794345
cdescubierto_preacordado_delta2	0.0313552868138772	0.00227223353621845	0.000474405806727074
mpasivos_margen_rank	0.0236967890239117	0.00397478755465042	0.00289387542103515
ctrx_quarter_normalizado_lag1	0.0235284668874136	0.000959802215375126	0.000711608710090612
mcaja_ahorro_rank	0.0155434142755188	0.00201178686070297	0.00113857393614498
Master_status	0.0121962764488595	0.00148884373840143	0.000474405806727074
Master_Fvencimiento	0.0120302425622126	0.00318108772684804	0.00436453342188908
mv_status07_rank_delta1	0.0104181382653862	0.0016346664823322	0.000426965226054367
rf_004_021	0.0103268527113913	0.00249650594394289	0.00123345509749039
rf_017_021	0.00994091780861802	0.00104110145347346	0.000332084064708952
foto_mes	0.00816069080582978	0.00480396938811788	0.00308363774372598
rf_018_027	0.00796881163948674	0.00143214136590893	0.00327340006641681
vm_status05_delta1	0.00707821551878644	0.000729586224271924	0.000142321742018122
mprestamos_personales_rank_tend6	0.00630469719475718	0.0025475868362597	0.000711608710090612
mprestamos_personales_rank	0.00593858686598595	0.00407654580111792	0.00118601451681769
rf_009_026	0.00565752677206013	0.00128529256741996	0.000711608710090612
mcomisiones_mantenimiento_rank_tend6	0.00543932077641513	0.00332633289297877	0.00203994496892642
rf_013_026	0.00537882633283917	0.000941950944147662	0.000711608710090612
mcuentas_saldo_rank_tend6	0.0051275709924004	0.00411371365338622	0.00289387542103515
cdescubierto_preacordado	0.00449880548028626	0.00274015558681938	0.00208738554959913
vm_status06_delta2	0.00440658090183618	0.000939209949793711	0.00018976232269083
vm_status02_tend6	0.00396241537903466	0.000337325826433488	0.000474405806727074
rf_004_020	0.00388212813965889	0.000655103365328447	0.000379524645381659
mcuentas_saldo_rank	0.00378511188854369	0.00649714773561407	0.00199250438825371
rf_010_015	0.00374620127834005	0.000852329884061051	0.00123345509749039
mcomisiones_otras_rank_delta2	0.00370604385581676	0.00267112315566511	0.00460173632525262
rf_012_028	0.00355573888109824	0.000659912703839272	0.00018976232269083
mcuentas_saldo_rank_delta2	0.00338696835858692	0.00203089784119118	0.00346316238910764
Master_Fvencimiento_lag1	0.00336183915778281	0.00203396821204635	0.0038426870344893
mrentabilidad_annual_rank_lag2	0.00331152196760766	0.00239222100565574	0.00436453342188908
mpayroll_sobre_edad_rank	0.00330454796166505	0.00080785587393677	0.000284643484036245
rf_012_016	0.00323907936584691	0.000847836284617439	0.000996252194126856
mactivos_margen_rank	0.00321017454390857	0.00349835093966066	0.00284643484036245
mrentabilidad_annual_rank_delta1	0.0031487083449738	0.00291673762808039	0.00460173632525262
mprestamos_personales_rank_delta2	0.00312322351034119	0.00300303232319358	0.000948811613454149
mtarjeta_visa_consumo_rank	0.00299015909397907	0.00134096615786746	0.000759049290763319
mcomisiones_rank_delta2	0.00276546400946255	0.00252190027473699	0.00564542910005219
mactivos_margen_rank_delta2	0.00263543230721424	0.00307410179734668	0.0050761421319797
mcomisiones_otras_rank_tend6	0.00260693222169955	0.00172795133647352	0.00265667251767162
vm_fechaalta_tend6	0.00252198158681006	0.00129796654917921	0.000948811613454149
Master_Fvencimiento_lag2	0.00251362195823117	0.00288272210115159	0.00469661748659804
mcuenta_corriente_rank	0.00250556182220725	0.00287071752258133	0.00222970729161725
mprestamos_personales_rank_lag2	0.0024095494470097	0.00215129391412722	0.00109113335547227
tcallcenter	0.00239902968942224	0.00205831973372048	0.00113857393614498
mrentabilidad_annual_rank_delta2	0.00235315702983178	0.002466451896771	0.00431709284121638
cproductos_delta2	0.00229471086861047	0.0025675624300636	0.000474405806727074
rf_014_015	0.00229428506418646	0.000867727196450212	0.000996252194126856
vmr_Master_mlimitecompra	0.00221319805491449	0.00126001149226823	0.00213482613027183
mprestamos_personales_rank_delta1	0.00214087270204961	0.00549075770784445	0.00113857393614498
ctrx_quarter_delta2	0.00210020548460751	0.00169971275646803	0.00246691019498079
mrentabilidad_rank_delta1	0.002048635364398	0.00215272805266287	0.00426965226054367
Visa_status_tend6	0.00201601278544399	0.000599987480991443	0.000379524645381659
