envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
6406	90270000	90942000	90102000	89622000	88902000	91782000	89968866.5667167
6407	90267000	90939000	90099000	89619000	88899000	91779000	89973206.8965517
6408	90288000	90936000	90096000	89616000	88896000	91896000	89977535.2323838
6409	90309000	90933000	90093000	89613000	88893000	92013000	89981863.5682159
6410	90330000	90930000	90210000	89610000	88890000	92010000	89986191.904048
6411	90327000	90927000	90207000	89607000	88887000	92007000	89990520.2398801
6412	90324000	90924000	90204000	89604000	88884000	92004000	89994836.5817092
6413	90321000	90921000	90201000	89601000	88881000	92001000	89999152.9235382
6414	90318000	90918000	90198000	89598000	88878000	91998000	90003469.2653673
6415	90315000	90915000	90195000	89595000	88875000	91995000	90007785.6071964
6416	90312000	90912000	90192000	89592000	88872000	91992000	90012101.9490255
6417	90309000	90909000	90189000	89589000	88869000	91989000	90016406.2968516
6418	90306000	90906000	90186000	89586000	88866000	91986000	90020722.6386807
6419	90327000	90903000	90183000	89703000	88863000	91983000	90025038.9805097
6420	90324000	90900000	90180000	89700000	88860000	91980000	90029343.3283358
6421	90321000	90897000	90177000	89697000	88857000	91977000	90033647.6761619
6422	90318000	90894000	90174000	89694000	88854000	91974000	90037952.023988
6423	90315000	90891000	90171000	89691000	88851000	91971000	90042244.3778111
6424	90336000	90888000	90168000	89688000	88848000	92088000	90046536.7316342
6425	90333000	90885000	90165000	89685000	88845000	92085000	90050829.0854573
6426	90330000	90882000	90162000	89682000	88842000	92082000	90055145.4272864
6427	90327000	90879000	90159000	89679000	88839000	92079000	90059473.7631185
6428	90324000	90876000	90156000	89676000	88836000	92076000	90063778.1109445
6429	90321000	90873000	90153000	89673000	88833000	92073000	90068082.4587706
6430	90318000	90870000	90150000	89670000	88830000	92070000	90072386.8065967
6431	90315000	90867000	90147000	89667000	88827000	92067000	90076667.1664168
6432	90336000	90864000	90144000	89664000	88824000	92184000	90080947.5262369
6433	90333000	90861000	90141000	89661000	88821000	92181000	90085227.886057
6434	90330000	90858000	90138000	89658000	88818000	92178000	90089496.2518741
6435	90327000	90855000	90135000	89655000	88815000	92175000	90093728.6356822
6436	90324000	90852000	90132000	89652000	88812000	92172000	90097973.0134932
6437	90321000	90849000	90129000	89649000	88809000	92169000	90102229.3853073
6438	90318000	90846000	90126000	89646000	88806000	92166000	90106485.7571214
6439	90339000	90843000	90123000	89763000	88803000	92163000	90110742.1289355
6440	90336000	90840000	90120000	89760000	88800000	92160000	90114998.5007496
6441	90381000	90957000	90237000	89757000	88797000	92157000	90119254.8725637
6442	90378000	90954000	90234000	89754000	88794000	92154000	90123511.2443778
6443	90375000	90951000	90231000	89751000	88791000	92151000	90127767.6161919
6444	90372000	90948000	90228000	89748000	88788000	92148000	90132011.994003
6445	90393000	90945000	90225000	89745000	88785000	92265000	90136256.3718141
6446	90390000	90942000	90222000	89742000	88782000	92262000	90140500.7496252
6447	90411000	90939000	90219000	89859000	88779000	92259000	90144745.1274363
6448	90408000	90936000	90216000	89856000	88776000	92256000	90148989.5052474
6449	90405000	90933000	90213000	89853000	88773000	92253000	90153221.8890555
6450	90426000	90930000	90330000	89850000	88770000	92250000	90157454.2728636
6451	90423000	90927000	90327000	89847000	88767000	92247000	90161710.6446776
6452	90420000	90924000	90324000	89844000	88764000	92244000	90165967.0164918
6453	90417000	90921000	90321000	89841000	88761000	92241000	90170211.3943028
6454	90414000	90918000	90318000	89838000	88758000	92238000	90174443.778111
6455	90411000	90915000	90315000	89835000	88755000	92235000	90178688.155922
6456	90408000	90912000	90312000	89832000	88752000	92232000	90182932.5337331
6457	90405000	90909000	90309000	89829000	88749000	92229000	90187188.9055472
6458	90402000	90906000	90306000	89826000	88746000	92226000	90191445.2773613
6459	90423000	90903000	90303000	89823000	88743000	92343000	90195701.6491754
6460	90468000	90900000	90420000	89820000	88860000	92340000	90199958.0209895
6461	90465000	90897000	90417000	89817000	88857000	92337000	90204226.3868066
6462	90486000	90894000	90414000	89814000	88974000	92334000	90208482.7586207
6463	90483000	90891000	90411000	89811000	88971000	92331000	90212739.1304348
6464	90480000	90888000	90408000	89808000	88968000	92328000	90216983.5082459
6465	90501000	90885000	90525000	89805000	88965000	92325000	90221227.886057
6466	90498000	90882000	90522000	89802000	88962000	92322000	90225472.2638681
6467	90495000	90879000	90519000	89799000	88959000	92319000	90229716.6416792
6468	90492000	90876000	90516000	89796000	88956000	92316000	90233973.0134933
6469	90489000	90873000	90513000	89793000	88953000	92313000	90238241.3793103
6470	90510000	90870000	90510000	89790000	89070000	92310000	90242509.7451274
6471	90507000	90867000	90507000	89787000	89067000	92307000	90246778.1109445
6472	90504000	90864000	90504000	89784000	89064000	92304000	90251046.4767616
6473	90501000	90861000	90501000	89781000	89061000	92301000	90255314.8425787
6474	90498000	90858000	90498000	89778000	89058000	92298000	90259571.2143928
6475	90495000	90855000	90495000	89775000	89055000	92295000	90263827.5862069
6476	90492000	90852000	90492000	89772000	89052000	92292000	90268071.964018
6477	90489000	90849000	90489000	89769000	89049000	92289000	90272316.3418291
6478	90486000	90846000	90486000	89766000	89046000	92286000	90276536.7316342
6479	90483000	90843000	90483000	89763000	89043000	92283000	90280745.1274363
6480	90504000	90840000	90480000	89880000	89040000	92280000	90284965.5172414
6481	90501000	90837000	90477000	89877000	89037000	92277000	90289185.9070465
6482	90498000	90834000	90474000	89874000	89034000	92274000	90293406.2968516
6483	90495000	90831000	90471000	89871000	89031000	92271000	90297614.6926537
6484	90492000	90828000	90468000	89868000	89028000	92268000	90301823.0884558
6485	90513000	90945000	90465000	89865000	89025000	92265000	90306031.4842579
6486	90534000	90942000	90462000	89982000	89022000	92262000	90310239.88006
6487	90531000	90939000	90459000	89979000	89019000	92259000	90314436.2818591
6488	90528000	90936000	90456000	89976000	89016000	92256000	90318620.6896552
6489	90525000	90933000	90453000	89973000	89013000	92253000	90322805.0974513
6490	90546000	91050000	90450000	89970000	89010000	92250000	90326977.5112444
6491	90543000	91047000	90447000	89967000	89007000	92247000	90331149.9250375
6492	90540000	91044000	90444000	89964000	89004000	92244000	90335334.3328336
6493	90537000	91041000	90441000	89961000	89001000	92241000	90339518.7406297
6494	90582000	91158000	90438000	90078000	88998000	92238000	90343703.1484258
6495	90579000	91155000	90435000	90075000	88995000	92235000	90347887.5562219
6496	90624000	91152000	90552000	90192000	88992000	92232000	90352071.964018
6497	90621000	91149000	90549000	90189000	88989000	92229000	90356256.3718141
6498	90618000	91146000	90546000	90186000	88986000	92226000	90360428.7856072
6499	90639000	91143000	90663000	90183000	88983000	92223000	90364577.2113943
6500	90636000	91140000	90660000	90180000	88980000	92220000	90368713.6431784
6501	90633000	91137000	90657000	90177000	88977000	92217000	90372850.0749625
6502	90654000	91254000	90654000	90174000	88974000	92214000	90376974.5127436
6503	90651000	91251000	90651000	90171000	88971000	92211000	90381086.9565217
6504	90672000	91248000	90768000	90168000	88968000	92208000	90385211.3943028
6505	90669000	91245000	90765000	90165000	88965000	92205000	90389335.832084
6506	90666000	91242000	90762000	90162000	88962000	92202000	90393460.2698651
6507	90687000	91239000	90759000	90279000	88959000	92199000	90397584.7076462
6508	90684000	91236000	90756000	90276000	88956000	92196000	90401697.1514243
6509	90705000	91233000	90753000	90273000	89073000	92193000	90405809.5952024
6510	90702000	91230000	90750000	90270000	89070000	92190000	90409946.0269865
6511	90699000	91227000	90747000	90267000	89067000	92187000	90414082.4587706
6512	90696000	91224000	90744000	90264000	89064000	92184000	90418206.8965517
6513	90693000	91221000	90741000	90261000	89061000	92181000	90422331.3343328
6514	90690000	91218000	90738000	90258000	89058000	92178000	90426455.7721139
6515	90687000	91215000	90735000	90255000	89055000	92175000	90430580.2098951
6516	90684000	91212000	90732000	90252000	89052000	92172000	90434704.6476762
6517	90705000	91209000	90849000	90249000	89049000	92169000	90438817.0914543
6518	90702000	91206000	90846000	90246000	89046000	92166000	90442929.5352324
6519	90699000	91203000	90843000	90243000	89043000	92163000	90447041.9790105
6520	90696000	91200000	90840000	90240000	89040000	92160000	90451154.4227886
6521	90693000	91197000	90837000	90237000	89037000	92157000	90455266.8665667
6522	90690000	91194000	90834000	90234000	89034000	92154000	90459367.3163418
6523	90711000	91191000	90951000	90231000	89031000	92151000	90463467.7661169
6524	90708000	91188000	90948000	90228000	89028000	92148000	90467568.215892
6525	90729000	91185000	90945000	90225000	89145000	92145000	90471668.6656672
6526	90726000	91182000	90942000	90222000	89142000	92142000	90475757.1214393
6527	90723000	91179000	90939000	90219000	89139000	92139000	90479857.5712144
6528	90744000	91176000	90936000	90336000	89136000	92136000	90483946.0269865
6529	90741000	91173000	90933000	90333000	89133000	92133000	90488034.4827586
6530	90738000	91170000	90930000	90330000	89130000	92130000	90492122.9385307
6531	90759000	91167000	91047000	90327000	89127000	92127000	90496211.3943028
6532	90756000	91164000	91044000	90324000	89124000	92124000	90500287.856072
6533	90753000	91161000	91041000	90321000	89121000	92121000	90504364.3178411
6534	90750000	91158000	91038000	90318000	89118000	92118000	90508440.7796102
6535	90771000	91155000	91035000	90315000	89115000	92235000	90512517.2413793
6536	90768000	91152000	91032000	90312000	89112000	92232000	90516593.7031484
6537	90765000	91149000	91029000	90309000	89109000	92229000	90520682.1589205
6538	90786000	91146000	91026000	90306000	89226000	92226000	90524770.6146926
6539	90807000	91263000	91023000	90303000	89223000	92223000	90528859.0704648
6540	90804000	91260000	91020000	90300000	89220000	92220000	90532959.5202399
6541	90801000	91257000	91017000	90297000	89217000	92217000	90537047.976012
6542	90822000	91254000	91014000	90414000	89214000	92214000	90541136.4317841
6543	90843000	91371000	91011000	90411000	89211000	92211000	90545224.8875562
6544	90840000	91368000	91008000	90408000	89208000	92208000	90549325.3373313
6545	90837000	91365000	91005000	90405000	89205000	92205000	90553425.7871064
6546	90834000	91362000	91002000	90402000	89202000	92202000	90557514.2428786
6547	90831000	91359000	90999000	90399000	89199000	92199000	90561602.6986507
6548	90828000	91356000	90996000	90396000	89196000	92196000	90565691.1544228
6549	90825000	91353000	90993000	90393000	89193000	92193000	90569767.6161919
6550	90822000	91350000	90990000	90390000	89190000	92190000	90573844.077961
6551	90819000	91347000	90987000	90387000	89187000	92187000	90577920.5397301
6552	90840000	91344000	90984000	90384000	89304000	92184000	90581997.0014992
6553	90861000	91461000	90981000	90381000	89301000	92181000	90586073.4632684
6554	90858000	91458000	90978000	90378000	89298000	92178000	90590149.9250375
6555	90855000	91455000	90975000	90375000	89295000	92175000	90594226.3868066
6556	90876000	91452000	90972000	90372000	89412000	92172000	90598302.8485757
6557	90897000	91449000	90969000	90489000	89409000	92169000	90602379.3103448
6558	90894000	91446000	90966000	90486000	89406000	92166000	90606455.7721139
6559	90891000	91443000	90963000	90483000	89403000	92163000	90610520.23988
6560	90888000	91440000	90960000	90480000	89400000	92160000	90614584.7076462
6561	90885000	91437000	90957000	90477000	89397000	92157000	90618649.1754123
6562	90882000	91434000	90954000	90474000	89394000	92154000	90622677.6611694
6563	90879000	91431000	90951000	90471000	89391000	92151000	90626718.1409295
6564	90900000	91428000	90948000	90468000	89508000	92148000	90630758.6206897
6565	90897000	91425000	90945000	90465000	89505000	92145000	90634799.1004498
6566	90918000	91542000	90942000	90462000	89502000	92142000	90638839.5802099
6567	90939000	91539000	90939000	90579000	89499000	92139000	90642880.05997
6568	90936000	91536000	90936000	90576000	89496000	92136000	90646920.5397301
6569	90933000	91533000	90933000	90573000	89493000	92133000	90650961.0194903
6570	90930000	91530000	90930000	90570000	89490000	92130000	90655001.4992504
6571	90927000	91527000	90927000	90567000	89487000	92127000	90659041.9790105
6572	90924000	91524000	90924000	90564000	89484000	92124000	90663082.4587706
6573	90921000	91521000	90921000	90561000	89481000	92121000	90667122.9385307
6574	90918000	91518000	90918000	90558000	89478000	92118000	90671163.4182908
6575	90915000	91515000	90915000	90555000	89475000	92115000	90675203.898051
6576	90912000	91512000	90912000	90552000	89472000	92112000	90679244.3778111
6577	90933000	91509000	90909000	90669000	89469000	92109000	90683272.8635682
6578	90954000	91506000	91026000	90666000	89466000	92106000	90687301.3493253
6579	90951000	91503000	91023000	90663000	89463000	92103000	90691317.8410795
6580	90948000	91500000	91020000	90660000	89460000	92100000	90695346.3268366
6581	90945000	91497000	91017000	90657000	89457000	92097000	90699374.8125937
6582	90966000	91494000	91014000	90774000	89454000	92094000	90703391.3043478
6583	90963000	91491000	91011000	90771000	89451000	92091000	90707395.8020989
6584	90960000	91488000	91008000	90768000	89448000	92088000	90711400.2998501
6585	90957000	91485000	91005000	90765000	89445000	92085000	90715404.7976012
6586	90954000	91482000	91002000	90762000	89442000	92082000	90719409.2953523
6587	90951000	91479000	90999000	90759000	89439000	92079000	90723401.7991004
6588	90948000	91476000	90996000	90756000	89436000	92076000	90727406.2968516
6589	90945000	91473000	90993000	90753000	89433000	92073000	90731386.8065967
6590	90942000	91470000	90990000	90750000	89430000	92070000	90735367.3163418
6591	90939000	91467000	90987000	90747000	89427000	92067000	90739335.832084
6592	90936000	91464000	90984000	90744000	89424000	92064000	90743304.3478261
6593	90933000	91461000	90981000	90741000	89421000	92061000	90747272.8635682
6594	90930000	91458000	90978000	90738000	89418000	92058000	90751241.3793103
6595	90927000	91455000	90975000	90735000	89415000	92055000	90755209.8950525
6596	90924000	91452000	90972000	90732000	89412000	92052000	90759178.4107946
6597	90921000	91449000	90969000	90729000	89409000	92049000	90763158.9205397
6598	90918000	91446000	90966000	90726000	89406000	92046000	90767151.4242879
6599	90915000	91443000	90963000	90723000	89403000	92043000	90771131.934033
6600	90912000	91440000	90960000	90720000	89400000	92040000	90775124.4377811
6601	90957000	91557000	91077000	90717000	89397000	92037000	90779116.9415292
6602	90954000	91554000	91074000	90714000	89394000	92034000	90783109.4452774
6603	90951000	91551000	91071000	90711000	89391000	92031000	90787089.9550225
6604	90948000	91548000	91068000	90708000	89388000	92028000	90791070.4647676
6605	90945000	91545000	91065000	90705000	89385000	92025000	90795062.9685157
6606	90942000	91542000	91062000	90702000	89382000	92022000	90799055.4722639
6607	90939000	91539000	91059000	90699000	89379000	92019000	90803059.970015
6608	90936000	91536000	91056000	90696000	89376000	92016000	90807064.4677661
6609	90933000	91533000	91053000	90693000	89373000	92013000	90811044.9775112
6610	90954000	91650000	91050000	90690000	89370000	92010000	90815025.4872564
6611	90951000	91647000	91047000	90687000	89367000	92007000	90819005.9970015
6612	90948000	91644000	91044000	90684000	89364000	92004000	90822974.5127436
6613	90945000	91641000	91041000	90681000	89361000	92001000	90826955.0224887
6614	90942000	91638000	91038000	90678000	89358000	91998000	90830935.5322339
6615	90963000	91635000	91155000	90675000	89355000	91995000	90834916.041979
6616	90960000	91632000	91152000	90672000	89352000	91992000	90838896.5517241
6617	90981000	91629000	91149000	90789000	89349000	91989000	90842877.0614693
6618	91002000	91626000	91146000	90786000	89466000	91986000	90846845.5772114
6619	90999000	91623000	91143000	90783000	89463000	91983000	90850826.0869565
6620	91020000	91620000	91140000	90780000	89580000	91980000	90854806.5967016
6621	91017000	91617000	91137000	90777000	89577000	91977000	90858787.1064468
6622	91038000	91734000	91134000	90774000	89574000	91974000	90862767.6161919
6623	91059000	91731000	91251000	90771000	89571000	91971000	90866760.11994
6624	91080000	91728000	91368000	90768000	89568000	91968000	90870752.6236882
6625	91077000	91725000	91365000	90765000	89565000	91965000	90874745.1274363
6626	91074000	91722000	91362000	90762000	89562000	91962000	90878737.6311844
6627	91071000	91719000	91359000	90759000	89559000	91959000	90882718.1409295
6628	91068000	91716000	91356000	90756000	89556000	91956000	90886698.6506747
6629	91089000	91713000	91473000	90753000	89553000	91953000	90890679.1604198
6630	91110000	91710000	91590000	90750000	89550000	91950000	90894647.6761619
6631	91107000	91707000	91587000	90747000	89547000	91947000	90898604.197901
6632	91104000	91704000	91584000	90744000	89544000	91944000	90902560.7196402
6633	91101000	91701000	91581000	90741000	89541000	91941000	90906517.2413793
6634	91098000	91698000	91578000	90738000	89538000	91938000	90910473.7631184
6635	91095000	91695000	91575000	90735000	89535000	91935000	90914430.2848576
6636	91116000	91692000	91572000	90732000	89652000	91932000	90918386.8065967
6637	91113000	91689000	91569000	90729000	89649000	91929000	90922355.3223388
6638	91110000	91686000	91566000	90726000	89646000	91926000	90926323.8380809
6639	91107000	91683000	91563000	90723000	89643000	91923000	90930292.3538231
6640	91104000	91680000	91560000	90720000	89640000	91920000	90934272.8635682
6641	91125000	91677000	91557000	90837000	89637000	91917000	90938265.3673163
6642	91122000	91674000	91554000	90834000	89634000	91914000	90942281.8590705
6643	91119000	91671000	91551000	90831000	89631000	91911000	90946298.3508246
6644	91116000	91668000	91548000	90828000	89628000	91908000	90950314.8425787
6645	91113000	91665000	91545000	90825000	89625000	91905000	90954331.3343328
6646	91134000	91662000	91542000	90822000	89622000	92022000	90958359.8200899
6647	91155000	91659000	91539000	90819000	89619000	92139000	90962376.3118441
6648	91152000	91656000	91536000	90816000	89616000	92136000	90966392.8035982
6649	91149000	91653000	91533000	90813000	89613000	92133000	90970409.2953523
6650	91170000	91650000	91530000	90930000	89610000	92130000	90974437.7811094
6651	91167000	91647000	91527000	90927000	89607000	92127000	90978466.2668666
6652	91188000	91644000	91644000	90924000	89604000	92124000	90982494.7526237
6653	91233000	91761000	91641000	91041000	89601000	92121000	90986511.2443778
6654	91230000	91758000	91638000	91038000	89598000	92118000	90990503.7481259
6655	91227000	91755000	91635000	91035000	89595000	92115000	90994496.2518741
6656	91248000	91872000	91632000	91032000	89592000	92112000	90998488.7556222
6657	91245000	91869000	91629000	91029000	89589000	92109000	91002469.2653673
6658	91266000	91866000	91626000	91026000	89706000	92106000	91006437.7811094
6659	91263000	91863000	91623000	91023000	89703000	92103000	91010406.2968516
6660	91260000	91860000	91620000	91020000	89700000	92100000	91014374.8125937
6661	91281000	91857000	91737000	91017000	89697000	92097000	91018319.3403298
6662	91278000	91854000	91734000	91014000	89694000	92094000	91022239.88006
6663	91299000	91851000	91731000	91011000	89691000	92211000	91026148.4257871
6664	91320000	91848000	91728000	91008000	89808000	92208000	91030056.9715142
6665	91341000	91965000	91725000	91005000	89805000	92205000	91033965.5172414
6666	91338000	91962000	91722000	91002000	89802000	92202000	91037874.0629685
6667	91335000	91959000	91719000	90999000	89799000	92199000	91041782.6086957
6668	91332000	91956000	91716000	90996000	89796000	92196000	91045703.1484258
6669	91377000	92073000	91833000	90993000	89793000	92193000	91049623.6881559
6670	91398000	92070000	91950000	90990000	89790000	92190000	91053532.233883
6671	91395000	92067000	91947000	90987000	89787000	92187000	91057440.7796102
6672	91392000	92064000	91944000	90984000	89784000	92184000	91061337.3313343
6673	91389000	92061000	91941000	90981000	89781000	92181000	91065233.8830585
6674	91386000	92058000	91938000	90978000	89778000	92178000	91069142.4287856
6675	91431000	92055000	92055000	90975000	89775000	92295000	91073062.9685157
6676	91428000	92052000	92052000	90972000	89772000	92292000	91076983.5082459
6677	91425000	92049000	92049000	90969000	89769000	92289000	91080892.053973
6678	91470000	92046000	92166000	91086000	89766000	92286000	91084800.5997001
6679	91467000	92043000	92163000	91083000	89763000	92283000	91088697.1514243
6680	91464000	92040000	92160000	91080000	89760000	92280000	91092593.7031484
6681	91461000	92037000	92157000	91077000	89757000	92277000	91096490.2548726
6682	91458000	92034000	92154000	91074000	89754000	92274000	91100386.8065967
6683	91455000	92031000	92151000	91071000	89751000	92271000	91104283.3583208
6684	91452000	92028000	92148000	91068000	89748000	92268000	91108179.910045
6685	91449000	92025000	92145000	91065000	89745000	92265000	91112076.4617691
6686	91446000	92022000	92142000	91062000	89742000	92262000	91115985.0074963
6687	91443000	92019000	92139000	91059000	89739000	92259000	91119881.5592204
6688	91440000	92016000	92136000	91056000	89736000	92256000	91123790.1049475
6689	91437000	92013000	92133000	91053000	89733000	92253000	91127698.6506746
6690	91458000	92130000	92130000	91050000	89730000	92250000	91131607.1964018
6691	91455000	92127000	92127000	91047000	89727000	92247000	91135515.7421289
6692	91452000	92124000	92124000	91044000	89724000	92244000	91139400.2998501
6693	91449000	92121000	92121000	91041000	89721000	92241000	91143272.8635682
6694	91470000	92118000	92118000	91158000	89718000	92238000	91147145.4272863
6695	91467000	92115000	92115000	91155000	89715000	92235000	91151017.9910045
6696	91464000	92112000	92112000	91152000	89712000	92232000	91154878.5607196
6697	91461000	92109000	92109000	91149000	89709000	92229000	91158739.1304348
6698	91458000	92106000	92106000	91146000	89706000	92226000	91162611.6941529
6699	91455000	92103000	92103000	91143000	89703000	92223000	91166484.2578711
6700	91452000	92100000	92100000	91140000	89700000	92220000	91170368.8155922
6701	91449000	92097000	92097000	91137000	89697000	92217000	91174253.3733133
6702	91446000	92094000	92094000	91134000	89694000	92214000	91178125.9370315
6703	91443000	92091000	92091000	91131000	89691000	92211000	91181986.5067466
6704	91440000	92088000	92088000	91128000	89688000	92208000	91185835.0824588
6705	91437000	92085000	92085000	91125000	89685000	92205000	91189683.6581709
6706	91458000	92082000	92082000	91122000	89682000	92322000	91193544.2278861
6707	91455000	92079000	92079000	91119000	89679000	92319000	91197404.7976012
6708	91452000	92076000	92076000	91116000	89676000	92316000	91201253.3733133
6709	91449000	92073000	92073000	91113000	89673000	92313000	91205101.9490255
6710	91446000	92070000	92070000	91110000	89670000	92310000	91208950.5247376
6711	91443000	92067000	92067000	91107000	89667000	92307000	91212799.1004498
6712	91464000	92064000	92064000	91224000	89664000	92304000	91216659.6701649
6713	91485000	92061000	92061000	91221000	89781000	92301000	91220520.23988
6714	91506000	92058000	92058000	91218000	89898000	92298000	91224380.8095952
6715	91503000	92055000	92055000	91215000	89895000	92295000	91228229.3853073
6716	91524000	92052000	92172000	91212000	89892000	92292000	91232077.9610195
6717	91521000	92049000	92169000	91209000	89889000	92289000	91235962.5187406
6718	91518000	92046000	92166000	91206000	89886000	92286000	91239835.0824588
6719	91539000	92163000	92163000	91203000	89883000	92283000	91243695.6521739
6720	91536000	92160000	92160000	91200000	89880000	92280000	91247556.2218891
6721	91533000	92157000	92157000	91197000	89877000	92277000	91251416.7916042
6722	91554000	92154000	92154000	91194000	89994000	92274000	91255277.3613193
6723	91575000	92151000	92151000	91311000	89991000	92271000	91259137.9310345
6724	91572000	92148000	92148000	91308000	89988000	92268000	91262986.5067466
6725	91569000	92145000	92145000	91305000	89985000	92265000	91266835.0824588
6726	91566000	92142000	92142000	91302000	89982000	92262000	91270683.6581709
6727	91563000	92139000	92139000	91299000	89979000	92259000	91274532.233883
6728	91560000	92136000	92136000	91296000	89976000	92256000	91278380.8095952
6729	91557000	92133000	92133000	91293000	89973000	92253000	91282229.3853073
6730	91554000	92130000	92130000	91290000	89970000	92250000	91286101.9490255
6731	91551000	92127000	92127000	91287000	89967000	92247000	91289986.5067466
6732	91548000	92124000	92124000	91284000	89964000	92244000	91293871.0644678
6733	91545000	92121000	92121000	91281000	89961000	92241000	91297755.6221889
6734	91542000	92118000	92118000	91278000	89958000	92238000	91301640.17991
6735	91563000	92115000	92235000	91275000	89955000	92235000	91305512.7436282
6736	91608000	92112000	92352000	91392000	89952000	92232000	91309385.3073463
6737	91605000	92109000	92349000	91389000	89949000	92229000	91313245.8770615
6738	91602000	92106000	92346000	91386000	89946000	92226000	91317106.4467766
6739	91623000	92103000	92343000	91383000	89943000	92343000	91320967.0164917
6740	91620000	92100000	92340000	91380000	89940000	92340000	91324815.5922039
6741	91617000	92097000	92337000	91377000	89937000	92337000	91328652.173913
6742	91614000	92094000	92334000	91374000	89934000	92334000	91332500.7496252
6743	91611000	92091000	92331000	91371000	89931000	92331000	91336349.3253373
6744	91608000	92088000	92328000	91368000	89928000	92328000	91340197.9010495
6745	91629000	92205000	92325000	91365000	89925000	92325000	91344034.4827586
6746	91650000	92202000	92322000	91362000	90042000	92322000	91347871.0644678
6747	91647000	92199000	92319000	91359000	90039000	92319000	91351707.6461769
6748	91644000	92196000	92316000	91356000	90036000	92316000	91355520.2398801
6749	91641000	92193000	92313000	91353000	90033000	92313000	91359308.8455772
6750	91662000	92190000	92310000	91350000	90030000	92430000	91363109.4452774
6751	91683000	92307000	92307000	91347000	90027000	92427000	91366898.0509745
6752	91680000	92304000	92304000	91344000	90024000	92424000	91370698.6506747
6753	91677000	92301000	92301000	91341000	90021000	92421000	91374499.2503748
6754	91674000	92298000	92298000	91338000	90018000	92418000	91378311.844078
6755	91671000	92295000	92295000	91335000	90015000	92415000	91382124.4377811
6756	91692000	92412000	92292000	91332000	90012000	92412000	91385925.0374813
6757	91713000	92409000	92289000	91329000	90129000	92409000	91389725.6371814
6758	91734000	92406000	92286000	91326000	90126000	92526000	91393514.2428786
6759	91731000	92403000	92283000	91323000	90123000	92523000	91397302.8485757
6760	91728000	92400000	92280000	91320000	90120000	92520000	91401091.4542729
6761	91749000	92517000	92277000	91317000	90117000	92517000	91404856.071964
6762	91746000	92514000	92274000	91314000	90114000	92514000	91408620.6896552
6763	91743000	92511000	92271000	91311000	90111000	92511000	91412385.3073463
6764	91740000	92508000	92268000	91308000	90108000	92508000	91416149.9250375
6765	91737000	92505000	92265000	91305000	90105000	92505000	91419926.5367316
6766	91734000	92502000	92262000	91302000	90102000	92502000	91423703.1484258
6767	91731000	92499000	92259000	91299000	90099000	92499000	91427479.7601199
6768	91728000	92496000	92256000	91296000	90096000	92496000	91431268.3658171
6769	91725000	92493000	92253000	91293000	90093000	92493000	91435044.9775112
6770	91722000	92490000	92250000	91290000	90090000	92490000	91438833.5832084
6771	91719000	92487000	92247000	91287000	90087000	92487000	91442622.1889055
6772	91716000	92484000	92244000	91284000	90084000	92484000	91446410.7946027
6773	91737000	92481000	92361000	91281000	90081000	92481000	91450199.4002998
6774	91734000	92478000	92358000	91278000	90078000	92478000	91453976.011994
6775	91731000	92475000	92355000	91275000	90075000	92475000	91457740.6296852
6776	91752000	92472000	92352000	91272000	90192000	92472000	91461505.2473763
6777	91749000	92469000	92349000	91269000	90189000	92469000	91465257.8710645
6778	91770000	92466000	92466000	91266000	90186000	92466000	91469022.4887556
6779	91767000	92463000	92463000	91263000	90183000	92463000	91472799.1004498
6780	91764000	92460000	92460000	91260000	90180000	92460000	91476575.7121439
6781	91761000	92457000	92457000	91257000	90177000	92457000	91480340.3298351
6782	91758000	92454000	92454000	91254000	90174000	92454000	91484092.9535232
6783	91779000	92571000	92451000	91251000	90171000	92451000	91487833.5832084
6784	91776000	92568000	92448000	91248000	90168000	92448000	91491562.2188905
6785	91773000	92565000	92445000	91245000	90165000	92445000	91495278.8605697
6786	91770000	92562000	92442000	91242000	90162000	92442000	91498995.5022489
6787	91767000	92559000	92439000	91239000	90159000	92439000	91502712.143928
6788	91788000	92556000	92556000	91236000	90156000	92436000	91506440.7796102
6789	91785000	92553000	92553000	91233000	90153000	92433000	91510169.4152924
6790	91782000	92550000	92550000	91230000	90150000	92430000	91513910.0449775
6791	91803000	92547000	92547000	91347000	90147000	92427000	91517662.6686657
6792	91848000	92544000	92544000	91344000	90264000	92544000	91521415.2923538
6793	91845000	92541000	92541000	91341000	90261000	92541000	91525179.910045
6794	91866000	92538000	92538000	91338000	90258000	92658000	91528944.5277361
6795	91863000	92535000	92535000	91335000	90255000	92655000	91532709.1454273
6796	91860000	92532000	92532000	91332000	90252000	92652000	91536449.7751125
6797	91857000	92529000	92529000	91329000	90249000	92649000	91540178.4107946
6798	91854000	92526000	92526000	91326000	90246000	92646000	91543907.0464768
6799	91875000	92523000	92523000	91443000	90243000	92643000	91547635.6821589
6800	91872000	92520000	92520000	91440000	90240000	92640000	91551352.3238381
6801	91869000	92517000	92517000	91437000	90237000	92637000	91555104.9475262
6802	91866000	92514000	92514000	91434000	90234000	92634000	91558845.5772114
6803	91887000	92631000	92511000	91431000	90231000	92631000	91562598.2008996
6804	91884000	92628000	92508000	91428000	90228000	92628000	91566350.8245877
6805	91881000	92625000	92505000	91425000	90225000	92625000	91570103.4482759
