envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
4488	91752000	91176000	90936000	92616000	92256000	91776000	91493181.4092953
4489	91773000	91173000	90933000	92613000	92373000	91773000	91501407.7961019
4490	91770000	91170000	90930000	92610000	92370000	91770000	91509634.1829086
4491	91767000	91167000	90927000	92607000	92367000	91767000	91517860.5697151
4492	91764000	91164000	90924000	92604000	92364000	91764000	91526086.9565217
4493	91761000	91161000	90921000	92601000	92361000	91761000	91534313.3433283
4494	91782000	91158000	90918000	92598000	92478000	91758000	91542527.7361319
4495	91779000	91155000	90915000	92595000	92475000	91755000	91550742.1289355
4496	91776000	91152000	90912000	92592000	92472000	91752000	91558956.5217391
4497	91773000	91149000	90909000	92589000	92469000	91749000	91567170.9145427
4498	91770000	91146000	90906000	92586000	92466000	91746000	91575373.3133433
4499	91767000	91143000	90903000	92583000	92463000	91743000	91583563.7181409
4500	91836000	91260000	91020000	92700000	92460000	91740000	91591754.1229385
4501	91857000	91257000	91017000	92697000	92577000	91737000	91599944.5277361
4502	91854000	91254000	91014000	92694000	92574000	91734000	91608122.9385307
4503	91851000	91251000	91011000	92691000	92571000	91731000	91616289.3553223
4504	91848000	91248000	91008000	92688000	92568000	91728000	91624455.772114
4505	91845000	91245000	91005000	92685000	92565000	91725000	91632622.1889056
4506	91842000	91242000	91002000	92682000	92562000	91722000	91640776.6116942
4507	91863000	91239000	90999000	92679000	92559000	91839000	91648931.0344828
4508	91860000	91236000	90996000	92676000	92556000	91836000	91657097.4512744
4509	91857000	91233000	90993000	92673000	92553000	91833000	91665263.868066
4510	91854000	91230000	90990000	92670000	92550000	91830000	91673430.2848576
4511	91875000	91227000	91107000	92667000	92547000	91827000	91681596.7016492
4512	91872000	91224000	91104000	92664000	92544000	91824000	91689763.1184408
4513	91869000	91221000	91101000	92661000	92541000	91821000	91697929.5352324
4514	91890000	91218000	91098000	92778000	92538000	91818000	91706095.952024
4515	91911000	91215000	91215000	92775000	92535000	91815000	91714250.3748126
4516	91908000	91212000	91212000	92772000	92532000	91812000	91722392.8035982
4517	91905000	91209000	91209000	92769000	92529000	91809000	91730547.2263868
4518	91902000	91206000	91206000	92766000	92526000	91806000	91738689.6551724
4519	91923000	91203000	91323000	92763000	92523000	91803000	91746820.089955
4520	91944000	91200000	91320000	92760000	92520000	91920000	91754950.5247376
4521	91965000	91317000	91317000	92757000	92517000	91917000	91763068.9655172
4522	91986000	91314000	91434000	92754000	92514000	91914000	91771175.4122938
4523	92007000	91311000	91431000	92751000	92511000	92031000	91779293.8530735
4524	92004000	91308000	91428000	92748000	92508000	92028000	91787412.2938531
4525	92025000	91305000	91425000	92865000	92505000	92025000	91795518.7406297
4526	92022000	91302000	91422000	92862000	92502000	92022000	91803625.1874063
4527	92043000	91299000	91539000	92859000	92499000	92019000	91811743.6281859
4528	92064000	91296000	91536000	92856000	92496000	92136000	91819850.0749625
4529	92061000	91293000	91533000	92853000	92493000	92133000	91827956.5217391
4530	92082000	91410000	91530000	92850000	92490000	92130000	91836062.9685157
4531	92079000	91407000	91527000	92847000	92487000	92127000	91844157.4212894
4532	92076000	91404000	91524000	92844000	92484000	92124000	91852239.88006
4533	92121000	91521000	91521000	92841000	92601000	92121000	91860310.3448276
4534	92118000	91518000	91518000	92838000	92598000	92118000	91868392.8035982
4535	92139000	91635000	91515000	92835000	92595000	92115000	91876487.2563718
4536	92184000	91632000	91512000	92952000	92712000	92112000	91884593.7031484
4537	92205000	91629000	91629000	92949000	92709000	92109000	91892724.137931
4538	92202000	91626000	91626000	92946000	92706000	92106000	91900854.5727136
4539	92223000	91623000	91623000	92943000	92703000	92223000	91908997.0014993
4540	92244000	91620000	91620000	92940000	92700000	92340000	91917163.4182909
4541	92289000	91737000	91617000	92937000	92697000	92457000	91925317.8410795
4542	92310000	91734000	91614000	92934000	92814000	92454000	91933472.2638681
4543	92331000	91731000	91731000	92931000	92811000	92451000	91941614.6926537
4544	92328000	91728000	91728000	92928000	92808000	92448000	91949745.1274363
4545	92349000	91725000	91845000	92925000	92805000	92445000	91957863.5682159
4546	92346000	91722000	91842000	92922000	92802000	92442000	91965982.0089955
4547	92343000	91719000	91839000	92919000	92799000	92439000	91974100.4497751
4548	92340000	91716000	91836000	92916000	92796000	92436000	91982194.9025487
4549	92337000	91713000	91833000	92913000	92793000	92433000	91990277.3613193
4550	92334000	91710000	91830000	92910000	92790000	92430000	91998335.832084
4551	92331000	91707000	91827000	92907000	92787000	92427000	92006394.3028486
4552	92328000	91704000	91824000	92904000	92784000	92424000	92014440.7796102
4553	92325000	91701000	91821000	92901000	92781000	92421000	92022499.2503748
4554	92322000	91698000	91818000	92898000	92778000	92418000	92030545.7271364
4555	92343000	91695000	91815000	92895000	92895000	92415000	92038592.2038981
4556	92412000	91692000	91932000	93012000	93012000	92412000	92046626.6866567
4557	92433000	91689000	92049000	93009000	93009000	92409000	92054649.1754123
4558	92430000	91686000	92046000	93006000	93006000	92406000	92062671.6641679
4559	92451000	91683000	92043000	93003000	93123000	92403000	92070694.1529235
4560	92472000	91800000	92040000	9.3e+07	93120000	92400000	92078716.6416792
4561	92493000	91797000	92157000	92997000	93117000	92397000	92086727.1364318
4562	92490000	91794000	92154000	92994000	93114000	92394000	92094737.6311844
4563	92535000	91791000	92271000	93111000	93111000	92391000	92102760.11994
4564	92556000	91788000	92268000	93228000	93108000	92388000	92110794.6026986
4565	92553000	91785000	92265000	93225000	93105000	92385000	92118829.0854573
4566	92574000	91782000	92382000	93222000	93102000	92382000	92126863.5682159
4567	92571000	91779000	92379000	93219000	93099000	92379000	92134898.0509745
4568	92592000	91776000	92496000	93216000	93096000	92376000	92142932.5337331
4569	92589000	91773000	92493000	93213000	93093000	92373000	92150931.0344828
4570	92586000	91770000	92490000	93210000	93090000	92370000	92158917.5412294
4571	92583000	91767000	92487000	93207000	93087000	92367000	92166904.047976
4572	92580000	91764000	92484000	93204000	93084000	92364000	92174866.5667166
4573	92601000	91761000	92481000	93201000	93201000	92361000	92182829.0854573
4574	92598000	91758000	92478000	93198000	93198000	92358000	92190803.5982009
4575	92595000	91755000	92475000	93195000	93195000	92355000	92198766.1169415
4576	92592000	91752000	92472000	93192000	93192000	92352000	92206716.6416792
4577	92589000	91749000	92469000	93189000	93189000	92349000	92214643.1784108
4578	92586000	91746000	92466000	93186000	93186000	92346000	92222593.7031484
4579	92607000	91743000	92463000	93183000	93303000	92343000	92230532.2338831
4580	92628000	91860000	92460000	93180000	93300000	92340000	92238446.7766117
4581	92625000	91857000	92457000	93177000	93297000	92337000	92246361.3193403
4582	92670000	91974000	92574000	93174000	93294000	92334000	92254287.856072
4583	92691000	91971000	92571000	93291000	93291000	92331000	92262214.3928036
4584	92688000	91968000	92568000	93288000	93288000	92328000	92270140.9295352
4585	92685000	91965000	92565000	93285000	93285000	92325000	92278079.4602699
4586	92706000	91962000	92562000	93282000	93402000	92322000	92286017.9910045
4587	92703000	91959000	92559000	93279000	93399000	92319000	92293956.5217391
4588	92724000	91956000	92676000	93276000	93396000	92316000	92301895.0524738
4589	92721000	91953000	92673000	93273000	93393000	92313000	92309833.5832084
4590	92718000	91950000	92670000	93270000	93390000	92310000	92317772.113943
4591	92715000	91947000	92667000	93267000	93387000	92307000	92325734.6326837
4592	92736000	92064000	92664000	93264000	93384000	92304000	92333685.1574213
4593	92757000	92061000	92781000	93261000	93381000	92301000	92341635.6821589
4594	92754000	92058000	92778000	93258000	93378000	92298000	92349586.2068966
4595	92751000	92055000	92775000	93255000	93375000	92295000	92357536.7316342
4596	92748000	92052000	92772000	93252000	93372000	92292000	92365499.2503748
4597	92745000	92049000	92769000	93249000	93369000	92289000	92373449.7751124
4598	92742000	92046000	92766000	93246000	93366000	92286000	92381388.3058471
4599	92739000	92043000	92763000	93243000	93363000	92283000	92389326.8365817
4600	92736000	92040000	92760000	93240000	93360000	92280000	92397253.3733133
4601	92733000	92037000	92757000	93237000	93357000	92277000	92405203.898051
4602	92754000	92034000	92754000	93354000	93354000	92274000	92413154.4227886
4603	92775000	92031000	92871000	93351000	93351000	92271000	92421092.9535232
4604	92772000	92028000	92868000	93348000	93348000	92268000	92429031.4842579
4605	92769000	92025000	92865000	93345000	93345000	92265000	92436982.0089955
4606	92766000	92022000	92862000	93342000	93342000	92262000	92444920.5397301
4607	92763000	92019000	92859000	93339000	93339000	92259000	92452859.0704648
4608	92760000	92016000	92856000	93336000	93336000	92256000	92460797.6011994
4609	92757000	92013000	92853000	93333000	93333000	92253000	92468748.125937
4610	92754000	92010000	92850000	93330000	93330000	92250000	92476710.6446776
4611	92751000	92007000	92847000	93327000	93327000	92247000	92484673.1634183
4612	92748000	92004000	92844000	93324000	93324000	92244000	92492635.6821589
4613	92769000	92121000	92841000	93321000	93321000	92241000	92500598.2008996
4614	92766000	92118000	92838000	93318000	93318000	92238000	92508560.7196402
4615	92787000	92115000	92835000	93315000	93315000	92355000	92516523.2383808
4616	92784000	92112000	92832000	93312000	93312000	92352000	92524497.7511244
4617	92805000	92109000	92829000	93309000	93309000	92469000	92532460.2698651
4618	92802000	92106000	92826000	93306000	93306000	92466000	92540410.7946027
4619	92823000	92103000	92943000	93303000	93303000	92463000	92548337.3313343
4620	92820000	92100000	92940000	93300000	93300000	92460000	92556263.868066
4621	92817000	92097000	92937000	93297000	93297000	92457000	92564190.4047976
4622	92838000	92094000	93054000	93294000	93294000	92454000	92572092.9535232
4623	92835000	92091000	93051000	93291000	93291000	92451000	92579995.5022489
4624	92832000	92088000	93048000	93288000	93288000	92448000	92587886.0569715
4625	92853000	92085000	93045000	93285000	93285000	92565000	92595764.6176912
4626	92850000	92082000	93042000	93282000	93282000	92562000	92603643.1784108
4627	92871000	92079000	93039000	93279000	93279000	92679000	92611509.7451274
4628	92892000	92076000	93036000	93276000	93396000	92676000	92619352.3238381
4629	92913000	92073000	93033000	93273000	93513000	92673000	92627182.9085457
4630	92910000	92070000	93030000	93270000	93510000	92670000	92635001.4992504
4631	92907000	92067000	93027000	93267000	93507000	92667000	92642832.083958
4632	92904000	92064000	93024000	93264000	93504000	92664000	92650662.6686657
4633	92901000	92061000	93021000	93261000	93501000	92661000	92658481.2593703
4634	92898000	92058000	93018000	93258000	93498000	92658000	92666299.850075
4635	92895000	92055000	93015000	93255000	93495000	92655000	92674130.4347826
4636	92940000	92052000	93012000	93372000	93492000	92772000	92681949.0254872
4637	92961000	92169000	93009000	93369000	93489000	92769000	92689767.6161919
4638	92958000	92166000	93006000	93366000	93486000	92766000	92697562.2188905
4639	92955000	92163000	93003000	93363000	93483000	92763000	92705344.8275862
4640	92952000	92160000	9.3e+07	93360000	93480000	92760000	92713115.4422789
4641	92949000	92157000	92997000	93357000	93477000	92757000	92720886.0569715
4642	92946000	92154000	92994000	93354000	93474000	92754000	92728644.6776612
4643	92943000	92151000	92991000	93351000	93471000	92751000	92736379.3103448
4644	92940000	92148000	92988000	93348000	93468000	92748000	92744113.9430285
4645	92937000	92145000	92985000	93345000	93465000	92745000	92751824.5877062
4646	92958000	92142000	93102000	93342000	93462000	92742000	92759535.2323838
4647	92955000	92139000	93099000	93339000	93459000	92739000	92767245.8770615
4648	92976000	92136000	93096000	93336000	93456000	92856000	92774944.5277361
4649	92997000	92133000	93213000	93333000	93453000	92853000	92782667.1664168
4650	92994000	92130000	93210000	93330000	93450000	92850000	92790413.7931034
4651	93015000	92127000	93207000	93327000	93447000	92967000	92798124.4377811
4652	93036000	92124000	93324000	93324000	93444000	92964000	92805823.0884558
4653	93033000	92121000	93321000	93321000	93441000	92961000	92813509.7451274
4654	93030000	92118000	93318000	93318000	93438000	92958000	92821196.4017991
4655	93051000	92115000	93435000	93315000	93435000	92955000	92828883.0584708
4656	93048000	92112000	93432000	93312000	93432000	92952000	92836569.7151424
4657	93045000	92109000	93429000	93309000	93429000	92949000	92844280.3598201
4658	93066000	92106000	93426000	93426000	93426000	92946000	92851991.0044978
4659	93087000	92103000	93423000	93423000	93543000	92943000	92859689.6551724
4660	93108000	92100000	93420000	93540000	93540000	92940000	92867388.3058471
4661	93105000	92097000	93417000	93537000	93537000	92937000	92875086.9565217
4662	93102000	92094000	93414000	93534000	93534000	92934000	92882797.6011994
4663	93123000	92091000	93531000	93531000	93531000	92931000	92890496.2518741
4664	93120000	92088000	93528000	93528000	93528000	92928000	92898182.9085457
4665	93141000	92085000	93525000	93525000	93645000	92925000	92905869.5652174
4666	93162000	92082000	93642000	93522000	93642000	92922000	92913556.221889
4667	93159000	92079000	93639000	93519000	93639000	92919000	92921230.8845577
4668	93180000	92076000	93636000	93516000	93636000	93036000	92928917.5412294
4669	93177000	92073000	93633000	93513000	93633000	93033000	92936580.2098951
4670	93174000	92070000	93630000	93510000	93630000	93030000	92944254.8725637
4671	93171000	92067000	93627000	93507000	93627000	93027000	92951929.5352324
4672	93168000	92064000	93624000	93504000	93624000	93024000	92959592.2038981
4673	93189000	92061000	93621000	93501000	93621000	93141000	92967242.8785607
4674	93186000	92058000	93618000	93498000	93618000	93138000	92974893.5532234
4675	93183000	92055000	93615000	93495000	93615000	93135000	92982532.233883
4676	93180000	92052000	93612000	93492000	93612000	93132000	92990170.9145427
4677	93177000	92049000	93609000	93489000	93609000	93129000	92997797.6011994
4678	93198000	92166000	93606000	93486000	93606000	93126000	93005424.2878561
4679	93195000	92163000	93603000	93483000	93603000	93123000	93013038.9805097
4680	93192000	92160000	93600000	93480000	93600000	93120000	93020653.6731634
4681	93189000	92157000	93597000	93477000	93597000	93117000	93028256.3718141
4682	93186000	92154000	93594000	93474000	93594000	93114000	93035859.0704648
4683	93183000	92151000	93591000	93471000	93591000	93111000	93043461.7691154
4684	93204000	92148000	93588000	93588000	93588000	93108000	93051076.4617691
4685	93225000	92265000	93585000	93585000	93585000	93105000	93058679.1604198
4686	93222000	92262000	93582000	93582000	93582000	93102000	93066281.8590705
4687	93219000	92259000	93579000	93579000	93579000	93099000	93073884.5577211
4688	93240000	92256000	93576000	93576000	93696000	93096000	93081487.2563718
4689	93261000	92253000	93693000	93573000	93693000	93093000	93089065.9670165
4690	93258000	92250000	93690000	93570000	93690000	93090000	93096632.6836582
4691	93279000	92247000	93687000	93567000	93807000	93087000	93104199.4002998
4692	93276000	92244000	93684000	93564000	93804000	93084000	93111766.1169415
4693	93297000	92241000	93681000	93681000	93801000	93081000	93119320.8395802
4694	93342000	92358000	93678000	93798000	93798000	93078000	93126863.5682159
4695	93387000	92355000	93675000	93795000	93915000	93195000	93134406.2968516
4696	93408000	92352000	93672000	93792000	94032000	93192000	93141961.0194903
4697	93405000	92349000	93669000	93789000	94029000	93189000	93149515.7421289
4698	93402000	92346000	93666000	93786000	94026000	93186000	93157070.4647676
4699	93399000	92343000	93663000	93783000	94023000	93183000	93164625.1874063
4700	93420000	92340000	93660000	93780000	94140000	93180000	93172191.904048
4701	93417000	92337000	93657000	93777000	94137000	93177000	93179746.6266867
4702	93438000	92334000	93654000	93774000	94134000	93294000	93187313.3433283
4703	93459000	92331000	93651000	93771000	94251000	93291000	93194868.065967
4704	93456000	92328000	93648000	93768000	94248000	93288000	93202410.7946027
4705	93453000	92325000	93645000	93765000	94245000	93285000	93209953.5232384
4706	93474000	92322000	93642000	93882000	94242000	93282000	93217484.2578711
4707	93519000	92319000	93759000	93999000	94239000	93279000	93225002.9985008
4708	93540000	92316000	93756000	93996000	94356000	93276000	93232521.7391304
4709	93561000	92433000	93753000	93993000	94353000	93273000	93240040.4797601
4710	93582000	92430000	93750000	94110000	94350000	93270000	93247547.2263868
4711	93603000	92547000	93747000	94107000	94347000	93267000	93255053.9730135
4712	93624000	92544000	93864000	94104000	94344000	93264000	93262560.7196402
4713	93621000	92541000	93861000	94101000	94341000	93261000	93270055.4722639
4714	93618000	92538000	93858000	94098000	94338000	93258000	93277550.2248875
4715	93615000	92535000	93855000	94095000	94335000	93255000	93285044.9775112
4716	93660000	92532000	93972000	94212000	94332000	93252000	93292503.7481259
4717	93705000	92529000	94089000	94209000	94449000	93249000	93299950.5247376
4718	93702000	92526000	94086000	94206000	94446000	93246000	93307397.3013493
4719	93699000	92523000	94083000	94203000	94443000	93243000	93314844.077961
4720	93696000	92520000	94080000	94200000	94440000	93240000	93322314.8425787
4721	93693000	92517000	94077000	94197000	94437000	93237000	93329785.6071964
4722	93714000	92514000	94194000	94194000	94434000	93234000	93337268.3658171
4723	93735000	92511000	94191000	94311000	94431000	93231000	93344763.1184408
4724	93756000	92508000	94188000	94308000	94548000	93228000	93352269.8650675
4725	93753000	92505000	94185000	94305000	94545000	93225000	93359764.6176912
4726	93750000	92502000	94182000	94302000	94542000	93222000	93367271.3643178
4727	93747000	92499000	94179000	94299000	94539000	93219000	93374790.1049475
4728	93744000	92496000	94176000	94296000	94536000	93216000	93382320.8395802
4729	93765000	92613000	94173000	94293000	94533000	93213000	93389851.5742129
4730	93786000	92610000	94290000	94290000	94530000	93210000	93397394.3028486
4731	93783000	92607000	94287000	94287000	94527000	93207000	93404937.0314843
4732	93780000	92604000	94284000	94284000	94524000	93204000	93412491.7541229
4733	93825000	92601000	94281000	94401000	94521000	93321000	93420058.4707646
4734	93822000	92598000	94278000	94398000	94518000	93318000	93427637.1814093
4735	93819000	92595000	94275000	94395000	94515000	93315000	93435215.892054
4736	93816000	92592000	94272000	94392000	94512000	93312000	93442806.5967017
4737	93813000	92589000	94269000	94389000	94509000	93309000	93450385.3073463
4738	93858000	92586000	94266000	94386000	94626000	93426000	93457964.017991
4739	93855000	92583000	94263000	94383000	94623000	93423000	93465554.7226387
4740	93876000	92580000	94260000	94380000	94740000	93420000	93473133.4332834
4741	93873000	92577000	94257000	94377000	94737000	93417000	93480712.143928
4742	93870000	92574000	94254000	94374000	94734000	93414000	93488314.8425787
4743	93867000	92571000	94251000	94371000	94731000	93411000	93495929.5352324
4744	93888000	92568000	94248000	94368000	94728000	93528000	93503532.2338831
4745	93909000	92565000	94245000	94365000	94845000	93525000	93511146.9265367
4746	93906000	92562000	94242000	94362000	94842000	93522000	93518737.6311844
4747	93951000	92679000	94239000	94359000	94959000	93519000	93526328.3358321
4748	93948000	92676000	94236000	94356000	94956000	93516000	93533919.0404798
4749	93969000	92673000	94353000	94353000	94953000	93513000	93541521.7391304
4750	93966000	92670000	94350000	94350000	94950000	93510000	93549124.4377811
4751	93987000	92667000	94347000	94467000	94947000	93507000	93556727.1364318
4752	94008000	92664000	94344000	94584000	94944000	93504000	93564317.8410795
4753	94053000	92781000	94341000	94581000	94941000	93621000	93571920.5397301
4754	94050000	92778000	94338000	94578000	94938000	93618000	93579523.2383808
4755	94071000	92775000	94335000	94695000	94935000	93615000	93587125.9370315
4756	94092000	92892000	94332000	94692000	94932000	93612000	93594728.6356822
4757	94137000	92889000	94329000	94809000	95049000	93609000	93602331.3343328
4758	94134000	92886000	94326000	94806000	95046000	93606000	93609934.0329835
4759	94155000	92883000	94323000	94803000	95163000	93603000	93617536.7316342
4760	94176000	92880000	94320000	94920000	95160000	93600000	93625139.4302849
4761	94197000	92877000	94317000	94917000	95277000	93597000	93632730.1349325
4762	94194000	92874000	94314000	94914000	95274000	93594000	93640320.8395802
4763	94191000	92871000	94311000	94911000	95271000	93591000	93647887.5562219
4764	94212000	92868000	94308000	94908000	95268000	93708000	93655454.2728636
4765	94233000	92985000	94305000	94905000	95265000	93705000	93663032.9835082
4766	94254000	93102000	94302000	94902000	95262000	93702000	93670611.6941529
4767	94251000	93099000	94299000	94899000	95259000	93699000	93678190.4047976
4768	94272000	93096000	94296000	95016000	95256000	93696000	93685769.1154423
4769	94269000	93093000	94293000	95013000	95253000	93693000	93693323.8380809
4770	94266000	93090000	94290000	95010000	95250000	93690000	93700866.5667166
4771	94263000	93087000	94287000	95007000	95247000	93687000	93708409.2953523
4772	94284000	93204000	94284000	95004000	95244000	93684000	93715952.023988
4773	94281000	93201000	94281000	95001000	95241000	93681000	93723494.7526237
4774	94302000	93198000	94278000	95118000	95238000	93678000	93731037.4812594
4775	94299000	93195000	94275000	95115000	95235000	93675000	93738604.1979011
4776	94296000	93192000	94272000	95112000	95232000	93672000	93746206.8965517
4777	94293000	93189000	94269000	95109000	95229000	93669000	93753797.6011994
4778	94314000	93186000	94266000	95226000	95226000	93666000	93761388.3058471
4779	94311000	93183000	94263000	95223000	95223000	93663000	93768979.0104947
4780	94308000	93180000	94260000	95220000	95220000	93660000	93776569.7151424
4781	94329000	93177000	94257000	95217000	95337000	93657000	93784148.4257871
4782	94326000	93174000	94254000	95214000	95334000	93654000	93791739.1304348
4783	94347000	93171000	94251000	95211000	95451000	93651000	93799329.8350825
4784	94344000	93168000	94248000	95208000	95448000	93648000	93806908.5457271
4785	94341000	93165000	94245000	95205000	95445000	93645000	93814499.2503748
4786	94362000	93162000	94242000	95202000	95562000	93642000	93822089.9550225
4787	94359000	93159000	94239000	95199000	95559000	93639000	93829680.6596701
4788	94404000	93276000	94356000	95196000	95556000	93636000	93837259.3703148
4789	94425000	93393000	94353000	95193000	95553000	93633000	93844838.0809595
4790	94422000	93390000	94350000	95190000	95550000	93630000	93852404.7976012
4791	94419000	93387000	94347000	95187000	95547000	93627000	93859971.5142429
4792	94440000	93384000	94344000	95184000	95664000	93624000	93867550.2248875
4793	94461000	93381000	94341000	95181000	95781000	93621000	93875140.9295352
4794	94458000	93378000	94338000	95178000	95778000	93618000	93882731.6341829
4795	94479000	93375000	94335000	95295000	95775000	93615000	93890310.3448276
4796	94476000	93372000	94332000	95292000	95772000	93612000	93897865.0674663
4797	94473000	93369000	94329000	95289000	95769000	93609000	93905443.7781109
4798	94494000	93366000	94326000	95406000	95766000	93606000	93913022.4887556
4799	94491000	93363000	94323000	95403000	95763000	93603000	93920589.2053973
4800	94488000	93360000	94320000	95400000	95760000	93600000	93928155.922039
4801	94533000	93477000	94317000	95517000	95757000	93597000	93935722.6386807
4802	94530000	93474000	94314000	95514000	95754000	93594000	93943289.3553223
4803	94551000	93471000	94431000	95511000	95751000	93591000	93950856.071964
4804	94548000	93468000	94428000	95508000	95748000	93588000	93958410.7946027
4805	94545000	93465000	94425000	95505000	95745000	93585000	93965965.5172414
4806	94542000	93462000	94422000	95502000	95742000	93582000	93973520.2398801
4807	94563000	93579000	94419000	95499000	95739000	93579000	93981074.9625187
4808	94560000	93576000	94416000	95496000	95736000	93576000	93988617.6911544
4809	94557000	93573000	94413000	95493000	95733000	93573000	93996160.4197901
4810	94578000	93570000	94410000	95490000	95730000	93690000	94003679.1604198
4811	94599000	93567000	94407000	95487000	95727000	93807000	94011197.9010495
4812	94596000	93564000	94404000	95484000	95724000	93804000	94018704.6476762
4813	94593000	93561000	94401000	95481000	95721000	93801000	94026199.4002998
4814	94590000	93558000	94398000	95478000	95718000	93798000	94033694.1529235
4815	94587000	93555000	94395000	95475000	95715000	93795000	94041176.9115442
4816	94584000	93552000	94392000	95472000	95712000	93792000	94048647.6761619
4817	94581000	93549000	94389000	95469000	95709000	93789000	94056118.4407796
4818	94578000	93546000	94386000	95466000	95706000	93786000	94063577.2113943
4819	94599000	93663000	94383000	95463000	95703000	93783000	94071035.982009
4820	94596000	93660000	94380000	95460000	95700000	93780000	94078506.7466267
4821	94593000	93657000	94377000	95457000	95697000	93777000	94085989.5052474
4822	94590000	93654000	94374000	95454000	95694000	93774000	94093472.2638681
4823	94587000	93651000	94371000	95451000	95691000	93771000	94100943.0284858
4824	94608000	93648000	94488000	95448000	95688000	93768000	94108413.7931034
4825	94605000	93645000	94485000	95445000	95685000	93765000	94115896.5517241
4826	94626000	93642000	94482000	95562000	95682000	93762000	94123355.3223388
4827	94623000	93639000	94479000	95559000	95679000	93759000	94130814.0929535
4828	94644000	93636000	94476000	95556000	95676000	93876000	94138284.8575712
4829	94641000	93633000	94473000	95553000	95673000	93873000	94145755.6221889
4830	94638000	93630000	94470000	95550000	95670000	93870000	94153226.3868066
4831	94659000	93627000	94467000	95547000	95787000	93867000	94160673.1634183
4832	94656000	93624000	94464000	95544000	95784000	93864000	94168107.946027
4833	94653000	93621000	94461000	95541000	95781000	93861000	94175530.7346327
4834	94722000	93738000	94458000	95538000	95898000	93978000	94182953.5232384
4835	94719000	93735000	94455000	95535000	95895000	93975000	94190364.3178411
4836	94716000	93732000	94452000	95532000	95892000	93972000	94197763.1184408
4837	94761000	93849000	94449000	95649000	95889000	93969000	94205161.9190405
4838	94758000	93846000	94446000	95646000	95886000	93966000	94212560.7196402
4839	94803000	93843000	94563000	95643000	96003000	93963000	94219959.5202399
4840	94848000	93960000	94560000	95760000	9.6e+07	93960000	94227382.3088456
4841	94869000	93957000	94557000	95757000	96117000	93957000	94234805.0974513
4842	94890000	93954000	94554000	95874000	96114000	93954000	94242215.892054
4843	94887000	93951000	94551000	95871000	96111000	93951000	94249602.6986507
4844	94884000	93948000	94548000	95868000	96108000	93948000	94256989.5052474
4845	94881000	93945000	94545000	95865000	96105000	93945000	94264376.3118441
4846	94902000	93942000	94542000	95862000	96222000	93942000	94271763.1184408
4847	94899000	93939000	94539000	95859000	96219000	93939000	94279149.9250375
4848	94896000	93936000	94536000	95856000	96216000	93936000	94286524.7376312
4849	94917000	93933000	94653000	95853000	96213000	93933000	94293911.5442279
4850	94914000	93930000	94650000	95850000	96210000	93930000	94301298.3508246
4851	94911000	93927000	94647000	95847000	96207000	93927000	94308697.1514243
4852	94908000	93924000	94644000	95844000	96204000	93924000	94316095.952024
4853	94905000	93921000	94641000	95841000	96201000	93921000	94323494.7526237
4854	94926000	93918000	94638000	95838000	96318000	93918000	94330893.5532234
4855	94923000	93915000	94635000	95835000	96315000	93915000	94338292.3538231
4856	94920000	93912000	94632000	95832000	96312000	93912000	94345679.1604198
4857	94917000	93909000	94629000	95829000	96309000	93909000	94353077.9610195
4858	94914000	93906000	94626000	95826000	96306000	93906000	94360464.7676162
4859	94935000	93903000	94743000	95823000	96303000	93903000	94367851.5742129
4860	94932000	93900000	94740000	95820000	96300000	93900000	94375250.3748126
4861	94929000	93897000	94737000	95817000	96297000	93897000	94382637.1814093
4862	94926000	93894000	94734000	95814000	96294000	93894000	94390011.994003
4863	94947000	93891000	94851000	95811000	96291000	93891000	94397362.8185907
4864	94944000	93888000	94848000	95808000	96288000	93888000	94404725.6371814
4865	94965000	94005000	94845000	95805000	96285000	93885000	94412088.4557721
4866	94986000	94002000	94842000	95802000	96282000	94002000	94419463.2683658
4867	95007000	93999000	94839000	95919000	96279000	93999000	94426850.0749625
4868	95004000	93996000	94836000	95916000	96276000	93996000	94434248.8755622
4869	95001000	93993000	94833000	95913000	96273000	93993000	94441647.6761619
4870	94998000	93990000	94830000	95910000	96270000	93990000	94449046.4767616
4871	94995000	93987000	94827000	95907000	96267000	93987000	94456445.2773613
4872	94992000	93984000	94824000	95904000	96264000	93984000	94463844.077961
4873	94989000	93981000	94821000	95901000	96261000	93981000	94471218.8905547
4874	94986000	93978000	94818000	95898000	96258000	93978000	94478581.7091454
4875	94983000	93975000	94815000	95895000	96255000	93975000	94485956.5217391
4876	94980000	93972000	94812000	95892000	96252000	93972000	94493331.3343328
4877	94977000	93969000	94809000	95889000	96249000	93969000	94500706.1469265
4878	94974000	93966000	94806000	95886000	96246000	93966000	94508056.9715142
4879	94971000	93963000	94803000	95883000	96243000	93963000	94515407.7961019
4880	94968000	93960000	94800000	95880000	96240000	93960000	94522770.6146927
4881	94965000	93957000	94797000	95877000	96237000	93957000	94530133.4332833
4882	94962000	93954000	94794000	95874000	96234000	93954000	94537484.2578711
4883	94959000	93951000	94791000	95871000	96231000	93951000	94544835.0824588
4884	94956000	93948000	94788000	95868000	96228000	93948000	94552185.9070465
4885	94953000	93945000	94785000	95865000	96225000	93945000	94559524.7376312
4886	94974000	93942000	94782000	95862000	96222000	94062000	94566851.5742129
