envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
4012	112356000	111324000	113244000	111684000	113244000	112284000	111686398.8006
4013	112377000	111321000	113241000	111681000	113361000	112281000	111695440.77961
4014	112374000	111318000	113238000	111678000	113358000	112278000	111704470.764618
4015	112371000	111315000	113235000	111675000	113355000	112275000	111713488.755622
4016	112368000	111312000	113232000	111672000	113352000	112272000	111722494.752624
4017	112389000	111309000	113229000	111669000	113349000	112389000	111731476.761619
4018	112386000	111306000	113226000	111666000	113346000	112386000	111740458.770615
4019	112383000	111303000	113223000	111663000	113343000	112383000	111749416.791604
4020	112380000	111300000	113220000	111660000	113340000	112380000	111758350.824588
4021	112425000	111417000	113217000	111657000	113337000	112497000	111767296.851574
4022	112422000	111414000	113214000	111654000	113334000	112494000	111776230.884558
4023	112419000	111411000	113211000	111651000	113331000	112491000	111785164.917541
4024	112416000	111408000	113208000	111648000	113328000	112488000	111794098.950525
4025	112461000	111525000	113325000	111645000	113325000	112485000	111803032.983508
4026	112458000	111522000	113322000	111642000	113322000	112482000	111811955.022489
4027	112455000	111519000	113319000	111639000	113319000	112479000	111820877.061469
4028	112476000	111636000	113316000	111636000	113316000	112476000	111829799.10045
4029	112473000	111633000	113313000	111633000	113313000	112473000	111838709.145427
4030	112518000	111630000	113310000	111750000	113310000	112590000	111847619.190405
4031	112515000	111627000	113307000	111747000	113307000	112587000	111856529.235382
4032	112536000	111744000	113304000	111744000	113304000	112584000	111865439.28036
4033	112533000	111741000	113301000	111741000	113301000	112581000	111874337.331334
4034	112554000	111738000	113418000	111738000	113298000	112578000	111883223.388306
4035	112551000	111735000	113415000	111735000	113295000	112575000	111892097.451274
4036	112572000	111732000	113412000	111852000	113292000	112572000	111900959.52024
4037	112569000	111729000	113409000	111849000	113289000	112569000	111909821.589205
4038	112566000	111726000	113406000	111846000	113286000	112566000	111918671.664168
4039	112563000	111723000	113403000	111843000	113283000	112563000	111927509.745127
4040	112584000	111720000	113400000	111960000	113280000	112560000	111936311.844078
4041	112581000	111717000	113397000	111957000	113277000	112557000	111945101.949026
4042	112602000	111714000	113394000	111954000	113274000	112674000	111953892.053973
4043	112599000	111711000	113391000	111951000	113271000	112671000	111962670.164918
4044	112596000	111708000	113388000	111948000	113268000	112668000	111971448.275862
4045	112617000	111705000	113385000	111945000	113265000	112785000	111980202.398801
4046	112662000	111822000	113382000	112062000	113262000	112782000	111988956.521739
4047	112683000	111819000	113379000	112059000	113259000	112899000	111997734.632684
4048	112680000	111816000	113376000	112056000	113256000	112896000	112006488.755622
4049	112677000	111813000	113373000	112053000	113253000	112893000	112015254.872564
4050	112698000	111930000	113370000	112050000	113250000	112890000	112024020.989505
4051	112767000	112047000	113487000	112047000	113247000	113007000	112032775.112444
4052	112812000	112044000	113484000	112164000	113244000	113124000	112041517.241379
4053	112809000	112041000	113481000	112161000	113241000	113121000	112050247.376312
4054	112806000	112038000	113478000	112158000	113238000	113118000	112058989.505247
4055	112803000	112035000	113475000	112155000	113235000	113115000	112067731.634183
4056	112824000	112032000	113472000	112272000	113232000	113112000	112076473.763118
4057	112821000	112029000	113469000	112269000	113229000	113109000	112085227.886057
4058	112842000	112026000	113466000	112386000	113226000	113106000	112093994.002998
4059	112839000	112023000	113463000	112383000	113223000	113103000	112102772.113943
4060	112836000	112020000	113460000	112380000	113220000	113100000	112111562.218891
4061	112857000	112017000	113457000	112377000	113337000	113097000	112120340.329835
4062	112854000	112014000	113454000	112374000	113334000	113094000	112129118.44078
4063	112851000	112011000	113451000	112371000	113331000	113091000	112137872.563718
4064	112848000	112008000	113448000	112368000	113328000	113088000	112146602.698651
4065	112845000	112005000	113445000	112365000	113325000	113085000	112155332.833583
4066	112890000	112122000	113442000	112482000	113322000	113082000	112164050.974513
4067	112887000	112119000	113439000	112479000	113319000	113079000	112172757.121439
4068	112884000	112116000	113436000	112476000	113316000	113076000	112181463.268366
4069	112881000	112113000	113433000	112473000	113313000	113073000	112190157.421289
4070	112878000	112110000	113430000	112470000	113310000	113070000	112198839.58021
4071	112875000	112107000	113427000	112467000	113307000	113067000	112207497.751124
4072	112896000	112104000	113424000	112464000	113424000	113064000	112216155.922039
4073	112893000	112101000	113421000	112461000	113421000	113061000	112224778.110945
4074	112914000	112098000	113418000	112578000	113418000	113058000	112233388.305847
4075	112935000	112095000	113415000	112695000	113415000	113055000	112241998.50075
4076	112956000	112092000	113412000	112692000	113412000	113172000	112250596.701649
4077	112977000	112089000	113409000	112809000	113409000	113169000	112259182.908546
4078	112998000	112086000	113406000	112806000	113526000	113166000	112267769.115442
4079	112995000	112083000	113403000	112803000	113523000	113163000	112276343.328336
4080	112992000	112080000	113400000	112800000	113520000	113160000	112284905.547226
4081	112989000	112077000	113397000	112797000	113517000	113157000	112293479.76012
4082	112986000	112074000	113394000	112794000	113514000	113154000	112302041.97901
4083	113007000	112071000	113391000	112791000	113631000	113151000	112310580.209895
4084	113052000	112068000	113388000	112788000	113748000	113268000	112319118.44078
4085	113049000	112065000	113385000	112785000	113745000	113265000	112327644.677661
4086	113070000	112062000	113382000	112902000	113742000	113262000	112336146.926537
4087	113067000	112059000	113379000	112899000	113739000	113259000	112344637.181409
4088	113064000	112056000	113376000	112896000	113736000	113256000	112353139.430285
4089	113085000	112053000	113373000	112893000	113853000	113253000	112361641.67916
4090	113082000	112050000	113370000	112890000	113850000	113250000	112370143.928036
4091	113079000	112047000	113367000	112887000	113847000	113247000	112378646.176912
4092	113100000	112044000	113364000	112884000	113964000	113244000	112387112.443778
4093	113097000	112041000	113361000	112881000	113961000	113241000	112395566.716642
4094	113118000	112038000	113358000	112998000	113958000	113238000	112404008.995502
4095	113139000	112035000	113355000	112995000	114075000	113235000	112412451.274363
4096	113184000	112032000	113352000	112992000	114192000	113352000	112420869.565217
4097	113205000	112029000	113349000	112989000	114189000	113469000	112429287.856072
4098	113226000	112146000	113346000	112986000	114186000	113466000	112437706.146927
4099	113271000	112263000	113463000	112983000	114183000	113463000	112446124.437781
4100	113316000	112380000	113580000	112980000	114180000	113460000	112454542.728636
4101	113313000	112377000	113577000	112977000	114177000	113457000	112462949.025487
4102	113310000	112374000	113574000	112974000	114174000	113454000	112471355.322339
4103	113307000	112371000	113571000	112971000	114171000	113451000	112479773.613193
4104	113328000	112488000	113568000	112968000	114168000	113448000	112488215.892054
4105	113373000	112485000	113685000	112965000	114165000	113565000	112496658.170915
4106	113394000	112482000	113682000	112962000	114162000	113682000	112505100.449775
4107	113391000	112479000	113679000	112959000	114159000	113679000	112513542.728636
4108	113388000	112476000	113676000	112956000	114156000	113676000	112521973.013493
4109	113409000	112473000	113673000	112953000	114153000	113793000	112530403.298351
4110	113430000	112470000	113670000	112950000	114270000	113790000	112538833.583208
4111	113475000	112587000	113787000	112947000	114267000	113787000	112547251.874063
4112	113472000	112584000	113784000	112944000	114264000	113784000	112555682.158921
4113	113493000	112581000	113781000	113061000	114261000	113781000	112564112.443778
4114	113586000	112578000	113898000	113178000	114378000	113898000	112572542.728636
4115	113631000	112575000	114015000	113295000	114375000	113895000	112580973.013493
4116	113652000	112692000	114012000	113292000	114372000	113892000	112589391.304348
4117	113649000	112689000	114009000	113289000	114369000	113889000	112597821.589205
4118	113646000	112686000	114006000	113286000	114366000	113886000	112606263.868066
4119	113643000	112683000	114003000	113283000	114363000	113883000	112614694.152924
4120	113640000	112680000	1.14e+08	113280000	114360000	113880000	112623124.437781
4121	113685000	112677000	113997000	113397000	114477000	113877000	112631566.716642
4122	113682000	112674000	113994000	113394000	114474000	113874000	112639997.001499
4123	113679000	112671000	113991000	113391000	114471000	113871000	112648415.292354
4124	113676000	112668000	113988000	113388000	114468000	113868000	112656833.583208
4125	113673000	112665000	113985000	113385000	114465000	113865000	112665251.874063
4126	113694000	112662000	113982000	113382000	114462000	113982000	112673646.176912
4127	113691000	112659000	113979000	113379000	114459000	113979000	112682040.47976
4128	113712000	112656000	113976000	113376000	114456000	114096000	112690410.794603
4129	113733000	112653000	113973000	113373000	114453000	114213000	112698769.115442
4130	113730000	112650000	113970000	113370000	114450000	114210000	112707127.436282
4131	113727000	112647000	113967000	113367000	114447000	114207000	112715485.757121
4132	113724000	112644000	113964000	113364000	114444000	114204000	112723844.077961
4133	113721000	112641000	113961000	113361000	114441000	114201000	112732214.392804
4134	113718000	112638000	113958000	113358000	114438000	114198000	112740584.707646
4135	113715000	112635000	113955000	113355000	114435000	114195000	112748943.028486
4136	113712000	112632000	113952000	113352000	114432000	114192000	112757313.343328
4137	113709000	112629000	113949000	113349000	114429000	114189000	112765695.652174
4138	113730000	112746000	113946000	113346000	114426000	114186000	112774077.961019
4139	113727000	112743000	113943000	113343000	114423000	114183000	112782436.281859
4140	113724000	112740000	113940000	113340000	114420000	114180000	112790782.608696
4141	113745000	112857000	113937000	113337000	114417000	114177000	112799104.947526
4142	113742000	112854000	113934000	113334000	114414000	114174000	112807427.286357
4143	113739000	112851000	113931000	113331000	114411000	114171000	112815737.631184
4144	113760000	112848000	114048000	113328000	114408000	114168000	112824035.982009
4145	113757000	112845000	114045000	113325000	114405000	114165000	112832346.326837
4146	113778000	112962000	114042000	113322000	114402000	114162000	112840644.677661
4147	113799000	112959000	114039000	113319000	114519000	114159000	112848943.028486
4148	113796000	112956000	114036000	113316000	114516000	114156000	112857217.391304
4149	113817000	113073000	114033000	113313000	114513000	114153000	112865479.76012
4150	113814000	113070000	114030000	113310000	114510000	114150000	112873754.122939
4151	113811000	113067000	114027000	113307000	114507000	114147000	112882028.485757
4152	113808000	113064000	114024000	113304000	114504000	114144000	112890290.854573
4153	113805000	113061000	114021000	113301000	114501000	114141000	112898529.235382
4154	113850000	113178000	114018000	113298000	114498000	114258000	112906767.616192
4155	113847000	113175000	114015000	113295000	114495000	114255000	112914994.002999
4156	113868000	113172000	114012000	113292000	114612000	114252000	112923220.389805
4157	113865000	113169000	114009000	113289000	114609000	114249000	112931446.776612
4158	113910000	113286000	114126000	113286000	114606000	114246000	112939661.169415
4159	113931000	113283000	114123000	113403000	114603000	114243000	112947875.562219
4160	113928000	113280000	114120000	113400000	114600000	114240000	112956065.967016
4161	113949000	113277000	114117000	113397000	114717000	114237000	112964256.371814
4162	113946000	113274000	114114000	113394000	114714000	114234000	112972446.776612
4163	113943000	113271000	114111000	113391000	114711000	114231000	112980649.175412
4164	113940000	113268000	114108000	113388000	114708000	114228000	112988839.58021
4165	113937000	113265000	114105000	113385000	114705000	114225000	112997029.985008
4166	113934000	113262000	114102000	113382000	114702000	114222000	113005244.377811
4167	113955000	113259000	114099000	113379000	114699000	114339000	113013458.770615
4168	113976000	113376000	114096000	113376000	114696000	114336000	113021661.169415
4169	113997000	113493000	114093000	113373000	114693000	114333000	113029839.58021
4170	113994000	113490000	114090000	113370000	114690000	114330000	113038029.985008
4171	114015000	113487000	114087000	113367000	114687000	114447000	113046208.395802
4172	114012000	113484000	114084000	113364000	114684000	114444000	113054386.806597
4173	114009000	113481000	114081000	113361000	114681000	114441000	113062565.217391
4174	114006000	113478000	114078000	113358000	114678000	114438000	113070743.628186
4175	114027000	113595000	114075000	113355000	114675000	114435000	113078922.038981
4176	114024000	113592000	114072000	113352000	114672000	114432000	113087100.449775
4177	114045000	113589000	114189000	113349000	114669000	114429000	113095278.86057
4178	114066000	113586000	114186000	113346000	114786000	114426000	113103445.277361
4179	114063000	113583000	114183000	113343000	114783000	114423000	113111587.706147
4180	114060000	113580000	114180000	113340000	114780000	114420000	113119718.14093
4181	114057000	113577000	114177000	113337000	114777000	114417000	113127848.575712
4182	114078000	113574000	114174000	113334000	114894000	114414000	113135967.016492
4183	114099000	113571000	114171000	113451000	114891000	114411000	113144085.457271
4184	114096000	113568000	114168000	113448000	114888000	114408000	113152203.898051
4185	114117000	113565000	114165000	113565000	114885000	114405000	113160322.338831
4186	114114000	113562000	114162000	113562000	114882000	114402000	113168428.785607
4187	114111000	113559000	114159000	113559000	114879000	114399000	113176535.232384
4188	114132000	113556000	114276000	113556000	114876000	114396000	113184629.685157
4189	114129000	113553000	114273000	113553000	114873000	114393000	113192712.143928
4190	114150000	113550000	114270000	113670000	114870000	114390000	113200782.608696
4191	114147000	113547000	114267000	113667000	114867000	114387000	113208853.073463
4192	114144000	113544000	114264000	113664000	114864000	114384000	113216923.538231
4193	114141000	113541000	114261000	113661000	114861000	114381000	113224982.008996
4194	114138000	113538000	114258000	113658000	114858000	114378000	113233028.485757
4195	114159000	113535000	114255000	113775000	114855000	114375000	113241074.962519
4196	114156000	113532000	114252000	113772000	114852000	114372000	113249109.445277
4197	114153000	113529000	114249000	113769000	114849000	114369000	113257155.922039
4198	114150000	113526000	114246000	113766000	114846000	114366000	113265202.398801
4199	114171000	113523000	114243000	113763000	114963000	114363000	113273236.881559
4200	114168000	113520000	114240000	113760000	114960000	114360000	113281259.370315
4201	114189000	113517000	114237000	113757000	115077000	114357000	113289269.865067
4202	114234000	113514000	114234000	113874000	115074000	114474000	113297280.35982
4203	114231000	113511000	114231000	113871000	115071000	114471000	113305290.854573
4204	114252000	113508000	114228000	113868000	115188000	114468000	113313289.355322
4205	114249000	113505000	114225000	113865000	115185000	114465000	113321287.856072
4206	114246000	113502000	114222000	113862000	115182000	114462000	113329298.350825
4207	114243000	113499000	114219000	113859000	115179000	114459000	113337308.845577
4208	114264000	113496000	114336000	113856000	115176000	114456000	113345319.34033
4209	114285000	113493000	114333000	113853000	115293000	114453000	113353341.829085
4210	114306000	113490000	114330000	113970000	115290000	114450000	113361352.323838
4211	114327000	113487000	114327000	113967000	115407000	114447000	113369350.824588
4212	114324000	113484000	114324000	113964000	115404000	114444000	113377361.31934
4213	114321000	113481000	114321000	113961000	115401000	114441000	113385371.814093
4214	114318000	113478000	114318000	113958000	115398000	114438000	113393358.32084
4215	114339000	113595000	114315000	113955000	115395000	114435000	113401296.851574
4216	114336000	113592000	114312000	113952000	115392000	114432000	113409235.382309
4217	114357000	113589000	114309000	113949000	115509000	114429000	113417161.91904
4218	114378000	113706000	114306000	113946000	115506000	114426000	113425088.455772
4219	114399000	113823000	114303000	113943000	115503000	114423000	113433002.998501
4220	114420000	113820000	114420000	113940000	115500000	114420000	113440917.541229
4221	114417000	113817000	114417000	113937000	115497000	114417000	113448808.095952
4222	114438000	113814000	114414000	114054000	115494000	114414000	113456698.650675
4223	114435000	113811000	114411000	114051000	115491000	114411000	113464577.211394
4224	114432000	113808000	114408000	114048000	115488000	114408000	113472455.772114
4225	114429000	113805000	114405000	114045000	115485000	114405000	113480334.332834
4226	114426000	113802000	114402000	114042000	115482000	114402000	113488200.89955
4227	114423000	113799000	114399000	114039000	115479000	114399000	113496055.472264
4228	114420000	113796000	114396000	114036000	115476000	114396000	113503898.050975
4229	114417000	113793000	114393000	114033000	115473000	114393000	113511740.629685
4230	114438000	113790000	114390000	114030000	115590000	114390000	113519583.208396
4231	114483000	113787000	114387000	114147000	115587000	114507000	113527449.775112
4232	114480000	113784000	114384000	114144000	115584000	114504000	113535316.341829
4233	114477000	113781000	114381000	114141000	115581000	114501000	113543182.908546
4234	114474000	113778000	114378000	114138000	115578000	114498000	113551049.475262
4235	114471000	113775000	114375000	114135000	115575000	114495000	113558892.053973
4236	114468000	113772000	114372000	114132000	115572000	114492000	113566734.632684
4237	114465000	113769000	114369000	114129000	115569000	114489000	113574577.211394
4238	114462000	113766000	114366000	114126000	115566000	114486000	113582419.790105
4239	114483000	113883000	114363000	114123000	115563000	114483000	113590262.368816
4240	114480000	113880000	114360000	114120000	115560000	114480000	113598092.953523
4241	114477000	113877000	114357000	114117000	115557000	114477000	113605923.538231
4242	114474000	113874000	114354000	114114000	115554000	114474000	113613742.128936
4243	114471000	113871000	114351000	114111000	115551000	114471000	113621560.71964
4244	114492000	113868000	114348000	114228000	115548000	114468000	113629379.310345
4245	114561000	113865000	114345000	114345000	115665000	114585000	113637197.90105
4246	114582000	113982000	114342000	114342000	115662000	114582000	113645016.491754
4247	114603000	113979000	114339000	114459000	115659000	114579000	113652835.082459
4248	114600000	113976000	114336000	114456000	115656000	114576000	113660653.673163
4249	114621000	113973000	114333000	114573000	115653000	114573000	113668460.269865
4250	114618000	113970000	114330000	114570000	115650000	114570000	113676254.872564
4251	114615000	113967000	114327000	114567000	115647000	114567000	113684037.481259
4252	114660000	114084000	114324000	114684000	115644000	114564000	113691808.095952
4253	114657000	114081000	114321000	114681000	115641000	114561000	113699578.710645
4254	114678000	114198000	114318000	114678000	115638000	114558000	113707325.337331
4255	114675000	114195000	114315000	114675000	115635000	114555000	113715071.964018
4256	114696000	114192000	114312000	114672000	115752000	114552000	113722818.590705
4257	114693000	114189000	114309000	114669000	115749000	114549000	113730565.217391
4258	114690000	114186000	114306000	114666000	115746000	114546000	113738299.850075
4259	114711000	114183000	114303000	114663000	115863000	114543000	113746010.494753
4260	114708000	114180000	114300000	114660000	115860000	114540000	113753721.13943
4261	114729000	114177000	114417000	114657000	115857000	114537000	113761419.790105
4262	114774000	114174000	114414000	114774000	115974000	114534000	113769118.44078
4263	114795000	114171000	114411000	114771000	116091000	114531000	113776805.097451
4264	114816000	114288000	114408000	114768000	116088000	114528000	113784491.754123
4265	114813000	114285000	114405000	114765000	116085000	114525000	113792154.422789
4266	114834000	114282000	114402000	114762000	116202000	114522000	113799817.091454
4267	114855000	114399000	114399000	114759000	116199000	114519000	113807479.76012
4268	114852000	114396000	114396000	114756000	116196000	114516000	113815130.434783
4269	114849000	114393000	114393000	114753000	116193000	114513000	113822769.115442
4270	114846000	114390000	114390000	114750000	116190000	114510000	113830407.796102
4271	114843000	114387000	114387000	114747000	116187000	114507000	113838058.470765
4272	114864000	114384000	114384000	114864000	116184000	114504000	113845697.151424
4273	114885000	114381000	114381000	114861000	116181000	114621000	113853311.844078
4274	114882000	114378000	114378000	114858000	116178000	114618000	113860926.536732
4275	114879000	114375000	114375000	114855000	116175000	114615000	113868541.229385
4276	114876000	114372000	114372000	114852000	116172000	114612000	113876143.928036
4277	114897000	114369000	114369000	114849000	116289000	114609000	113883734.632684
4278	114942000	114366000	114366000	114966000	116406000	114606000	113891313.343328
4279	114963000	114363000	114483000	114963000	116403000	114603000	113898892.053973
4280	114960000	114360000	114480000	114960000	116400000	114600000	113906470.764618
4281	114957000	114357000	114477000	114957000	116397000	114597000	113914061.469265
4282	114954000	114354000	114474000	114954000	116394000	114594000	113921652.173913
4283	114951000	114351000	114471000	114951000	116391000	114591000	113929254.872564
4284	114972000	114468000	114468000	114948000	116388000	114588000	113936845.577211
4285	114969000	114465000	114465000	114945000	116385000	114585000	113944424.287856
4286	114990000	114462000	114462000	114942000	116502000	114582000	113951991.004498
4287	114987000	114459000	114459000	114939000	116499000	114579000	113959557.721139
4288	115032000	114456000	114456000	115056000	116496000	114696000	113967124.437781
4289	115029000	114453000	114453000	115053000	116493000	114693000	113974691.154423
4290	115050000	114450000	114450000	115170000	116490000	114690000	113982257.871064
4291	115071000	114447000	114447000	115287000	116487000	114687000	113989812.593703
4292	115092000	114564000	114444000	115284000	116484000	114684000	113997367.316342
4293	115089000	114561000	114441000	115281000	116481000	114681000	114004910.044978
4294	115086000	114558000	114438000	115278000	116478000	114678000	114012452.773613
4295	115083000	114555000	114435000	115275000	116475000	114675000	114019971.514243
4296	115080000	114552000	114432000	115272000	116472000	114672000	114027490.254873
4297	115101000	114549000	114429000	115269000	116469000	114789000	114034997.001499
4298	115170000	114546000	114546000	115386000	116586000	114786000	114042503.748126
4299	115215000	114543000	114663000	115383000	116703000	114783000	114050010.494753
4300	115212000	114540000	114660000	115380000	116700000	114780000	114057505.247376
4301	115233000	114537000	114657000	115497000	116697000	114777000	114065011.994003
4302	115230000	114534000	114654000	115494000	116694000	114774000	114072506.746627
4303	115251000	114531000	114651000	115611000	116691000	114771000	114080025.487256
4304	115296000	114528000	114648000	115608000	116808000	114888000	114087544.227886
4305	115317000	114645000	114645000	115605000	116805000	114885000	114095074.962519
4306	115314000	114642000	114642000	115602000	116802000	114882000	114102581.709145
4307	115311000	114639000	114639000	115599000	116799000	114879000	114110100.449775
4308	115308000	114636000	114636000	115596000	116796000	114876000	114117631.184408
4309	115305000	114633000	114633000	115593000	116793000	114873000	114125149.925037
4310	115326000	114630000	114630000	115590000	116910000	114870000	114132668.665667
4311	115323000	114627000	114627000	115587000	116907000	114867000	114140187.406297
4312	115344000	114624000	114744000	115584000	116904000	114864000	114147682.158921
4313	115341000	114621000	114741000	115581000	116901000	114861000	114155188.905547
4314	115338000	114618000	114738000	115578000	116898000	114858000	114162683.658171
4315	115335000	114615000	114735000	115575000	116895000	114855000	114170166.416792
4316	115356000	114612000	114852000	115572000	116892000	114852000	114177661.169415
4317	115377000	114609000	114969000	115569000	116889000	114849000	114185155.922039
4318	115398000	114606000	114966000	115566000	117006000	114846000	114192638.68066
4319	115395000	114603000	114963000	115563000	117003000	114843000	114200109.445277
4320	115416000	114600000	114960000	115560000	1.17e+08	114960000	114207580.209895
4321	115413000	114597000	114957000	115557000	116997000	114957000	114215050.974513
4322	115410000	114594000	114954000	115554000	116994000	114954000	114222509.745127
4323	115407000	114591000	114951000	115551000	116991000	114951000	114229968.515742
4324	115404000	114588000	114948000	115548000	116988000	114948000	114237427.286357
4325	115401000	114585000	114945000	115545000	116985000	114945000	114244886.056972
4326	115446000	114582000	115062000	115662000	116982000	114942000	114252320.83958
4327	115443000	114579000	115059000	115659000	116979000	114939000	114259755.622189
4328	115464000	114576000	115056000	115656000	116976000	115056000	114267202.398801
4329	115485000	114573000	115053000	115653000	117093000	115053000	114274649.175412
4330	115482000	114570000	115050000	115650000	117090000	115050000	114282095.952024
4331	115479000	114567000	115047000	115647000	117087000	115047000	114289554.722639
4332	115500000	114684000	115044000	115644000	117084000	115044000	114297025.487256
4333	115497000	114681000	115041000	115641000	117081000	115041000	114304496.251874
4334	115494000	114678000	115038000	115638000	117078000	115038000	114311967.016492
4335	115491000	114675000	115035000	115635000	117075000	115035000	114319437.781109
4336	115488000	114672000	115032000	115632000	117072000	115032000	114326908.545727
4337	115485000	114669000	115029000	115629000	117069000	115029000	114334367.316342
4338	115506000	114666000	115146000	115626000	117066000	115026000	114341814.092954
4339	115527000	114663000	115143000	115623000	117063000	115143000	114349272.863568
4340	115524000	114660000	115140000	115620000	117060000	115140000	114356731.634183
4341	115521000	114657000	115137000	115617000	117057000	115137000	114364190.404798
4342	115518000	114654000	115134000	115614000	117054000	115134000	114371649.175412
4343	115515000	114651000	115131000	115611000	117051000	115131000	114379095.952024
4344	115536000	114648000	115248000	115608000	117048000	115128000	114386554.722639
4345	115533000	114645000	115245000	115605000	117045000	115125000	114394001.49925
4346	115530000	114642000	115242000	115602000	117042000	115122000	114401460.269865
4347	115551000	114639000	115239000	115599000	117159000	115119000	114408931.034483
4348	115572000	114636000	115356000	115596000	117156000	115116000	114416377.811094
4349	115569000	114633000	115353000	115593000	117153000	115113000	114423812.593703
4350	115566000	114630000	115350000	115590000	117150000	115110000	114431235.382309
4351	115587000	114627000	115347000	115587000	117267000	115107000	114438658.170915
4352	115608000	114624000	115344000	115584000	117264000	115224000	114446092.953523
4353	115629000	114621000	115341000	115701000	117261000	115221000	114453527.736132
4354	115626000	114618000	115338000	115698000	117258000	115218000	114460962.518741
4355	115623000	114615000	115335000	115695000	117255000	115215000	114468397.301349
4356	115644000	114612000	115452000	115692000	117252000	115212000	114475820.089955
4357	115641000	114609000	115449000	115689000	117249000	115209000	114483230.884558
4358	115638000	114606000	115446000	115686000	117246000	115206000	114490629.685157
4359	115659000	114603000	115443000	115683000	117243000	115323000	114498040.47976
4360	115680000	114600000	115440000	115800000	117240000	115320000	114505451.274363
4361	115701000	114717000	115437000	115797000	117237000	115317000	114512850.074963
4362	115698000	114714000	115434000	115794000	117234000	115314000	114520248.875562
4363	115695000	114711000	115431000	115791000	117231000	115311000	114527623.688156
4364	115740000	114828000	115428000	115788000	117228000	115428000	114534986.506747
4365	115737000	114825000	115425000	115785000	117225000	115425000	114542349.325337
4366	115758000	114822000	115422000	115782000	117342000	115422000	114549724.137931
4367	115755000	114819000	115419000	115779000	117339000	115419000	114557086.956522
4368	115776000	114816000	115536000	115776000	117336000	115416000	114564449.775112
4369	115797000	114933000	115533000	115773000	117333000	115413000	114571800.5997
4370	115794000	114930000	115530000	115770000	117330000	115410000	114579151.424288
4371	115791000	114927000	115527000	115767000	117327000	115407000	114586502.248876
4372	115788000	114924000	115524000	115764000	117324000	115404000	114593853.073463
4373	115785000	114921000	115521000	115761000	117321000	115401000	114601179.910045
4374	115806000	114918000	115518000	115758000	117438000	115398000	114608506.746627
4375	115803000	114915000	115515000	115755000	117435000	115395000	114615845.577211
4376	115848000	114912000	115632000	115872000	117432000	115392000	114623184.407796
4377	115845000	114909000	115629000	115869000	117429000	115389000	114630535.232384
4378	115842000	114906000	115626000	115866000	117426000	115386000	114637874.062969
4379	115839000	114903000	115623000	115863000	117423000	115383000	114645212.893553
4380	115836000	114900000	115620000	115860000	117420000	115380000	114652539.730135
4381	115833000	114897000	115617000	115857000	117417000	115377000	114659878.56072
4382	115830000	114894000	115614000	115854000	117414000	115374000	114667193.403298
4383	115899000	115011000	115611000	115851000	117531000	115491000	114674496.251874
4384	115896000	115008000	115608000	115848000	117528000	115488000	114681811.094453
4385	115917000	115005000	115605000	115845000	117645000	115485000	114689113.943028
4386	115914000	115002000	115602000	115842000	117642000	115482000	114696404.797601
4387	115911000	114999000	115599000	115839000	117639000	115479000	114703707.646177
4388	115932000	114996000	115596000	115836000	117636000	115596000	114710998.50075
4389	115953000	114993000	115593000	115833000	117753000	115593000	114718289.355322
4390	115974000	114990000	115590000	115830000	117750000	115710000	114725580.209895
4391	115995000	114987000	115587000	115827000	117867000	115707000	114732835.082459
4392	115992000	114984000	115584000	115824000	117864000	115704000	114740077.961019
4393	115989000	114981000	115581000	115821000	117861000	115701000	114747308.845577
4394	116010000	115098000	115578000	115818000	117858000	115698000	114754539.730135
4395	116007000	115095000	115575000	115815000	117855000	115695000	114761758.62069
4396	116004000	115092000	115572000	115812000	117852000	115692000	114768953.523238
4397	116025000	115089000	115569000	115929000	117849000	115689000	114776148.425787
4398	116094000	115206000	115686000	116046000	117846000	115686000	114783319.34033
4399	116091000	115203000	115683000	116043000	117843000	115683000	114790490.254873
4400	116136000	115200000	115680000	116160000	117840000	115800000	114797661.169415
4401	116133000	115197000	115677000	116157000	117837000	115797000	114804832.083958
4402	116130000	115194000	115674000	116154000	117834000	115794000	114811979.010495
4403	116127000	115191000	115671000	116151000	117831000	115791000	114819125.937031
4404	116172000	115188000	115788000	116148000	117828000	115908000	114826284.857571
4405	116169000	115185000	115785000	116145000	117825000	115905000	114833443.778111
4406	116166000	115182000	115782000	116142000	117822000	115902000	114840614.692654
4407	116163000	115179000	115779000	116139000	117819000	115899000	114847785.607196
4408	116160000	115176000	115776000	116136000	117816000	115896000	114854944.527736
4409	116157000	115173000	115773000	116133000	117813000	115893000	114862091.454273
4410	116178000	115290000	115770000	116130000	117810000	115890000	114869238.38081
4411	116175000	115287000	115767000	116127000	117807000	115887000	114876385.307346
4412	116172000	115284000	115764000	116124000	117804000	115884000	114883532.233883
4413	116169000	115281000	115761000	116121000	117801000	115881000	114890679.16042
4414	116166000	115278000	115758000	116118000	117798000	115878000	114897826.086957
4415	116187000	115275000	115755000	116235000	117795000	115875000	114904985.007496
4416	116184000	115272000	115752000	116232000	117792000	115872000	114912119.94003
4417	116181000	115269000	115749000	116229000	117789000	115869000	114919254.872564
4418	116178000	115266000	115746000	116226000	117786000	115866000	114926377.811094
4419	116175000	115263000	115743000	116223000	117783000	115863000	114933500.749625
4420	116172000	115260000	115740000	116220000	117780000	115860000	114940599.70015
4421	116169000	115257000	115737000	116217000	117777000	115857000	114947686.656672
