Feature	Gain	Cover	Frequency
rf_004_022	0.150414532828095	0.00827251908299071	0.0100679587213692
ctrx_quarter_normalizado	0.117129260661847	0.0016805033679692	0.000755096904102693
mcaja_ahorro_rank	0.0942194179957681	0.00628012810862085	0.00427888245658193
rf_007_015	0.0644122021997139	0.00372896177269599	0.00377548452051347
rf_008_022	0.0274667043516266	0.0018342126067192	0.00302038761641077
rf_013_026	0.0264989470686824	0.00305528290853524	0.00176189277623962
rf_018_027	0.0252763878985567	0.00302399706059341	0.00377548452051347
vm_status01	0.0240146586948644	0.000933886452338101	0.000755096904102693
rf_017_021	0.0205003456283515	0.00253936604564083	0.00151019380820539
mcaja_ahorro_rank_lag1	0.0192150356620251	0.00288839003137393	0.00251698968034231
mtarjeta_visa_consumo_rank	0.016629491380987	0.00197708075437892	0.00201359174427385
mcuentas_saldo_rank	0.0130660852490662	0.00629179998684243	0.00478228039265039
vm_status05_tend6	0.0113894479920344	0.00273542402607627	0.00125849484017116
Visa_status_delta1	0.0110267818739919	0.000196725334032704	0.000251698968034231
ccomisiones_mantenimiento_tend6	0.0106685313640244	0.00205768267121262	0.00100679587213692
mprestamos_personales_rank	0.0101920333779022	0.0147320544079496	0.0072992700729927
cpayroll_trx	0.00969803345042093	0.00342611554287405	0.00151019380820539
cdescubierto_preacordado	0.00881217373248444	0.0264464720436716	0.0133400453058142
mcomisiones_mantenimiento_rank_tend6	0.00845982130027956	0.00307098225598814	0.00251698968034231
foto_mes	0.0084166561619119	0.0143081156032394	0.0123332494336773
vm_status04_tend6	0.00711419394371306	0.00171305777143702	0.000755096904102693
rf_006_019	0.0062070266961092	0.00347455802061382	0.00478228039265039
rf_016_022	0.00601122842653214	0.00153642503390278	0.00100679587213692
mpasivos_margen_rank	0.00586654929810723	0.00277841093679932	0.00251698968034231
rf_003_018	0.00558603204452381	0.00370881469835286	0.0040271834885477
mprestamos_personales_rank_lag2	0.00519771724036476	0.00461744288713494	0.00352378555247924
rf_015_015	0.00518744628509722	0.000895364779241074	0.00100679587213692
mactivos_margen_rank	0.00518103942166661	0.0101105431931998	0.00830606594512963
ctrx_quarter_normalizado_delta1	0.00486172741363189	0.00319082767736081	0.00176189277623962
rf_010_015	0.00485188708435398	0.00121705256077127	0.00125849484017116
mprestamos_personales_rank_lag1	0.00478004342054997	0.00319991185796034	0.00201359174427385
vm_status01_tend6	0.00477459853087332	0.00167992356805087	0.000755096904102693
mv_status07_rank_tend6	0.00443861269880097	0.000519985190509227	0.000251698968034231
rf_009_026	0.00440242748191363	0.0017065321038999	0.00125849484017116
cproductos_tend6	0.00426678719201932	0.00318213456986056	0.00176189277623962
cproductos_delta2	0.00424273834879223	0.00114203851429135	0.000503397936068462
rf_001_022	0.00416030268771443	0.00140633972336855	0.00276868864837654
ctrx_quarter_delta2	0.00410019096083238	0.00304245143047701	0.00251698968034231
cproductos_delta1	0.00384146276031549	0.00114203851429135	0.000503397936068462
mcuentas_saldo_rank_delta1	0.00377565608373395	0.00273532285293616	0.003272086584445
mcuenta_corriente_rank_lag1	0.00369998128741406	0.00580302281878264	0.00528567832871885
mcuentas_saldo_rank_tend6	0.00358724320815803	0.00336953251863001	0.00352378555247924
mcuentas_saldo_rank_delta2	0.00340528117724476	0.00639810571817611	0.00553737729675308
mprestamos_personales_rank_tend6	0.00333967289734183	0.00465689846614068	0.00251698968034231
cliente_vip_delta1	0.00321805096682931	0.00542140940811014	0.00276868864837654
mcuenta_corriente_rank_tend6	0.00320340611456564	0.00594121559998687	0.0040271834885477
ctarjeta_visa_tend6	0.00293313751438146	0.00114203851429135	0.000503397936068462
rf_017_020	0.00261222861165159	0.000358466163597625	0.000503397936068462
ctarjeta_visa_transacciones_tend6	0.00255506827579269	0.00295481408913101	0.00201359174427385
mpayroll_sobre_edad_rank	0.00253714749884105	0.00602251989188942	0.00302038761641077
mpasivos_margen_rank_lag1	0.00252287472441072	0.00275839811143057	0.00352378555247924
thomebanking	0.0025212156395555	0.00419330368178182	0.0072992700729927
mcuenta_corriente_rank	0.00243144087813625	0.00871059099711941	0.00654417316889001
Visa_mpagominimo_rank	0.00230576729616198	0.00597518059050431	0.00755096904102693
tcallcenter	0.002196453470241	0.00259700944221872	0.00151019380820539
ctarjeta_visa_transacciones_delta2	0.00218496575169634	0.0022267293688759	0.00100679587213692
rf_012_028	0.00218166702848516	0.000854107540086447	0.000755096904102693
ctrx_quarter_normalizado_delta2	0.00216092206542919	0.00237422229642105	0.00276868864837654
ccaja_ahorro	0.00214191469480315	0.00742325034289377	0.003272086584445
Visa_Fvencimiento_tend6	0.0020994854704868	0.00129915845524546	0.00125849484017116
rf_018_025	0.00205723812500721	0.000486648640842857	0.000503397936068462
vm_fechaalta_tend6	0.00205672470918267	0.00201825822240384	0.00151019380820539
Visa_msaldopesos_rank	0.00204207404780197	0.00197573048208591	0.00251698968034231
Visa_mpagospesos_rank_tend6	0.00200272898664294	0.00291199839449122	0.00553737729675308
mextraccion_autoservicio_rank	0.00197891547094409	0.000300908375061368	0.000251698968034231
Visa_delinquency	0.00197520555078821	0.00635047262555721	0.00453058142461616
mrentabilidad_annual_rank_lag1	0.00187544546859207	0.00345964860190871	0.00553737729675308
Master_status_delta2	0.00183847582533787	0.000488020315146277	0.000503397936068462
mcuenta_corriente_rank_delta2	0.00180948939607107	0.00131874713168068	0.00151019380820539
mcomisiones_rank_lag2	0.00177522198911594	0.00359116006459103	0.00604077523282155
mprestamos_personales_rank_delta2	0.00168288049171017	0.00478368397579746	0.00226529071230808
Visa_cconsumos_tend6	0.00159857158697662	0.00425315343106904	0.00578907626478731
mttarjeta_visa_debitos_automaticos_rank_tend6	0.00159048207178055	0.00360711623616883	0.00276868864837654
mcomisiones_otras_rank_lag2	0.00156432152882811	0.00459173323572304	0.00780266800906116
mtarjeta_visa_consumo_rank_tend6	0.00154029268349829	0.000986835026087407	0.00125849484017116
mcuenta_debitos_automaticos_rank	0.00150573794025573	0.00507632144665481	0.00251698968034231
rf_014_030	0.00144961607014754	0.000981933965703983	0.000755096904102693
mrentabilidad_annual_rank_lag2	0.0014426245030616	0.00410110576658162	0.00654417316889001
ctrx_quarter_tend6	0.00141208025893879	0.00355285046596078	0.00352378555247924
mrentabilidad_annual_rank_delta1	0.0013862484265634	0.0041083571568353	0.00578907626478731
mpasivos_margen_rank_delta2	0.00134411003535002	0.00166259377653235	0.003272086584445
Visa_mconsumospesos_rank_tend6	0.00127294721402541	0.00154153233184104	0.00251698968034231
mtarjeta_visa_consumo_rank_delta2	0.0012692574686902	0.00242823707941613	0.00226529071230808
ctarjeta_visa_transacciones	0.00126829454050196	0.00025156312160984	0.000503397936068462
cproductos	0.00125808234442938	0.00907942935321566	0.00427888245658193
ctrx_quarter_normalizado_tend6	0.00118858711734058	0.00192803318343579	0.00176189277623962
mcuentas_saldo_rank_lag1	0.00118716182564448	0.00377793151814673	0.003272086584445
Visa_mpagospesos_rank	0.0011822523101278	0.00102278067538624	0.00201359174427385
rf_002_028	0.00117174112224494	0.00211765694128767	0.00176189277623962
rf_013_016	0.00116352427218736	0.00115442833268025	0.00125849484017116
Visa_mpagospesos_rank_lag1	0.00115388791495598	0.00117226788117394	0.00276868864837654
rf_004_021	0.00114294037685796	0.00366271282229679	0.00176189277623962
Visa_mconsumospesos_rank	0.00113163953285581	0.00306528153867038	0.00427888245658193
cdescubierto_preacordado_lag2	0.00106530288521991	0.00929881747063309	0.00604077523282155
internet	0.00105670088165871	0.00327343360062363	0.00201359174427385
vmr_mconsumototal_delta2	0.00105499931971783	0.000336731449209682	0.000503397936068462
vm_mpagominimo_rank	0.00103435885253786	0.00142830402295905	0.00176189277623962
mpasivos_margen_rank_lag2	0.00102649942542353	0.00324310111496361	0.00553737729675308
Visa_msaldopesos_rank_delta1	0.000979665223906856	0.00154646452242142	0.00151019380820539
mcomisiones_rank_delta2	0.000964217769397449	0.00313923715845376	0.00553737729675308
cliente_edad_lag2	0.00095515260813176	0.00499334196102851	0.00578907626478731
mrentabilidad_rank_lag2	0.000954221327016623	0.00226155433108428	0.0040271834885477
