Feature	Gain	Cover	Frequency
mpasivos_margen_rank	0.152670810434787	0.00964260590798591	0.00741289844329133
rf_008_022	0.090504917657927	0.00330075200069045	0.00407709414381023
rf_018_027	0.0782458244047716	0.00328159329583307	0.0033358042994811
rf_004_022	0.0567775252259716	0.00607514367952403	0.00704225352112676
mcuentas_saldo_rank	0.0443001885795175	0.00716066157594118	0.00518902891030393
ctrx_quarter	0.0359643608769726	0.00246160530536242	0.0022238695329874
mcaja_ahorro_rank	0.0268905644559181	0.00189618210737503	0.00166790214974055
vm_status06	0.0257236446373742	0.000831365072216269	0.00055596738324685
rf_013_026	0.0209417627291577	0.00106075075563075	0.000741289844329133
Visa_mpagospesos_rank	0.0172596507766228	0.00251337816590882	0.00389177168272795
rf_009_015	0.0168757773649863	0.00237052870892252	0.00203854707190512
cpayroll_trx	0.0152444151197396	0.000639721350757027	0.000370644922164566
ccomisiones_mantenimiento_tend6	0.0143241116461157	0.00144519345352101	0.000926612305411416
cdescubierto_preacordado	0.012912079523209	0.0165965629431707	0.00982209043736101
mpayroll_rank_lag1	0.0127715595275722	0.000300218071268802	0.000185322461082283
mpayroll_rank	0.0123724633630003	0.00122914769544098	0.000741289844329133
cproductos_tend6	0.0114846120419583	0.00253661731851556	0.00148257968865827
cproductos_delta2	0.0109366375780074	0.00415818877992067	0.00240919199406968
rf_010_015	0.00986560009734765	0.00254274234959233	0.00185322461082283
mtarjeta_visa_consumo_rank	0.00958778727492819	0.00141914572349704	0.00148257968865827
rf_003_018	0.0094601728581567	0.00342526124006823	0.00352112676056338
rf_017_021	0.00918669287946466	0.00093775969566399	0.000926612305411416
ctarjeta_visa	0.009066268828319	0.00131245574712729	0.000926612305411416
mprestamos_personales_rank	0.00857309224291863	0.0239895506533885	0.0138991845811712
ctrx_quarter_delta2	0.00842720699289476	0.00346875658975555	0.0033358042994811
mcuenta_corriente_rank	0.00777358371441154	0.00975905778886716	0.00778354336545589
foto_mes	0.00746463060237379	0.018591492104053	0.0163083765752409
mprestamos_personales_rank_lag2	0.00725299861853291	0.0144100020493242	0.00852483320978503
ctarjeta_visa_transacciones_tend6	0.00700691421739551	0.0022265207273749	0.00185322461082283
rf_007_015	0.00628349533487116	0.000835231906782171	0.000741289844329133
mcomisiones_mantenimiento_rank_tend6	0.00609535334690254	0.00226628438553075	0.00185322461082283
rf_001_022	0.0049076547020547	0.00167142071343719	0.00240919199406968
mprestamos_personales_rank_lag1	0.00490310756821912	0.00381660822120962	0.00240919199406968
mcuenta_corriente_rank_tend6	0.00476218672310572	0.00293854796100685	0.0033358042994811
ctrx_quarter_normalizado_delta1	0.00463714488363383	0.00264414648953462	0.00166790214974055
Visa_mpagominimo_rank	0.00378758424781235	0.0105316934038532	0.00871015567086731
ctrx_quarter_normalizado_tend6	0.00375092012652637	0.00235157925779587	0.00166790214974055
mpayroll_sobre_edad_rank	0.00368516907985781	0.000259828831647107	0.000185322461082283
mactivos_margen_rank	0.00350745828262308	0.00758853314186472	0.00630096367679763
Visa_Fvencimiento_tend6	0.0033647805343382	0.00344961641257224	0.00277983691623425
mv_status07_rank_tend6	0.00325977191897784	0.000319860675378513	0.000185322461082283
thomebanking	0.00314948793059234	0.00473311776457204	0.00759822090437361
mcuentas_saldo_rank_delta2	0.00307315909821394	0.00603767418336402	0.00648628613787991
rf_006_019	0.00303918323028118	0.00347649243861372	0.00481838398813936
rf_010_019	0.00298700873877279	0.00191684809301163	0.00185322461082283
mcuentas_saldo_rank_tend6	0.00253372807374883	0.00358721926820559	0.00426241660489251
mcomisiones_otras_rank_lag2	0.00238478696747745	0.00581337707114125	0.00889547813194959
internet	0.00237170367762815	0.00183088840420615	0.00166790214974055
cproductos	0.00233221884597551	0.0063537552132311	0.00389177168272795
Visa_mpagospesos_rank_tend6	0.00218642331228629	0.00494142004475164	0.00722757598220904
mpasivos_margen_rank_lag1	0.00202198902647324	0.00143705653501227	0.00185322461082283
Visa_fechaalta_tend6	0.00197177072668785	0.00168550283559785	0.00129725722757598
mcuenta_corriente_rank_lag2	0.00193949912517313	0.00855288658900632	0.00704225352112676
mrentabilidad_annual_rank	0.00193621659415071	0.00330959842012997	0.00389177168272795
mrentabilidad_annual_rank_delta1	0.00190319621160326	0.00460286276650445	0.00667160859896219
ctarjeta_visa_debitos_automaticos_tend6	0.00180864140615546	0.000549458882113276	0.000370644922164566
mtransferencias_recibidas_rank	0.00173568867550526	0.00575642736048548	0.00407709414381023
mcuenta_corriente_rank_lag1	0.00172415905036939	0.00516839277108356	0.0044477390659748
Visa_delinquency	0.00170923774707246	0.00519377132511445	0.00352112676056338
internet_lag1	0.0016871296410514	0.00186766256765673	0.00148257968865827
vm_Fvencimiento_tend6	0.00167952487412466	0.000670785721002775	0.000741289844329133
mcuenta_debitos_automaticos_rank	0.00164700177782228	0.00345387341815691	0.0022238695329874
vm_cconsumos_tend6	0.00164589641777418	0.00144595635774765	0.0011119347664937
